TOKEN_ID,TOKEN_NAME,Quak,Beak,Feathers,Wear
3447,Quak #3447,Blue Quak,Crow-like,Red Feathers,Happy
3448,Quak #3448,Brown Quak,Toucan-like,White Feathers,Cigarette
3449,Quak #3449,Green Quak,Coot-like,Purple Feathers,Egg-plate
3450,Quak #3450,Orange Quak,Puffin-like,Red Feathers,Ship
3451,Quak #3451,Blue Quak,Puffin-like,Pink Feathers,Tilted-hat
3452,Quak #3452,Blue Quak,Chicken-like,Red Feathers,Mail
3453,Quak #3453,Green Quak,Coot-like,Red Feathers,Egg
3454,Quak #3454,Purple Quak,Parrot-like,Pink Feathers,Sad
3455,Quak #3455,Purple Quak,Parrot-like,Red Feathers,Conical-hat
3456,Quak #3456,Purple Quak,Chicken-like,Teal Feathers,Nightcap
3457,Quak #3457,Purple Quak,Puffin-like,Green Feathers,Flower
3458,Quak #3458,Blue Quak,Coot-like,Purple Feathers,Cigarette
3459,Quak #3459,Purple Quak,Puffin-like,Purple Feathers,Blindfold
3460,Quak #3460,Blue Quak,Puffin-like,White Feathers,Chain
3461,Quak #3461,Green Quak,Crow-like,Pink Feathers,Hat
3462,Quak #3462,Green Quak,Crow-like,Blue Feathers,Glasses
3463,Quak #3463,Green Quak,Crow-like,Teal Feathers,Egg-plate
3464,Quak #3464,Orange Quak,Crow-like,Purple Feathers,Pipe
3465,Quak #3465,Blue Quak,Puffin-like,Pink Feathers,Mail
3466,Quak #3466,Brown Quak,Chicken-like,Teal Feathers,Blindfold
3467,Quak #3467,Brown Quak,Chicken-like,Purple Feathers,Crown
3468,Quak #3468,Blue Quak,Flamingo-like,Blue Feathers,Pipe
3469,Quak #3469,Green Quak,Coot-like,White Feathers,Ship
3470,Quak #3470,Yellow Quak,Coot-like,White Feathers,Hair
3471,Quak #3471,Orange Quak,Crow-like,Purple Feathers,Bubble
3472,Quak #3472,Orange Quak,Crow-like,Purple Feathers,Blindfold
3473,Quak #3473,Purple Quak,Crow-like,Purple Feathers,Crown
3474,Quak #3474,Green Quak,Puffin-like,Blue Feathers,Blindfold
3475,Quak #3475,Purple Quak,Parrot-like,White Feathers,Blindfold
3476,Quak #3476,Orange Quak,Coot-like,Red Feathers,Horns
3477,Quak #3477,Purple Quak,Coot-like,Purple Feathers,Chained
3478,Quak #3478,Orange Quak,Coot-like,Green Feathers,Chain
3479,Quak #3479,Green Quak,Puffin-like,Blue Feathers,Glasses
3480,Quak #3480,Green Quak,Coot-like,White Feathers,Tilted-hat
3481,Quak #3481,Green Quak,Parrot-like,White Feathers,Egg-plate
3482,Quak #3482,Purple Quak,Crow-like,Teal Feathers,Bubble
3483,Quak #3483,Purple Quak,Parrot-like,Purple Feathers,Glasses
3484,Quak #3484,Orange Quak,Duck-like,Green Feathers,Nightcap
3485,Quak #3485,Blue Quak,Crow-like,Red Feathers,Egg-plate
3486,Quak #3486,Orange Quak,Chicken-like,Pink Feathers,Mail
3487,Quak #3487,Blue Quak,Puffin-like,Purple Feathers,Earrings
3488,Quak #3488,Orange Quak,Crow-like,Green Feathers,Cigarette
3489,Quak #3489,Orange Quak,Crow-like,Purple Feathers,Ethereum
3490,Quak #3490,Green Quak,Puffin-like,White Feathers,Tilted-hat
3491,Quak #3491,Purple Quak,Coot-like,Green Feathers,Bubble
3492,Quak #3492,Orange Quak,Chicken-like,Purple Feathers,Pipe
3493,Quak #3493,Brown Quak,Crow-like,Red Feathers,Egg
3494,Quak #3494,Brown Quak,Chicken-like,Gold Feathers,Bubble
3495,Quak #3495,Orange Quak,Puffin-like,Green Feathers,Mail
3496,Quak #3496,Blue Quak,Coot-like,Teal Feathers,Cigarette
3497,Quak #3497,Brown Quak,Duck-like,Red Feathers,Hat
3498,Quak #3498,Brown Quak,Crow-like,White Feathers,Bitcoin
3499,Quak #3499,Green Quak,Chicken-like,Blue Feathers,Egg
3500,Quak #3500,Green Quak,Puffin-like,Green Feathers,Hat
3501,Quak #3501,Green Quak,Flamingo-like,White Feathers,Chained
3502,Quak #3502,Green Quak,Coot-like,Blue Feathers,Bubble
3503,Quak #3503,Brown Quak,Crow-like,Teal Feathers,Hat
3504,Quak #3504,Purple Quak,Flamingo-like,Blue Feathers,Chained
3505,Quak #3505,Brown Quak,Duck-like,Red Feathers,Ship
3506,Quak #3506,Blue Quak,Parrot-like,Pink Feathers,Egg-plate
3507,Quak #3507,Green Quak,Flamingo-like,Purple Feathers,Ship
3508,Quak #3508,Brown Quak,Puffin-like,Purple Feathers,Mail
3509,Quak #3509,Orange Quak,Crow-like,Blue Feathers,Blindfold
3510,Quak #3510,Blue Quak,Parrot-like,Pink Feathers,Conical-hat
3511,Quak #3511,Brown Quak,Toucan-like,Green Feathers,Nightcap
3512,Quak #3512,Brown Quak,Chicken-like,Red Feathers,Crown
3513,Quak #3513,Green Quak,Crow-like,Teal Feathers,Pipe
3514,Quak #3514,Green Quak,Puffin-like,Red Feathers,Tilted-hat
3515,Quak #3515,Green Quak,Flamingo-like,Teal Feathers,Ship
3516,Quak #3516,Purple Quak,Flamingo-like,Red Feathers,Cigarette
3517,Quak #3517,Green Quak,Flamingo-like,Red Feathers,Glasses
3518,Quak #3518,Brown Quak,Puffin-like,Blue Feathers,Earrings
3519,Quak #3519,Blue Quak,Puffin-like,Green Feathers,Cigarette
3520,Quak #3520,Yellow Quak,Chicken-like,Purple Feathers,Hat
3521,Quak #3521,Yellow Quak,Coot-like,White Feathers,Ship
3522,Quak #3522,Orange Quak,Parrot-like,Purple Feathers,Hat
3523,Quak #3523,Brown Quak,Parrot-like,White Feathers,Bitcoin
3524,Quak #3524,Yellow Quak,Chicken-like,Green Feathers,Horns
3525,Quak #3525,Green Quak,Flamingo-like,Red Feathers,Bitcoin
3526,Quak #3526,Yellow Quak,Coot-like,White Feathers,Mail
3527,Quak #3527,Green Quak,Chicken-like,Red Feathers,Blindfold
3528,Quak #3528,Purple Quak,Crow-like,Gold Feathers,Nightcap
3529,Quak #3529,Colorful Quak,Crow-like,White Feathers,Ethereum
3530,Quak #3530,Purple Quak,Toucan-like,Pink Feathers,Ship
3531,Quak #3531,Yellow Quak,Coot-like,Pink Feathers,Hair
3532,Quak #3532,Colorful Quak,Crow-like,Red Feathers,Pipe
3533,Quak #3533,Brown Quak,Puffin-like,Purple Feathers,Flower
3534,Quak #3534,Blue Quak,Coot-like,Blue Feathers,Bubble
3535,Quak #3535,Orange Quak,Crow-like,Pink Feathers,Crown
3536,Quak #3536,Green Quak,Coot-like,Purple Feathers,Ship
3537,Quak #3537,Purple Quak,Crow-like,Teal Feathers,Tilted-hat
3538,Quak #3538,Purple Quak,Coot-like,Gold Feathers,Cigarette
3539,Quak #3539,Orange Quak,Puffin-like,Blue Feathers,Blindfold
3540,Quak #3540,Orange Quak,Coot-like,Gold Feathers,Horns
3541,Quak #3541,Orange Quak,Flamingo-like,Purple Feathers,Nightcap
3542,Quak #3542,Green Quak,Flamingo-like,Blue Feathers,Crown
3543,Quak #3543,Brown Quak,Duck-like,Pink Feathers,Nightcap
3544,Quak #3544,Brown Quak,Crow-like,Blue Feathers,Bitcoin
3545,Quak #3545,Purple Quak,Parrot-like,Pink Feathers,Horns
3546,Quak #3546,Green Quak,Coot-like,Purple Feathers,Chain
3547,Quak #3547,Green Quak,Puffin-like,White Feathers,Happy
3548,Quak #3548,Blue Quak,Flamingo-like,Purple Feathers,Crown
3549,Quak #3549,Blue Quak,Puffin-like,Red Feathers,Nightcap
3550,Quak #3550,Orange Quak,Crow-like,Pink Feathers,Happy
3551,Quak #3551,Orange Quak,Chicken-like,White Feathers,Hair
3552,Quak #3552,Green Quak,Puffin-like,Green Feathers,Nightcap
3553,Quak #3553,Brown Quak,Crow-like,Gold Feathers,Chain
3554,Quak #3554,Green Quak,Flamingo-like,Purple Feathers,Blindfold
3555,Quak #3555,Brown Quak,Toucan-like,White Feathers,Pipe
3556,Quak #3556,Orange Quak,Crow-like,Gold Feathers,Sad
3557,Quak #3557,Purple Quak,Parrot-like,Red Feathers,Earrings
3558,Quak #3558,Purple Quak,Crow-like,Purple Feathers,Egg
3559,Quak #3559,Brown Quak,Toucan-like,White Feathers,Horns
3560,Quak #3560,Blue Quak,Flamingo-like,Green Feathers,Nightcap
3561,Quak #3561,Orange Quak,Chicken-like,Purple Feathers,Ethereum
3562,Quak #3562,Yellow Quak,Chicken-like,Pink Feathers,Cigarette
3563,Quak #3563,Orange Quak,Crow-like,Blue Feathers,Hair
3564,Quak #3564,Blue Quak,Flamingo-like,Purple Feathers,Pipe
3565,Quak #3565,Brown Quak,Toucan-like,Pink Feathers,Cigarette
3566,Quak #3566,Blue Quak,Flamingo-like,Green Feathers,Flower
3567,Quak #3567,Green Quak,Flamingo-like,Green Feathers,Pipe
3568,Quak #3568,Green Quak,Chicken-like,White Feathers,Blindfold
3569,Quak #3569,Yellow Quak,Crow-like,Green Feathers,Horns
3570,Quak #3570,Green Quak,Toucan-like,White Feathers,Earrings
3571,Quak #3571,Orange Quak,Parrot-like,White Feathers,Happy
3572,Quak #3572,Orange Quak,Puffin-like,Pink Feathers,Blindfold
3573,Quak #3573,Green Quak,Chicken-like,White Feathers,Conical-hat
3574,Quak #3574,Green Quak,Parrot-like,Pink Feathers,Earrings
3575,Quak #3575,Purple Quak,Chicken-like,Teal Feathers,Earrings
3576,Quak #3576,Orange Quak,Crow-like,Red Feathers,Hair
3577,Quak #3577,Purple Quak,Chicken-like,Red Feathers,Egg
3578,Quak #3578,Green Quak,Chicken-like,Red Feathers,Egg
3579,Quak #3579,Blue Quak,Puffin-like,Purple Feathers,Bubble
3580,Quak #3580,Yellow Quak,Crow-like,Red Feathers,Sad
3581,Quak #3581,Brown Quak,Flamingo-like,Red Feathers,Egg
3582,Quak #3582,Orange Quak,Coot-like,Red Feathers,Bubble
3583,Quak #3583,Green Quak,Crow-like,Green Feathers,Ethereum
3584,Quak #3584,Brown Quak,Crow-like,Gold Feathers,Blindfold
3585,Quak #3585,Green Quak,Flamingo-like,Green Feathers,Earrings
3586,Quak #3586,Green Quak,Chicken-like,Red Feathers,Hair
3587,Quak #3587,Green Quak,Coot-like,Red Feathers,Chained
3588,Quak #3588,Purple Quak,Parrot-like,White Feathers,Cigarette
3589,Quak #3589,Green Quak,Toucan-like,White Feathers,Tilted-hat
3590,Quak #3590,Yellow Quak,Flamingo-like,Pink Feathers,Bitcoin
3591,Quak #3591,Green Quak,Puffin-like,Green Feathers,Glasses
3592,Quak #3592,Purple Quak,Parrot-like,White Feathers,Mail
3593,Quak #3593,Purple Quak,Chicken-like,Teal Feathers,Mail
3594,Quak #3594,Blue Quak,Coot-like,Pink Feathers,Cigarette
3595,Quak #3595,Green Quak,Puffin-like,Purple Feathers,Blindfold
3596,Quak #3596,Orange Quak,Flamingo-like,Purple Feathers,Chained
3597,Quak #3597,Orange Quak,Parrot-like,Red Feathers,Chain
3598,Quak #3598,Orange Quak,Chicken-like,Green Feathers,Conical-hat
3599,Quak #3599,Green Quak,Chicken-like,Blue Feathers,Chained
3600,Quak #3600,Purple Quak,Parrot-like,Pink Feathers,Hat
3601,Quak #3601,Brown Quak,Parrot-like,Pink Feathers,Sad
3602,Quak #3602,Orange Quak,Puffin-like,Pink Feathers,Hair
3603,Quak #3603,Orange Quak,Flamingo-like,White Feathers,Hair
3604,Quak #3604,Green Quak,Chicken-like,Purple Feathers,Earrings
3605,Quak #3605,Brown Quak,Toucan-like,Blue Feathers,Horns
3606,Quak #3606,Brown Quak,Puffin-like,Blue Feathers,Bubble
3607,Quak #3607,Green Quak,Puffin-like,Purple Feathers,Horns
3608,Quak #3608,Orange Quak,Chicken-like,Blue Feathers,Glasses
3609,Quak #3609,Brown Quak,Puffin-like,Teal Feathers,Tilted-hat
3610,Quak #3610,Yellow Quak,Chicken-like,Pink Feathers,Tilted-hat
3611,Quak #3611,Purple Quak,Toucan-like,Pink Feathers,Tilted-hat
3612,Quak #3612,Purple Quak,Puffin-like,Purple Feathers,Sad
3613,Quak #3613,Orange Quak,Chicken-like,Green Feathers,Bubble
3614,Quak #3614,Brown Quak,Parrot-like,Blue Feathers,Nightcap
3615,Quak #3615,Green Quak,Crow-like,White Feathers,Bubble
3616,Quak #3616,Brown Quak,Crow-like,Teal Feathers,Chain
3617,Quak #3617,Brown Quak,Chicken-like,Teal Feathers,Conical-hat
3618,Quak #3618,Brown Quak,Toucan-like,Blue Feathers,Tilted-hat
3619,Quak #3619,Green Quak,Crow-like,White Feathers,Chain
3620,Quak #3620,Orange Quak,Crow-like,Purple Feathers,Hair
3621,Quak #3621,Blue Quak,Coot-like,White Feathers,Egg
3622,Quak #3622,Purple Quak,Crow-like,Teal Feathers,Pipe
3623,Quak #3623,Orange Quak,Flamingo-like,Pink Feathers,Hat
3624,Quak #3624,Green Quak,Puffin-like,Pink Feathers,Pipe
3625,Quak #3625,Green Quak,Puffin-like,Pink Feathers,Flower
3626,Quak #3626,Purple Quak,Toucan-like,Pink Feathers,Happy
3627,Quak #3627,Yellow Quak,Crow-like,Green Feathers,Tilted-hat
3628,Quak #3628,Green Quak,Flamingo-like,Red Feathers,Chain
3629,Quak #3629,Yellow Quak,Crow-like,Green Feathers,Conical-hat
3630,Quak #3630,Yellow Quak,Puffin-like,Green Feathers,Conical-hat
3631,Quak #3631,Yellow Quak,Chicken-like,White Feathers,Horns
3632,Quak #3632,Green Quak,Flamingo-like,Red Feathers,Conical-hat
3633,Quak #3633,Blue Quak,Chicken-like,White Feathers,Crown
3634,Quak #3634,Orange Quak,Flamingo-like,Green Feathers,Chained
3635,Quak #3635,Green Quak,Parrot-like,Pink Feathers,Glasses
3636,Quak #3636,Purple Quak,Parrot-like,White Feathers,Flower
3637,Quak #3637,Green Quak,Coot-like,Pink Feathers,Bitcoin
3638,Quak #3638,Orange Quak,Puffin-like,White Feathers,Nightcap
3639,Quak #3639,Blue Quak,Puffin-like,Blue Feathers,Happy
3640,Quak #3640,Purple Quak,Parrot-like,White Feathers,Tilted-hat
3641,Quak #3641,Purple Quak,Flamingo-like,Green Feathers,Crown
3642,Quak #3642,Brown Quak,Toucan-like,Teal Feathers,Mail
3643,Quak #3643,Orange Quak,Flamingo-like,Purple Feathers,Tilted-hat
3644,Quak #3644,Blue Quak,Toucan-like,Pink Feathers,Ethereum
3645,Quak #3645,Orange Quak,Crow-like,Green Feathers,Sad
3646,Quak #3646,Brown Quak,Chicken-like,Teal Feathers,Hair
3647,Quak #3647,Orange Quak,Coot-like,Blue Feathers,Blindfold
3648,Quak #3648,Brown Quak,Parrot-like,White Feathers,Pipe
3649,Quak #3649,Green Quak,Coot-like,Blue Feathers,Hat
3650,Quak #3650,Green Quak,Puffin-like,Pink Feathers,Bubble
3651,Quak #3651,Blue Quak,Flamingo-like,Pink Feathers,Crown
3652,Quak #3652,Purple Quak,Crow-like,Gold Feathers,Chain
3653,Quak #3653,Orange Quak,Puffin-like,Pink Feathers,Bubble
3654,Quak #3654,Blue Quak,Coot-like,Pink Feathers,Egg-plate
3655,Quak #3655,Brown Quak,Parrot-like,Red Feathers,Conical-hat
3656,Quak #3656,Blue Quak,Flamingo-like,Red Feathers,Hair
3657,Quak #3657,Green Quak,Crow-like,Red Feathers,Bitcoin
3658,Quak #3658,Brown Quak,Coot-like,Teal Feathers,Hair
3659,Quak #3659,Yellow Quak,Chicken-like,White Feathers,Egg-plate
3660,Quak #3660,Orange Quak,Crow-like,Green Feathers,Conical-hat
3661,Quak #3661,Green Quak,Puffin-like,White Feathers,Flower
3662,Quak #3662,Green Quak,Coot-like,Green Feathers,Mail
3663,Quak #3663,Green Quak,Puffin-like,Blue Feathers,Cigarette
3664,Quak #3664,Yellow Quak,Chicken-like,Red Feathers,Pipe
3665,Quak #3665,Orange Quak,Flamingo-like,Green Feathers,Conical-hat
3666,Quak #3666,Orange Quak,Puffin-like,Blue Feathers,Tilted-hat
3667,Quak #3667,Purple Quak,Parrot-like,Pink Feathers,Flower
3668,Quak #3668,Colorful Quak,Puffin-like,Purple Feathers,Ethereum
3669,Quak #3669,Blue Quak,Parrot-like,White Feathers,Nightcap
3670,Quak #3670,Orange Quak,Puffin-like,Purple Feathers,Egg
3671,Quak #3671,Blue Quak,Parrot-like,Pink Feathers,Blindfold
3672,Quak #3672,Green Quak,Chicken-like,Blue Feathers,Pipe
3673,Quak #3673,Orange Quak,Toucan-like,White Feathers,Earrings
3674,Quak #3674,Green Quak,Parrot-like,White Feathers,Hair
3675,Quak #3675,Orange Quak,Coot-like,White Feathers,Happy
3676,Quak #3676,Brown Quak,Parrot-like,Red Feathers,Blindfold
3677,Quak #3677,Yellow Quak,Flamingo-like,Red Feathers,Ethereum
3678,Quak #3678,Blue Quak,Chicken-like,Red Feathers,Bitcoin
3679,Quak #3679,Brown Quak,Puffin-like,Blue Feathers,Ethereum
3680,Quak #3680,Green Quak,Toucan-like,Red Feathers,Cigarette
3681,Quak #3681,Purple Quak,Toucan-like,White Feathers,Conical-hat
3682,Quak #3682,Colorful Quak,Flamingo-like,Pink Feathers,Earrings
3683,Quak #3683,Green Quak,Flamingo-like,Pink Feathers,Sad
3684,Quak #3684,Colorful Quak,Coot-like,Pink Feathers,Sad
3685,Quak #3685,Brown Quak,Parrot-like,Purple Feathers,Pipe
3686,Quak #3686,Brown Quak,Flamingo-like,Gold Feathers,Hat
3687,Quak #3687,Orange Quak,Coot-like,Purple Feathers,Hat
3688,Quak #3688,Green Quak,Toucan-like,Purple Feathers,Cigarette
3689,Quak #3689,Green Quak,Puffin-like,Pink Feathers,Ship
3690,Quak #3690,Orange Quak,Puffin-like,Pink Feathers,Chain
3691,Quak #3691,Brown Quak,Chicken-like,Blue Feathers,Crown
3692,Quak #3692,Green Quak,Puffin-like,Pink Feathers,Nightcap
3693,Quak #3693,Orange Quak,Puffin-like,Pink Feathers,Flower
3694,Quak #3694,Brown Quak,Puffin-like,Blue Feathers,Chain
3695,Quak #3695,Purple Quak,Chicken-like,Gold Feathers,Cigarette
3696,Quak #3696,Orange Quak,Crow-like,White Feathers,Bitcoin
3697,Quak #3697,Brown Quak,Crow-like,Green Feathers,Egg
3698,Quak #3698,Green Quak,Puffin-like,Blue Feathers,Tilted-hat
3699,Quak #3699,Colorful Quak,Coot-like,Blue Feathers,Happy
3700,Quak #3700,Orange Quak,Toucan-like,Green Feathers,Flower
3701,Quak #3701,Green Quak,Chicken-like,White Feathers,Hair
3702,Quak #3702,Blue Quak,Parrot-like,Blue Feathers,Hat
3703,Quak #3703,Orange Quak,Parrot-like,Red Feathers,Bubble
3704,Quak #3704,Purple Quak,Puffin-like,Red Feathers,Mail
3705,Quak #3705,Brown Quak,Puffin-like,Red Feathers,Blindfold
3706,Quak #3706,Green Quak,Coot-like,Red Feathers,Bitcoin
3707,Quak #3707,Yellow Quak,Chicken-like,Pink Feathers,Glasses
3708,Quak #3708,Green Quak,Coot-like,Teal Feathers,Happy
3709,Quak #3709,Purple Quak,Coot-like,Green Feathers,Egg
3710,Quak #3710,Orange Quak,Chicken-like,Pink Feathers,Hair
3711,Quak #3711,Orange Quak,Flamingo-like,Red Feathers,Flower
3712,Quak #3712,Blue Quak,Parrot-like,Blue Feathers,Blindfold
3713,Quak #3713,Green Quak,Chicken-like,Pink Feathers,Pipe
3714,Quak #3714,Green Quak,Parrot-like,White Feathers,Ethereum
3715,Quak #3715,Colorful Quak,Chicken-like,Green Feathers,Nightcap
3716,Quak #3716,Green Quak,Coot-like,White Feathers,Conical-hat
3717,Quak #3717,Blue Quak,Flamingo-like,Blue Feathers,Flower
3718,Quak #3718,Purple Quak,Coot-like,Teal Feathers,Mail
3719,Quak #3719,Green Quak,Crow-like,Blue Feathers,Tilted-hat
3720,Quak #3720,Brown Quak,Toucan-like,Pink Feathers,Nightcap
3721,Quak #3721,Purple Quak,Chicken-like,Teal Feathers,Conical-hat
3722,Quak #3722,Green Quak,Parrot-like,White Feathers,Pipe
3723,Quak #3723,Orange Quak,Chicken-like,White Feathers,Crown
3724,Quak #3724,Yellow Quak,Crow-like,Green Feathers,Happy
3725,Quak #3725,Green Quak,Puffin-like,Purple Feathers,Conical-hat
3726,Quak #3726,Brown Quak,Duck-like,White Feathers,Tilted-hat
3727,Quak #3727,Green Quak,Crow-like,Blue Feathers,Chain
3728,Quak #3728,Blue Quak,Chicken-like,Blue Feathers,Hat
3729,Quak #3729,Green Quak,Puffin-like,White Feathers,Cigarette
3730,Quak #3730,Green Quak,Crow-like,Blue Feathers,Egg
3731,Quak #3731,Green Quak,Crow-like,Green Feathers,Bitcoin
3732,Quak #3732,Yellow Quak,Crow-like,White Feathers,Nightcap
3733,Quak #3733,Blue Quak,Puffin-like,White Feathers,Mail
3734,Quak #3734,Green Quak,Crow-like,Red Feathers,Bubble
3735,Quak #3735,Orange Quak,Puffin-like,Green Feathers,Sad
3736,Quak #3736,Orange Quak,Puffin-like,White Feathers,Hair
3737,Quak #3737,Purple Quak,Crow-like,Teal Feathers,Blindfold
3738,Quak #3738,Blue Quak,Flamingo-like,Teal Feathers,Glasses
3739,Quak #3739,Green Quak,Puffin-like,Purple Feathers,Egg-plate
3740,Quak #3740,Green Quak,Puffin-like,Red Feathers,Nightcap
3741,Quak #3741,Green Quak,Coot-like,Green Feathers,Mail
3742,Quak #3742,Colorful Quak,Puffin-like,Pink Feathers,Glasses
3743,Quak #3743,Green Quak,Chicken-like,Green Feathers,Blindfold
3744,Quak #3744,Green Quak,Coot-like,White Feathers,Hair
3745,Quak #3745,Yellow Quak,Crow-like,Purple Feathers,Pipe
3746,Quak #3746,Blue Quak,Coot-like,Green Feathers,Cigarette
3747,Quak #3747,Orange Quak,Flamingo-like,Green Feathers,Ship
3748,Quak #3748,Green Quak,Puffin-like,Red Feathers,Chain
3749,Quak #3749,Yellow Quak,Chicken-like,Pink Feathers,Chained
3750,Quak #3750,Colorful Quak,Chicken-like,White Feathers,Horns
3751,Quak #3751,Orange Quak,Toucan-like,Green Feathers,Ship
3752,Quak #3752,Orange Quak,Flamingo-like,Blue Feathers,Hair
3753,Quak #3753,Brown Quak,Puffin-like,Teal Feathers,Happy
3754,Quak #3754,Brown Quak,Parrot-like,Pink Feathers,Egg-plate
3755,Quak #3755,Yellow Quak,Chicken-like,Green Feathers,Conical-hat
3756,Quak #3756,Green Quak,Parrot-like,White Feathers,Hair
3757,Quak #3757,Brown Quak,Coot-like,Gold Feathers,Cigarette
3758,Quak #3758,Orange Quak,Parrot-like,White Feathers,Pipe
3759,Quak #3759,Blue Quak,Coot-like,Pink Feathers,Crown
3760,Quak #3760,Brown Quak,Parrot-like,Blue Feathers,Sad
3761,Quak #3761,Blue Quak,Crow-like,Gold Feathers,Glasses
3762,Quak #3762,Orange Quak,Coot-like,Red Feathers,Pipe
3763,Quak #3763,Green Quak,Flamingo-like,Purple Feathers,Bubble
3764,Quak #3764,Green Quak,Puffin-like,Red Feathers,Bubble
3765,Quak #3765,Purple Quak,Toucan-like,Green Feathers,Horns
3766,Quak #3766,Orange Quak,Flamingo-like,Red Feathers,Bubble
3767,Quak #3767,Blue Quak,Crow-like,Green Feathers,Crown
3768,Quak #3768,Purple Quak,Duck-like,Red Feathers,Sad
3769,Quak #3769,Green Quak,Chicken-like,Pink Feathers,Tilted-hat
3770,Quak #3770,Purple Quak,Parrot-like,Red Feathers,Horns
3771,Quak #3771,Brown Quak,Chicken-like,White Feathers,Bitcoin
3772,Quak #3772,Green Quak,Puffin-like,Green Feathers,Conical-hat
3773,Quak #3773,Green Quak,Parrot-like,White Feathers,Bubble
3774,Quak #3774,Green Quak,Flamingo-like,Green Feathers,Sad
3775,Quak #3775,Yellow Quak,Chicken-like,Red Feathers,Blindfold
3776,Quak #3776,Yellow Quak,Coot-like,White Feathers,Happy
3777,Quak #3777,Green Quak,Coot-like,Gold Feathers,Happy
3778,Quak #3778,Blue Quak,Coot-like,Purple Feathers,Ship
3779,Quak #3779,Green Quak,Coot-like,Blue Feathers,Tilted-hat
3780,Quak #3780,Orange Quak,Coot-like,Green Feathers,Chained
3781,Quak #3781,Orange Quak,Coot-like,Purple Feathers,Pipe
3782,Quak #3782,Brown Quak,Parrot-like,Red Feathers,Mail
3783,Quak #3783,Purple Quak,Crow-like,Teal Feathers,Glasses
3784,Quak #3784,Brown Quak,Parrot-like,Pink Feathers,Bubble
3785,Quak #3785,Purple Quak,Toucan-like,Green Feathers,Hat
3786,Quak #3786,Brown Quak,Flamingo-like,Gold Feathers,Pipe
3787,Quak #3787,Blue Quak,Parrot-like,White Feathers,Egg-plate
3788,Quak #3788,Orange Quak,Toucan-like,White Feathers,Nightcap
3789,Quak #3789,Blue Quak,Crow-like,Green Feathers,Egg
3790,Quak #3790,Orange Quak,Coot-like,Red Feathers,Cigarette
3791,Quak #3791,Brown Quak,Coot-like,Gold Feathers,Ethereum
3792,Quak #3792,Orange Quak,Crow-like,Blue Feathers,Egg
3793,Quak #3793,Yellow Quak,Flamingo-like,Pink Feathers,Cigarette
3794,Quak #3794,Green Quak,Crow-like,White Feathers,Glasses
3795,Quak #3795,Brown Quak,Flamingo-like,Teal Feathers,Happy
3796,Quak #3796,Green Quak,Flamingo-like,Blue Feathers,Conical-hat
3797,Quak #3797,Yellow Quak,Chicken-like,Pink Feathers,Conical-hat
3798,Quak #3798,Green Quak,Chicken-like,Pink Feathers,Egg-plate
3799,Quak #3799,Green Quak,Coot-like,Blue Feathers,Egg-plate
