TOKEN_ID,TOKEN_NAME,BOSS,Background,Fur,Mask,Mouth,Eyes,Clothes,Hat,Tail
1851,Raccoon Mafia #1851,,Orange,Gray,Black,Open,Grumpy,,Straw Hat,
1852,Raccoon Mafia #1852,,Orange,Brown,Dark Gray,Match,Calm,Rose Gold Bow Tie,,
1853,Raccoon Mafia #1853,,Green,Wounded,Gold,Calm,Grumpy,Red Suspenders,White Hat,Thorns
1854,Raccoon Mafia #1854,,Orange,Gray,Black,Dagger,Calm,Dealer,,
1855,Raccoon Mafia #1855,,Purple,White,Ginger,Smile,Square Sunglasses,White With Blood,Spiderweb,Dynamite
1856,Raccoon Mafia #1856,,Purple,Brown,Ginger,Calm,Angry,Detective,Flat Gray,
1857,Raccoon Mafia #1857,,Red,Camel,Burgundy,Calm,Mad,,,Barbwire
1858,Raccoon Mafia #1858,,Red,Black,Gray,Grin,Super Angry,Red Suspenders,,
1859,Raccoon Mafia #1859,,Orange,Gray,Gray,Match,Angry,Undershirt,Derby,
1860,Raccoon Mafia #1860,,Blue,Dark Gray,Gray,Grin,Heterochromia,,Military Cap,Chains
1861,Raccoon Mafia #1861,,Purple,Dark Gray,Dark Brown,Calm,Grumpy,Torn T-shirt,Western,
1862,Raccoon Mafia #1862,,Orange,Black,Burgundy,Smile,Square Sunglasses,Golden Shirt,,
1863,Raccoon Mafia #1863,,Blue,Brown,Gray,Dollar,Calm,Black Shirt,,
1864,Raccoon Mafia #1864,,Yellow,Gray,Dark Gray,Grin,Bored,Roses Shirt,Beanie,Cards
1865,Raccoon Mafia #1865,,Orange,White,Gray,Calm,Thin Sunglasses,,Derby,
1866,Raccoon Mafia #1866,,Orange,White,Gray,Calm,Suspicious,,Red Bandana,Dynamite
1867,Raccoon Mafia #1867,,Purple,Dark Gray,Black,Cigarette,Bored,Green Vest,Flat Black,Fire
1868,Raccoon Mafia #1868,,Red,Brown,Ginger,Cigarette,Angry,Plaid Shirt,,
1869,Raccoon Mafia #1869,,Yellow,Camel,Gray,Chain,Innocent,Dealer,,
1870,Raccoon Mafia #1870,,Orange,Gold,Gold,Bandana,Golden Glasses,Platinum Suit,,
1871,Raccoon Mafia #1871,,Red,Dark Gray,Dark Gray,Cigar,Square Glasses,Jersey,Hoodlum,Thorns
1872,Raccoon Mafia #1872,,Orange,Black,Ginger,Cigar,Angry,,,Thorns
1873,Raccoon Mafia #1873,,Orange,Camel,Dark Gray,Calm,Disgruntled,Black Shirt,Fedora,
1874,Raccoon Mafia #1874,,Yellow,Black,Black,Poison,Bored,Polo,Skull Bandana,Dynamite
1875,Raccoon Mafia #1875,,Orange,Brown,Black,Poison,Calm,Plaid Shirt,,Cards
1876,Raccoon Mafia #1876,,Red,Camel,Burgundy,Bullet,Innocent,,Straw Hat,Casino
1877,Raccoon Mafia #1877,,Red,Dark Gray,Dark Brown,Calm,Disgruntled,Dealer,Hoodlum,Thorns
1878,Raccoon Mafia #1878,,Red,Dark Gray,Dark Brown,Calm,Bloodshot,Plaid Shirt,White Hat,
1879,Raccoon Mafia #1879,,Blue,Brown,Dark Gray,Cigarette,Thin Sunglasses,Silver Scarf Coat,Beanie,
1880,Raccoon Mafia #1880,,Green,Black,Black,Poison,Calm,Dealer,Straw Hat,
1881,Raccoon Mafia #1881,,Red,Gray,Black,Cigarette,Squint,Khaki Shirt,,Barbwire
1882,Raccoon Mafia #1882,,Orange,Camel,Dark Gray,Match,Calm,White With Blood,Straw Hat,
1883,Raccoon Mafia #1883,,Red,Gray,Ginger,Diamond,Super Angry,Detective,White With Blood,
1884,Raccoon Mafia #1884,,Purple,Gray,Dark Brown,Grin,Angry,Red Suspenders,,Barbwire
1885,Raccoon Mafia #1885,,Blue,Brown,Dark Gray,Open,Heterochromia,Polo,Flat Gray,
1886,Raccoon Mafia #1886,,Blue,Wounded,Black,Smile,Steampunk Glasses,,Borsalino,Thorns
1887,Raccoon Mafia #1887,,Orange,Dark Gray,Black,Bitcoin,Square Glasses,Striped Suit,,Cards
1888,Raccoon Mafia #1888,,Orange,Gray,Gray,Poison,Suspicious,Red Suspenders,Dealer,Chains
1889,Raccoon Mafia #1889,,Red,Wounded,Dark Brown,Calm,Bored,,Panama,
1890,Raccoon Mafia #1890,,Green,Gray,Dark Brown,Grin,Angry,Bathrobe,Hoodlum,Thorns
1891,Raccoon Mafia #1891,,Green,Gray,Black,Grin,Squint,Silver Scarf Coat,,
1892,Raccoon Mafia #1892,,Green,Black,Black,Smile,Bored,Black Shirt,Officer,
1893,Raccoon Mafia #1893,,Blue,Black,Ginger,Grin,Red,,,
1894,Raccoon Mafia #1894,,Purple,Wounded,Silver,Smile,Bored,Ammunition,Robber,Chains
1895,Raccoon Mafia #1895,,Blue,Brown,Burgundy,Smile,Angry,Roses Shirt,Bandage,
1896,Raccoon Mafia #1896,,Orange,Black,Gray,Cigarette,Bloodshot,,Military Cap,
1897,Raccoon Mafia #1897,,Orange,Gray,Gray,Bullet,Scar,Green Vest,Cowboy,
1898,Raccoon Mafia #1898,,Purple,Brown,Dark Gray,Smile,Disgruntled,Silver Scarf Coat,,
1899,Raccoon Mafia #1899,,Purple,Black,Dark Gray,Calm,Grumpy,Green Vest,Arsonist,Cards
1900,Raccoon Mafia #1900,,Purple,Brown,Ginger,Chilli,Square Sunglasses,Red Suspenders,White With Blood,Barbwire
1901,Raccoon Mafia #1901,,Yellow,Brown,Black,Grin,Monocle,Red Suspenders,Western,
1902,Raccoon Mafia #1902,,Yellow,Wounded,Dark Gray,Poison,Bored,Hawaiian,Borsalino,Diamond
1903,Raccoon Mafia #1903,,Orange,Dark Gray,Dark Brown,Smile,Innocent,Hawaiian,Bandage,
1904,Raccoon Mafia #1904,,Purple,Gray,Dark Gray,Calm,Bored,Black Shirt,Flat Gray,
1905,Raccoon Mafia #1905,,Green,Camel,Dark Brown,Chain,Grumpy,Priest,Flat Black,
1906,Raccoon Mafia #1906,,Green,Black,Dark Gray,Smile,Calm,,,Dynamite
1907,Raccoon Mafia #1907,,Red,Gray,Dark Gray,Chilli,Square Sunglasses,Khaki Shirt,Officer,
1908,Raccoon Mafia #1908,,Blue,Black Tattoo,Black,Rose,Eye Implant,Necklace,,
1909,Raccoon Mafia #1909,,Orange,Dark Gray,Dark Gray,Card,Angry,Bulletproof Vest,Broad Brim,
1910,Raccoon Mafia #1910,,Blue,Dark Gray,Dark Gray,Card,Heterochromia,Poncho,,Dynamite
1911,Raccoon Mafia #1911,,Orange,Camel,Black,Smile,Monocle,Robber,Red Bandana,
1912,Raccoon Mafia #1912,,Red,Dark Gray,Black,Calm,Thin Sunglasses,Hawaiian,Pilot Hat,
1913,Raccoon Mafia #1913,,Red,Gray,Gray,Grillz,Bored,Rose Gold Bow Tie,Beret,
1914,Raccoon Mafia #1914,,Yellow,Dark Gray,Black,Cigarette,Thin Sunglasses,,,
1915,Raccoon Mafia #1915,,Orange,Wounded,Black,Poison,Calm,,Homburg,
1916,Raccoon Mafia #1916,,Green,Gray,Dark Brown,Chilli,Bored,,Flat Gray,Vine
1917,Raccoon Mafia #1917,,Yellow,Brown,Black,Cigarette,Thin Sunglasses,,White Hat,
1918,Raccoon Mafia #1918,,Red,Black,Black,Grin,Calm,Red Suspenders,Broad Brim,Thorns
1919,Raccoon Mafia #1919,,Green,Dark Gray,Ginger,Spaghetti,Round Glasses,Plaid Shirt,Headband,Chains
1920,Raccoon Mafia #1920,,Blue,White,Dark Brown,Calm,Calm,Striped Suit,White Hat,
1921,Raccoon Mafia #1921,,Orange,Black,Burgundy,Grin,Super Angry,Hawaiian,Trilby,Chains
1922,Raccoon Mafia #1922,,Orange,Gray,Dark Brown,Grin,Calm,Robber,Broad Brim,Chains
1923,Raccoon Mafia #1923,,Red,Gold,Ginger,Open,Scar,Bitcoin Chain,Sombrero,
1924,Raccoon Mafia #1924,,Yellow,Dark Gray,Gray,Calm,Square Sunglasses,Killer,,
1925,Raccoon Mafia #1925,,Red,Brown,Gray,Calm,Steampunk Glasses,Jersey,Pilot Hat,Barbwire
1926,Raccoon Mafia #1926,,Green,Brown,Burgundy,Calm,Heterochromia,Undershirt,Sombrero,
1927,Raccoon Mafia #1927,,Yellow,White,Burgundy,Smile,Disgruntled,Gentleman,Western,Vine
1928,Raccoon Mafia #1928,,Blue,Black,Black,Cigarette,Square Sunglasses,Gentleman,,
1929,Raccoon Mafia #1929,,Purple,Dark Gray,Gray,Open,Super Angry,,,
1930,Raccoon Mafia #1930,,Yellow,Camel,Gray,Open,Square Glasses,Rose Gold Bow Tie,Derby,Chains
1931,Raccoon Mafia #1931,,Purple,Dark Gray,Dark Gray,Cigarette,Square Sunglasses,Hawaiian,,Chains
1932,Raccoon Mafia #1932,,Blue,Brown,Burgundy,Grin,Suspicious,Gold Embroidery Jacket,Derby,
1933,Raccoon Mafia #1933,,Green,Camel,Gray,Calm,Grumpy,Undershirt,,
1934,Raccoon Mafia #1934,,Yellow,Brown,Black,Cigar,Grumpy,Velvet Vest,Beanie,Cards
1935,Raccoon Mafia #1935,,Yellow,Black,Dark Gray,Bitcoin,Scar,Detective,Beanie,
1936,Raccoon Mafia #1936,,Red,White,Black,Calm,Squint,Diamond Tie,,
1937,Raccoon Mafia #1937,,Blue,Gray,Black,Grenade,Thin Sunglasses,Plaid Shirt,Derby,
1938,Raccoon Mafia #1938,,Red,Dark Gray,Black,Grin,Heterochromia,Ammunition,,Refined
1939,Raccoon Mafia #1939,,Orange,Gray,Burgundy,Smile,Scar,,,Dynamite
1940,Raccoon Mafia #1940,,Yellow,Gray,Dark Gray,Open,Grumpy,Bulletproof Vest,Derby,
1941,Raccoon Mafia #1941,,Purple,Dark Gray,Silver,Match,Square Sunglasses,Torn T-shirt,Straw Hat,Chains
1942,Raccoon Mafia #1942,,Yellow,Brown,Dark Brown,Grin,Bored,Black Shirt,Arsonist,
1943,Raccoon Mafia #1943,,Purple,Brown,Black,Card,Bored,Prison Uniform,Trilby,
1944,Raccoon Mafia #1944,,Yellow,Gray,Ginger,Open,Bored,Striped Suit,Pilot Hat,Casino
1945,Raccoon Mafia #1945,,Yellow,Brown,Gray,Poison,Innocent,,,
1946,Raccoon Mafia #1946,,Red,Brown,Ginger,Chilli,Disgruntled,Ammunition,,Dynamite
1947,Raccoon Mafia #1947,,Yellow,Black,Dark Brown,Poison,Calm,,White Hat,
1948,Raccoon Mafia #1948,,Orange,Gray,Gray,Grin,Square Sunglasses,Striped Suit,White Hat,
1949,Raccoon Mafia #1949,,Red,Brown,Gray,Cigarette,Eyeband,,Skull Bandana,Casino
1950,Raccoon Mafia #1950,,Orange,Brown,Gray,Open,Suspicious,Gold Embroidery Jacket,Skull Bandana,
1951,Raccoon Mafia #1951,,Yellow,Black,Dark Gray,Chain,Squint,Polo,Headband,Dynamite
1952,Raccoon Mafia #1952,,Purple,Brown,Burgundy,Open,Disgruntled,Leather Jacket,Headband,Chains
1953,Raccoon Mafia #1953,,Orange,Camel,Dark Brown,Grin,Angry,Short Sleeve Shirt,White With Blood,
1954,Raccoon Mafia #1954,,Red,Wounded,Dark Gray,Smile,Bored,Striped Suit,,Thorns
1955,Raccoon Mafia #1955,,Yellow,Gray,Black,Smile,Scar,Torn T-shirt,,
1956,Raccoon Mafia #1956,,Red,Wounded,Dark Gray,Cigarette,Super Angry,Undershirt,Headband,Barbwire
1957,Raccoon Mafia #1957,,Red,Dark Gray,Dark Brown,Diamond,Bored,Plaid Shirt,Borsalino,
1958,Raccoon Mafia #1958,,Blue,Gray,Black,Open,Calm,Dealer,,
1959,Raccoon Mafia #1959,,Red,Gray,Burgundy,Match,Thin Sunglasses,Bulletproof Vest,,
1960,Raccoon Mafia #1960,,Red,Black,Dark Brown,Grenade,Disgruntled,Platinum Suit,Headband,Chains
1961,Raccoon Mafia #1961,,Orange,Brown,Black,Grin,Calm,Black Coat,Headband,
1962,Raccoon Mafia #1962,,Blue,Black,Black,Smile,Bored,Gold Embroidery Jacket,Flat Gray,Casino
1963,Raccoon Mafia #1963,,Red,Black,Dark Brown,Smile,Suspicious,Diamond Tie,Panama,
1964,Raccoon Mafia #1964,,Orange,Dark Gray,Burgundy,Dagger,Square Sunglasses,,Gold Embroidery,
1965,Raccoon Mafia #1965,,Blue,Camel,Black,Smile,Square Glasses,Black Coat,Broad Brim,Chains
1966,Raccoon Mafia #1966,,Red,Black,Dark Gray,Smile,Bored,Poncho,Officer,
1967,Raccoon Mafia #1967,,Red,Camel,Dark Brown,Chilli,Innocent,Hawaiian,Officer,
1968,Raccoon Mafia #1968,,Purple,Gray,Gray,Smile,Calm,,Flat Black,
1969,Raccoon Mafia #1969,,Blue,Gray,Gray,Diamond,Grumpy,,White Hat,
1970,Raccoon Mafia #1970,,Yellow,Black,Dark Gray,Calm,Grumpy,,Red Bandana,
1971,Raccoon Mafia #1971,,Purple,Black,Gray,Cigarette,Calm,Plaid Shirt,,
1972,Raccoon Mafia #1972,,Orange,Wounded,Gray,Smile,Calm,Leather Jacket,Flat Gray,
1973,Raccoon Mafia #1973,,Purple,White,Gray,Open,Innocent,Khaki Shirt,Press Hat,Casino
1974,Raccoon Mafia #1974,,Orange,Dark Gray,Black,Grin,Monocle,Short Sleeve Shirt,Trilby,
1975,Raccoon Mafia #1975,,Red,Gray,Dark Brown,Cigar,Heterochromia,,Flat Gray,Dynamite
1976,Raccoon Mafia #1976,,Green,Camel,Gray,Bitcoin,Disgruntled,Short Sleeve Shirt,Beret,
1977,Raccoon Mafia #1977,,Green,Camel,Gray,Cigarette,Super Angry,Striped Suit,Hoodlum,Chains
1978,Raccoon Mafia #1978,,Orange,Black,Black,Cigarette,Bored,Bandage,Spiderweb,Cards
1979,Raccoon Mafia #1979,,Orange,Black,Dark Gray,Grin,Square Glasses,Prison Uniform,Homburg,
1980,Raccoon Mafia #1980,,Orange,Brown,Black,Grillz,Square Sunglasses,Striped Suit,Boss Hat,
1981,Raccoon Mafia #1981,,Red,White,Black,Cigar,Eye Implant,Tuxedo,Trilby,
1982,Raccoon Mafia #1982,,Green,White,Black,Grenade,Calm,Dealer,,
1983,Raccoon Mafia #1983,,Green,Gray,Dark Brown,Grin,Innocent,Velvet Vest,Homburg,
1984,Raccoon Mafia #1984,,Red,Black,Silver,Match,Disgruntled,Dollar Jacket,Flat Gray,
1985,Raccoon Mafia #1985,,Green,Black,Dark Gray,Open,Bored,,Gold Flower,
1986,Raccoon Mafia #1986,,Red,Camel,Dark Gray,Grillz,Calm,Dealer,Borsalino,
1987,Raccoon Mafia #1987,,Blue,Dark Gray,Gray,Smile,Eye Implant,Hawaiian,White Hat,Fire
1988,Raccoon Mafia #1988,,Red,Wounded,Silver,Match,Super Angry,,Derby,Cards
1989,Raccoon Mafia #1989,,Blue,Gray,Black,Cigarette,Super Angry,Striped Suit,,
1990,Raccoon Mafia #1990,,Red,Brown,Ginger,Bandana,Thin Sunglasses,,Homburg,
1991,Raccoon Mafia #1991,,Red,Dark Gray,Dark Gray,Smile,Heterochromia,Tuxedo,Flat Gray,Dynamite
1992,Raccoon Mafia #1992,,Blue,Black,Ginger,Calm,Steampunk Glasses,White Rose Shirt,Robber,
1993,Raccoon Mafia #1993,,Blue,Gray,Gray,Cigarette,Grumpy,,Flat Gray,Thorns
1994,Raccoon Mafia #1994,,Purple,Gray,Burgundy,Calm,Super Angry,Short Sleeve Shirt,,
1995,Raccoon Mafia #1995,,Purple,Black,Gold,Calm,Suspicious,Roses Shirt,,
1996,Raccoon Mafia #1996,,Blue,White,Burgundy,Grillz,Scar,Striped Suit,Derby,Cards
1997,Raccoon Mafia #1997,,Red,Camel,Black,Grin,Scar,Prison Uniform,,
1998,Raccoon Mafia #1998,,Red,Black,Burgundy,Cigarette,Calm,Priest,Press Hat,Cards
1999,Raccoon Mafia #1999,,Purple,Dark Gray,Ginger,Calm,Angry,Black Shirt,Beret,Barbwire
2000,Raccoon Mafia #2000,,Green,Camel,Black,Cigar,Disgruntled,,Beanie,Thorns
2001,Raccoon Mafia #2001,,Yellow,Brown,Burgundy,Open,Grumpy,Rose Gold Bow Tie,Cowboy,
2002,Raccoon Mafia #2002,,Orange,Gray,Dark Brown,Cigarette,Bored,Rose Gold Bow Tie,Derby,
2003,Raccoon Mafia #2003,,Yellow,Dark Gray,Gray,Grin,Bloodshot,Gentleman,Western,
2004,Raccoon Mafia #2004,,Red,Black,Dark Brown,Match,Eyeband,Polo,,
2005,Raccoon Mafia #2005,,Yellow,Gray,Ginger,Smile,Calm,,Panama,Chains
2006,Raccoon Mafia #2006,,Red,Gray,Gray,Bullet,Disgruntled,,,
2007,Raccoon Mafia #2007,,Green,Dark Gray,Ginger,Dagger,Disgruntled,White With Blood,Derby,Thorns
2008,Raccoon Mafia #2008,,Yellow,Black,Gray,Calm,Square Sunglasses,,Fedora,
2009,Raccoon Mafia #2009,,Red,Wounded,Burgundy,Smile,Squint,Tuxedo,Derby,Chains
2010,Raccoon Mafia #2010,,Yellow,Gray,Dark Gray,Calm,Square Glasses,,Flat Gray,
2011,Raccoon Mafia #2011,,Red,Dark Gray,Dark Gray,Diamond,Thin Sunglasses,Khaki Shirt,,Chains
2012,Raccoon Mafia #2012,,Blue,Brown,Burgundy,Calm,Monocle,,Fedora,Cards
2013,Raccoon Mafia #2013,,Red,Gray,Dark Brown,Grin,Calm,,Pilot Hat,
2014,Raccoon Mafia #2014,,Red,White,Black,Open,Bored,,Borsalino,Barbwire
2015,Raccoon Mafia #2015,,Green,Wounded,Burgundy,Grenade,Square Glasses,,,
2016,Raccoon Mafia #2016,,Orange,Camel,Gray,Grin,Heterochromia,Poncho,Homburg,Dynamite
2017,Raccoon Mafia #2017,,Orange,Brown,Dark Gray,Dagger,Calm,Velvet Vest,Derby,Dynamite
2018,Raccoon Mafia #2018,,Purple,Gray,Black,Smile,Suspicious,Striped Suit,Straw Hat,Dynamite
2019,Raccoon Mafia #2019,,Yellow,Dark Gray,Black,Grin,Bored,Black Coat,Broad Brim,Thorns
2020,Raccoon Mafia #2020,,Yellow,White,Dark Gray,Smile,Angry,Detective,,Dynamite
2021,Raccoon Mafia #2021,,Blue,Gray,Dark Gray,Calm,Suspicious,Necklace,Derby,
2022,Raccoon Mafia #2022,,Green,Black,Black,Grillz,Bored,Golden Shirt,Dealer,Cards
2023,Raccoon Mafia #2023,,Blue,Camel,Black,Grin,Bored,Snakeskin Jacket,White Hat,
2024,Raccoon Mafia #2024,,Yellow,Dark Gray,Dark Gray,Calm,Angry,,Panama,
2025,Raccoon Mafia #2025,,Purple,Dark Gray,Silver,Poison,Calm,,Flat Black,Dynamite
2026,Raccoon Mafia #2026,,Orange,Brown,Dark Gray,Calm,Steampunk Glasses,Short Sleeve Shirt,Hoodlum,
2027,Raccoon Mafia #2027,,Green,Dark Gray,Gray,Smile,Bored,Plaid Shirt,,
2028,Raccoon Mafia #2028,,Orange,Camel,Black,Dagger,Disgruntled,Roses Shirt,Homburg,
2029,Raccoon Mafia #2029,,Yellow,Camel,Black,Smile,Suspicious,,Pilot Hat,
2030,Raccoon Mafia #2030,,Orange,Black,Ginger,Grin,Bored,Bulletproof Vest,Beret,
2031,Raccoon Mafia #2031,,Red,Gray,Burgundy,Smile,Disgruntled,Detective,,Vine
2032,Raccoon Mafia #2032,,Yellow,Brown,Gray,Cigarette,Golden Glasses,Plaid Shirt,Gold Flower,
2033,Raccoon Mafia #2033,,Red,Brown,Burgundy,Open,Angry,,Flat Gray,Chains
2034,Raccoon Mafia #2034,,Orange,Camel,Ginger,Cigar,Innocent,Plaid Shirt,Dealer,
2035,Raccoon Mafia #2035,,Green,Black Tattoo,Black,Dollar,Suspicious,,,
2036,Raccoon Mafia #2036,,Orange,Dark Gray,Gray,Bitcoin,Disgruntled,,Cowboy,Thorns
2037,Raccoon Mafia #2037,,Blue,Black,Burgundy,Grin,Square Sunglasses,,Press Hat,Thorns
2038,Raccoon Mafia #2038,,Yellow,Brown,Gray,Bitcoin,Thin Sunglasses,White With Blood,White With Blood,Chains
2039,Raccoon Mafia #2039,,Red,Brown,Gray,Cigarette,Calm,Black Shirt,Flat Gray,
2040,Raccoon Mafia #2040,,Blue,White,Gray,Open,Calm,Khaki Shirt,Flat Gray,Dynamite
2041,Raccoon Mafia #2041,,Orange,Brown,Gray,Cigarette,Thin Sunglasses,Hawaiian,Borsalino,Chains
2042,Raccoon Mafia #2042,,Red,Dark Gray,Black,Calm,Angry,Dollar Jacket,,
2043,Raccoon Mafia #2043,,Blue,Dark Gray,Gray,Grin,Angry,,Red Bandana,Chains
2044,Raccoon Mafia #2044,,Orange,Dark Gray,Black,Dagger,Square Glasses,Tuxedo,Fedora,
2045,Raccoon Mafia #2045,,Purple,White,Burgundy,Bitcoin,Bored,,Flat Gray,Cards
2046,Raccoon Mafia #2046,,Purple,Brown,Black,Diamond,Calm,Bitcoin Chain,Hoodlum,
2047,Raccoon Mafia #2047,,Purple,Gray,Burgundy,Open,Disgruntled,Black Coat,Robber,
2048,Raccoon Mafia #2048,,Blue,Muertos,Muertos,Smile,Disgruntled,,,
2049,Raccoon Mafia #2049,,Orange,White,Gray,Diamond,Square Sunglasses,Necklace,,Thorns
2050,Raccoon Mafia #2050,,Red,Gray,Silver,Grin,Suspicious,Polo,Straw Hat,
2051,Raccoon Mafia #2051,,Yellow,Dark Gray,Gray,Open,Eye Implant,Striped Suit,,Chains
2052,Raccoon Mafia #2052,,Yellow,Gray,Burgundy,Open,Square Sunglasses,Undershirt,Dealer,
2053,Raccoon Mafia #2053,,Orange,Black,Dark Brown,Rose,Suspicious,Torn T-shirt,,Casino
2054,Raccoon Mafia #2054,,Orange,Gray,Ginger,Grenade,Bored,Undershirt,Western,
2055,Raccoon Mafia #2055,,Yellow,Black,Black,Smile,Suspicious,Striped Suit,Flat Gray,
2056,Raccoon Mafia #2056,,Green,Black,Dark Brown,Calm,Eyeband,Prison Uniform,Robber,
2057,Raccoon Mafia #2057,,Blue,Silver,Dark Gray,Diamond,Squint,Robber,Cowboy,
2058,Raccoon Mafia #2058,,Green,Gray,Black,Grin,Disgruntled,,Press Hat,
2059,Raccoon Mafia #2059,,Blue,Gray,Black,Dagger,Grumpy,,Derby,
2060,Raccoon Mafia #2060,,Yellow,Brown,Burgundy,Open,Disgruntled,,Dealer,
2061,Raccoon Mafia #2061,,Purple,White,Dark Gray,Calm,Squint,Bathrobe,,Barbwire
2062,Raccoon Mafia #2062,,Yellow,Brown,Dark Gray,Grin,Bored,,Flat Gray,Casino
2063,Raccoon Mafia #2063,,Yellow,Black,Black,Open,Square Sunglasses,Striped Suit,Hoodlum,
2064,Raccoon Mafia #2064,,Orange,Brown,Dark Brown,Cigar,Squint,Plaid Shirt,Derby,Dynamite
2065,Raccoon Mafia #2065,,Red,Brown,Black,Grillz,Square Sunglasses,Platinum Suit,,
2066,Raccoon Mafia #2066,,Red,White,Gray,Grin,Scar,Robber,Press Hat,Thorns
2067,Raccoon Mafia #2067,,Orange,White,Gray,Cigar,Bloodshot,Short Sleeve Shirt,Headband,
2068,Raccoon Mafia #2068,,Blue,Brown,Burgundy,Open,Disgruntled,White Rose Shirt,White Hat,Casino
2069,Raccoon Mafia #2069,,Yellow,Camel,Black,Bullet,Eye Implant,,,
2070,Raccoon Mafia #2070,,Orange,Black,Dark Gray,Bitcoin,Monocle,Platinum Suit,Flat Gray,Chains
2071,Raccoon Mafia #2071,,Purple,Wounded,Gray,Cigarette,Red,Plaid Shirt,,
2072,Raccoon Mafia #2072,,Purple,Gray,Dark Gray,Calm,Round Glasses,,Homburg,
2073,Raccoon Mafia #2073,,Green,Wounded,Ginger,Dagger,Thin Sunglasses,Dealer,Officer,Cards
2074,Raccoon Mafia #2074,,Yellow,Brown,Silver,Cigar,Square Glasses,Ammunition,Hoodlum,Chains
2075,Raccoon Mafia #2075,,Green,Black,Dark Gray,Bitcoin,Golden Glasses,,,
2076,Raccoon Mafia #2076,,Purple,Brown,Black,Open,Bored,Robber,Homburg,
2077,Raccoon Mafia #2077,,Purple,Black,Dark Brown,Calm,Heterochromia,Robber,,
2078,Raccoon Mafia #2078,,Red,White,Gray,Bullet,Round Glasses,Undershirt,,Chains
2079,Raccoon Mafia #2079,,Green,Black,Dark Brown,Smile,Grumpy,Leather Jacket,Military Cap,
2080,Raccoon Mafia #2080,,Yellow,White,Dark Brown,Smile,Bloodshot,,,Cards
2081,Raccoon Mafia #2081,,Purple,Brown,Gray,Calm,Innocent,Gentleman,Straw Hat,Cards
2082,Raccoon Mafia #2082,,Orange,Brown,Ginger,Grillz,Suspicious,,Fedora,Cards
2083,Raccoon Mafia #2083,,Yellow,Black,Dark Brown,Smile,Calm,Black Coat,,
2084,Raccoon Mafia #2084,,Yellow,Dark Gray,Dark Gray,Smile,Bored,Robber,Flat Black,
2085,Raccoon Mafia #2085,,Blue,Gray,Black,Smile,Calm,Gold Embroidery Jacket,Hoodlum,
2086,Raccoon Mafia #2086,,Green,Black,Dark Gray,Grin,Bored,,Trilby,
2087,Raccoon Mafia #2087,,Purple,Dark Gray,Dark Gray,Open,Bloodshot,,,
2088,Raccoon Mafia #2088,,Yellow,Black,Black,Grin,Round Glasses,Black Shirt,Flat Gray,
2089,Raccoon Mafia #2089,,Yellow,White,Black,Calm,Red,Velvet Vest,Fedora,Barbwire
2090,Raccoon Mafia #2090,,Blue,Brown,Burgundy,Grenade,Squint,Jersey,Fedora,Thorns
2091,Raccoon Mafia #2091,,Yellow,Wounded,Gray,Grin,Bored,Rose Gold Bow Tie,,
2092,Raccoon Mafia #2092,,Orange,Gray,Dark Brown,Grin,Suspicious,Chains,,
2093,Raccoon Mafia #2093,,Orange,White,Black,Dagger,Heterochromia,Bulletproof Vest,Flat Gray,Vine
2094,Raccoon Mafia #2094,,Yellow,White,Gray,Cigarette,Monocle,Rose Gold Bow Tie,,
2095,Raccoon Mafia #2095,,Orange,Brown,Gray,Cigar,Calm,Green Vest,,
2096,Raccoon Mafia #2096,,Green,Brown,Gray,Bitcoin,Angry,Hawaiian,Cowboy,
2097,Raccoon Mafia #2097,,Red,Gray,Black,Bullet,Calm,Plaid Shirt,Beret,
2098,Raccoon Mafia #2098,,Green,Gray,Black,Calm,Monocle,Robber,,Refined
2099,Raccoon Mafia #2099,,Red,Brown,Black,Smile,Square Glasses,Black Coat,Press Hat,Cards
2100,Raccoon Mafia #2100,,Red,Gold,Dark Brown,Chilli,Squint,Rose Gold Bow Tie,Homburg,
2101,Raccoon Mafia #2101,,Yellow,Dark Gray,Gray,Smile,Angry,Bulletproof Vest,,Casino
2102,Raccoon Mafia #2102,,Orange,Gray,Ginger,Bitcoin,Scar,Undershirt,White Hat,Barbwire
2103,Raccoon Mafia #2103,,Purple,Dark Gray,Ginger,Smile,Square Sunglasses,Velvet Vest,Beanie,
2104,Raccoon Mafia #2104,,Orange,White,Dark Brown,Smile,Red,Short Sleeve Shirt,Straw Hat,
2105,Raccoon Mafia #2105,,Blue,Camel,Burgundy,Grin,Round Glasses,Jersey,Military Cap,Thorns
2106,Raccoon Mafia #2106,,Yellow,White,Black,Open,Innocent,Khaki Shirt,Flat Gray,Dynamite
2107,Raccoon Mafia #2107,,Yellow,Camel,Dark Gray,Cigarette,Red,Black Shirt,Broad Brim,Dynamite
2108,Raccoon Mafia #2108,,Purple,Gray,Black,Cigarette,Calm,White With Blood,Headband,
2109,Raccoon Mafia #2109,,Orange,White,Dark Gray,Smile,Innocent,Poncho,Derby,Vine
2110,Raccoon Mafia #2110,,Red,Dark Gray,Gray,Match,Scar,Ammunition,Fedora,
2111,Raccoon Mafia #2111,,Yellow,Brown,Dark Brown,Cigarette,Squint,Jersey,Flat Gray,
2112,Raccoon Mafia #2112,,Yellow,Camel,Gray,Bitcoin,Bloodshot,,Dealer,
