TOKEN_ID,TOKEN_NAME,TOKEN_ADDRESS,Background,Base Model,Desk,Monitor 1,Monitor 2,Monitor 3,Mouth,Hoodie,Favorite Programming Language
5724,Shadowy Super Coder #5724,CxnrPKH8YNGQcBGWhBsY2U6dFk82Fxjh8jHHiCBpTrvk,Violet,Chestnut,Red Metal,Trading White,Boring,Linux,Red Smirk,Sci-Fi Hacker,Python
5245,Shadowy Super Coder #5245,4bsphmWxHKLzgRtMyA7jpRQWWUyQrMfnNfZ3qhMqEwCm,Dark-Red,Tan,Purple Metal,Glitch Two,Glitch Two,Linux,Pink Smile,Monke Hacker,Swift
1995,Shadowy Super Coder #1995,3GJJgsnv5o99ZkRAT3enPttsM4QHXUDDiwTP5hUvd3d6,Red,Natural,Silver Metal,Future Finance,Solana Valley,Trading Dark,Purple Smile,Shadowy Hacker,C
924,Shadowy Super Coder #924,6ZFimEHMVjzUNZ6HeJmgK3rWbzcVjPNH4M9dmE1UWYV1,Light-Blue,Chestnut,Red Metal,Matrix,Glitch One,SGF,Red Smile,Sci-Fi Hacker,JavaScript
7855,Shadowy Super Coder #7855,FB74X6wjKuZLZP23iS6bwHmN7QRzKVQCG3oE833KJdoN,Violet,Tan,Silver Metal,Trading Dark,Digitaleyes,Matrix,Pink Smile,Captain America Hacker,Java
8927,Shadowy Super Coder #8927,E3ZL8ZFYoXcvm3ri1f86uwpdBQtHCpiPjwYX892RkEGF,Magenta,Tan,Purple Metal,Matrix,Trading Dark,Hacked,Pink Smirk,Punk Hacker,JavaScript
3021,Shadowy Super Coder #3021,A9e5P43ehGWpaFnVATNbWXhzv7T4ZejWF98igNyc1DGa,Light-Orange,Pale,Silver Metal,Solana,Solana,Solana,Purple Smirk,Sci-Fi Hacker,Swift
4661,Shadowy Super Coder #4661,DLMArePnRXHyMxupWN3UPEoXL9MNpNm3fNoiBf8JZT1X,Light-Blue,Tan,Silver Metal,Solmane,Hacked,Edgar,Pink Smile,Shark Hacker,C#
4157,Shadowy Super Coder #4157,Brrk89iTUdd5Qxcxf8Q2kMBTV2EKsudCQJhWQbC6A7ik,Light-Orange,Chestnut,Silver Metal,Fabricpunk Alt,Glitch One,Trading Dark,Red Smile,Squid Game Hacker,JavaScript
2697,Shadowy Super Coder #2697,G5TRMrV5dDSh9ZhfgQ8G54rpEPmkATFXpc57SW6k7taw,Noire,Natural,Purple Metal,Geckos,Frank,Trading Dark,Pink Smile,Monke Hacker,Fortran
9095,Shadowy Super Coder #9095,9GmQwbnmMSgysV563XjpyCxkPMUmpm6xERQ3ERJJWNY8,Red,Tan,Bronze Metal,Glitch One,Trading Dark,Matrix,Purple Smile,Tron Hacker,Go
9709,Shadowy Super Coder #9709,4pzXBFm7JzDctBMK6Pizi4kKKh8Hxi4f9Bkp8h9rUdbD,Red,Chestnut,Purple Metal,Linux,Linux,Ninja,Purple Smirk,Tron Hacker,Java
7356,Shadowy Super Coder #7356,8UvruMAFAWNWxpQ8k5XNgwwS6NXJTgvCU61yGQBGTySc,Red,Chestnut,Red Metal,Glitch One,Digitaleyes,Hacked,Pink Smirk,Monke Hacker,R
2027,Shadowy Super Coder #2027,7eKXpo4w9iVh96fhG2Ru4GZQD9XJmWDjNGSvvRWLK9SD,Violet,Natural,Bronze Metal,Glitch One,Bricks,Hacked,Red Smile,Shark Hacker,C
6130,Shadowy Super Coder #6130,BFyy6FgLyqFewDSr319L9xuW7Zj8fFEPtvKoZYjWtfVY,Violet,Tan,Red Metal,Red Panda Squad,Trading Dark,Linux,Red Smile,Dragon Hacker,Objective-C
3461,Shadowy Super Coder #3461,H3WcFoiFyZ4CS1LFEH3ViTofzojFi7Mmh7cSjs44VDZi,Magenta,Pale,Red Metal,Glitch One,Glitch Two,Matrix,Purple Smile,Tech Hacker,C#
6452,Shadowy Super Coder #6452,AVaQQB8gMhMFYne7gk4hdu1rAQ27jWBBPTFLoGQj6N4U,Noire,Tan,Bronze Metal,Matrix,Glitch One,Aurory,Red Smirk,Punk Hacker,JavaScript
3361,Shadowy Super Coder #3361,4emHHh4fKug1ewsVpWvPgUpJth6ANapTX3asQpYrd81C,Light-Blue,Natural,Purple Metal,Hacked,Matrix,Unicris,Pink Smirk,Unmasked Squid Game Hacker,C++
1993,Shadowy Super Coder #1993,4P7wxxkYhApbAECmXLhgniDTuZfCVCyBFvk8Y4Nii8me,Light-Yellow,Tan,Bronze Metal,Geckos,Access Granted,Linux,Purple Smirk,Tech Hacker,Python
2044,Shadowy Super Coder #2044,DzUVEG3KMfgJHtD8iG9RPkAn1x5a9r1aWRV17VN5zsbE,Light-Yellow,Chestnut,Bronze Metal,Trading Dark,Jet Protocol,Thugbirdz DAO,Red Smile,Tech Hacker,Objective-C
1144,Shadowy Super Coder #1144,SbX2MJtuc5ZTptMxS5A5ebdpwdB62BJtqxqGpKu6XRG,Green,Tan,Silver Metal,Linux,Hacked,Trading Dark,Purple Smirk,Shark Hacker,Solidity
7875,Shadowy Super Coder #7875,DUAZjHQz1cNWPDkRY322JebCGzdxi3rUJEaR4r4Sfr26,Dark-Red,Natural,Silver Metal,Trading Dark,Hacked,Matrix,Purple Smile,Shadowy Hacker,C++
2577,Shadowy Super Coder #2577,H79Tt8VmFatfwyjQCM4vR8JZr31pfh7hNhJXDniNDnBi,Green,Tan,Silver Metal,Hacked,Solana,Apricot,Red Smirk,Punk Hacker,Java
3558,Shadowy Super Coder #3558,HEtSbgdvXh1zuyssDZMEdR9xDtBqAhpT1gwUs4We4Y8Q,Pink,Natural,Bronze Metal,Trading White,Hacked,Mango Markets,Pink Smile,Captain America Hacker,Fortran
5102,Shadowy Super Coder #5102,5hA5czeULUwg9Cp3HeYM5YE4Tn1mKZTnA6ipFTTqUNNe,Magenta,Natural,Purple Metal,Hacked,Hacked,Glitch Two,Pink Smirk,Shark Hacker,Python
6255,Shadowy Super Coder #6255,5CSpf8dqwJEeX5weVT1GHMzFRwF5YEDUg1wtgtpigjHJ,Violet,Natural,Red Metal,Hacked,Access Granted,Grape,Red Smirk,Shadowy Hacker,Fortran
9953,Shadowy Super Coder #9953,2G7ahS9dpDvsrgN2ej3vL7F9n7CR8dtVzpYJciNLhJ9R,Gold,Tan,Bronze Metal,Matrix,Trading Dark,Glitch Two,Purple Smirk,Unmasked Squid Game Hacker,Objective-C
6076,Shadowy Super Coder #6076,FpHMjfgAHeUBGbEqPqP1vHrCxV8ZGeg3pgmm1CJxZ8jw,Violet,Natural,Red Metal,Glitch One,Cropper,Wumbo,Red Smile,Neon Solana Hacker,Swift
632,Shadowy Super Coder #632,X95EAQ2pd9TkB3qeCiHUcAR4mCFdZWwkgntjUkBMPik,Gold,Chestnut,Purple Metal,Trading Dark,Matrix,Defi Land InGame,Purple Smile,Squid Game Hacker,C++
2317,Shadowy Super Coder #2317,D1ySAhE5jkHuRyaWQ6cNfsFikSRBTRkY5kY56MCJjzg7,Gold,Tan,Red Metal,Linux,Glitch One,Boring,Pink Smile,Tech Hacker,Java
9041,Shadowy Super Coder #9041,GPhSecfGqHVoUtgPZLBJLgT17q9sYRgC4dU9ZPCWmxAF,Light-Orange,Chestnut,Red Metal,Linux,Solrise,Matrix,Purple Smile,Dragon Hacker,Fortran
9655,Shadowy Super Coder #9655,GvPF1A2WarjxTgJ7CqUcSU14i3p3sBZSs6g6BQxP6yoH,Red,Tan,Bronze Metal,Glitch Two,Jet Protocol,Glitch One,Pink Smirk,Tron Hacker,Solidity
9212,Shadowy Super Coder #9212,4Rt86hGQzLx6nsT3w5yzfVnDhawVx4ooo4aAi7Jvt43Z,Light-Yellow,Tan,Purple Metal,Levi Korg,Glitch One,Access Granted,Red Smirk,Captain America Hacker,Solidity
1373,Shadowy Super Coder #1373,3XxaeBwHfXDAuxRNkLavPsD5ZzrepboEJ8MEsToJ8h5N,Pink,Chestnut,Silver Metal,Surveillance Blue,Matrix,Access Granted,Red Smirk,Dragon Hacker,Go
1756,Shadowy Super Coder #1756,64RmVrAXazf1QMaTnvEKEQhgfiiyYfAnJ14ZbFd3xyg4,Pink,Chestnut,Bronze Metal,Surveillance Blue,Access Granted,Glitch Two,Red Smile,Punk Hacker,C#
8395,Shadowy Super Coder #8395,HDXTAi7yUyFo6Xsshby58pSYyDq1Zb81xXhKNvW5fgiP,Green,Tan,Purple Metal,Glitch Two,Apricot,Offpiste,Pink Smirk,Cat-Ear Hacker,Objective-C
2302,Shadowy Super Coder #2302,8HALhDU6UMmYJjH1tmaZ2dFnLc7m9oPyFerYnCVK8Rko,Dark-Red,Natural,Bronze Metal,Hacked,Glitch One,Levi Korg,Red Smile,Shadowy Hacker,R
6999,Shadowy Super Coder #6999,EM3GkDdcUVuRzSHDs8Cg5pG2KLZZyJ4Qq8Gvuy1tDCns,Magenta,Natural,Purple Metal,Matrix,Matrix,Glitch Two,Red Smile,Unmasked Squid Game Hacker,JavaScript
4443,Shadowy Super Coder #4443,28iVzrjeaqvL9NkJ5AGqEf7K2f3EbBzLpqZzn9uQWmJq,Noire,Pale,Silver Metal,Access Granted,Defi Land,Aurory Logo,Red Smile,Cat-Ear Hacker,Java
2262,Shadowy Super Coder #2262,9M96HGZVKDaKUpGAXbyjmcP6Q8rid8LtRzVeSYgh4zhQ,Dark-Red,Chestnut,Bronze Metal,Trading Dark,Thugbirdz DAO,Hacked,Pink Smirk,Shadowy Hacker,R
5162,Shadowy Super Coder #5162,CwdsariN6LT1SPFpg5xddFiLxk2McESNFjfzg24MT5HE,Magenta,Tan,Red Metal,Trading Dark,Linux,Access Granted,Pink Smirk,Unmasked Squid Game Hacker,Java
230,Shadowy Super Coder #230,6zrfj7EJ1fnJuCqCWaaRnvu2VvsqBE5ohwn4Vz2aDSvM,Red,Natural,Bronze Metal,Glitch One,Geckos,Linux,Pink Smile,Tech Hacker,Python
7362,Shadowy Super Coder #7362,2EQxM4nx8cLF6w62ngYWvjuYXFD36fwgf8hLnsbBHakc,Light-Blue,Natural,Bronze Metal,Glitch One,Hacked,Jet Protocol,Purple Smirk,Squid Game Hacker,Swift
8517,Shadowy Super Coder #8517,8R4E9cPqfcC4KR5zXH4CKKfLGCnxgPyzPe28CkeAiz3j,Red,Pale,Bronze Metal,Surveillance Blue,Glitch One,Glitch Two,Pink Smirk,Tech Hacker,C++
1815,Shadowy Super Coder #1815,BrEW9at4gacJoez3sFaaFc29MNUQf9a1QeTo4V27gPfr,Red,Chestnut,Purple Metal,Glitch One,Marginfi,Matrix,Purple Smile,Unmasked Squid Game Hacker,C++
4081,Shadowy Super Coder #4081,GDvHcWp283etsZdFNPdfAp38TAkVTMPwFB138THd49wF,Green,Tan,Bronze Metal,Linux,Linux,Access Granted,Purple Smirk,Captain America Hacker,Fortran
685,Shadowy Super Coder #685,9LztKi62C6oAva7ERZ8WetKFm8YDy5HP2YDRHqQdJn8t,Pink,Natural,Purple Metal,Trading White,Hacked,Solsnek,Purple Smirk,Tech Hacker,Python
4190,Shadowy Super Coder #4190,6X9ErDNu5zGEBCDqHzTehXh92TXVDBBeqVR3mie4Avn7,Dark-Red,Natural,Purple Metal,Hacked,Trading Dark,Linux,Pink Smile,Tron Hacker,Rust
9158,Shadowy Super Coder #9158,79p51R63Jc1RnYZCAwwjAUVKQFjpcDs6fDcmuvSmWSwC,Violet,Chestnut,Silver Metal,Hacked,Linux,Access Granted,Red Smirk,Dragon Hacker,Python
7519,Shadowy Super Coder #7519,EUpbGEpBeV5Ftkju5YLmeGtcLp8UHZEeUkJz1o39B8GE,Pink,Chestnut,Red Metal,SGF,Access Granted,Trading Dark,Pink Smile,Cat-Ear Hacker,Objective-C
8494,Shadowy Super Coder #8494,DTfHjMC8cChzTX4LWxphhETcxoCFjaceYmABm4itzCY7,Dark-Red,Natural,Red Metal,Glitch Two,Glitch One,Unicris,Pink Smile,Tron Hacker,Go
7954,Shadowy Super Coder #7954,8PouT36yJhDk81tM1nqNJtqUETybKTHJaEGQi8Uiap3t,Magenta,Pale,Red Metal,SGF,Trading Dark,Socean,Red Smirk,Captain America Hacker,Fortran
2421,Shadowy Super Coder #2421,9j76ZyL7xCwXijCWPCmffhxKQj2R7FDtxyXZaVUs1uc3,Pink,Tan,Bronze Metal,Linux,Glitch One,Star Atlas,Pink Smile,Cat-Ear Hacker,Objective-C
5694,Shadowy Super Coder #5694,Evy1wF4oyXuKfE95SpDDmdqV5CuN3Pi99qrCMZckuNCd,Magenta,Chestnut,Purple Metal,Glitch Two,Cropper,Trading Dark,Purple Smirk,Captain America Hacker,R
4320,Shadowy Super Coder #4320,Ginss4mrUvSSGm7yfzcwpQ8UyMB7JF1em1tz2YGyWvMT,Dark-Red,Pale,Silver Metal,Hacked,Access Granted,Wumbo,Pink Smirk,Neon Solana Hacker,Solidity
870,Shadowy Super Coder #870,DbvE1MigTxuTbF4TFBuYxjaSU1vDqPWRdaXG7uxePs3E,Violet,Tan,Bronze Metal,Access Granted,Hacked,Hacked,Red Smile,Squid Game Hacker,JavaScript
6200,Shadowy Super Coder #6200,9VPNMpwRtno6buzNnM5eQL1xb9FGoRCGGXfE7pqQxoQN,Light-Orange,Tan,Purple Metal,Hacked,Steven,Access Granted,Red Smile,Captain America Hacker,C++
3759,Shadowy Super Coder #3759,3HV2Ya5zmqty5jtWMW5aG2w6K7jCsn72mzABUE7mCAJU,Gold,Tan,Purple Metal,Trading White,Trading Dark,Barret,Pink Smirk,Tron Hacker,Rust
6762,Shadowy Super Coder #6762,3DiH6HRBScZTxorrid1bhcsTmnnbh4TVv2feViLwtaLr,Dark-Red,Tan,Purple Metal,Socean,Drift,Phantom,Pink Smile,Shark Hacker,Swift
3213,Shadowy Super Coder #3213,Bmc7JwqibJ34aJstWLg8qd1rjcA4iRYQA1iGet8xhAY,Green,Chestnut,Red Metal,Fabric,Trading Dark,Hacked,Pink Smile,Squid Game Hacker,C++
2028,Shadowy Super Coder #2028,9WDDcqLJiBaRPXLQRSpGRdo5RVFerBeMi5uHQo1RznxQ,Dark-Red,Tan,Purple Metal,Glitch One,Linux,Solsnek,Red Smirk,Captain America Hacker,JavaScript
7278,Shadowy Super Coder #7278,B3nEv7qKrRPZZaHqsGbUbfhNrivLPV38g19kvVU8LxLY,Violet,Chestnut,Bronze Metal,Glitch Two,Solend,Trading Dark,Purple Smile,Monke Hacker,Java
5134,Shadowy Super Coder #5134,BMFcKWvU588LQVKa3s6tEoe25z43qQnPLtAndPSimLYg,Light-Orange,Chestnut,Red Metal,Glitch Two,Glitch Two,Matrix,Pink Smirk,Tron Hacker,Solidity
1595,Shadowy Super Coder #1595,93FLeFDGXDLgeSeajLRjoNLekRvAzuGFnDLBLhtrVKgn,Gold,Chestnut,Purple Metal,Psyoptions,Hacked,Apricot,Red Smile,Sci-Fi Hacker,JavaScript
329,Shadowy Super Coder #329,5cmMiR2fZgeWvXTsyRxdpXKHALP3k2kZiLUBhKxeYD8n,Green,Chestnut,Red Metal,Glitch One,Linux,Glitch Two,Red Smile,Squid Game Hacker,R
6578,Shadowy Super Coder #6578,6VU4cmmRzQt2tda3QhDXqg3AneQnPFHxiKNEDTJTZYqz,Light-Blue,Pale,Silver Metal,Hacked,Hacked,Glitch One,Red Smirk,Cat-Ear Hacker,Python
4046,Shadowy Super Coder #4046,DJUVuxyabdjvKS7X48CGHY8mHQKvDW2yLmBiAvNTzzMX,Dark-Red,Tan,Red Metal,Glitch One,Trading Dark,Offpiste,Pink Smile,Monke Hacker,Fortran
5405,Shadowy Super Coder #5405,EhpMBw4nvPMjADjk6PMM7QUfP2gFx6Rhu3QWQrRK6W4N,Red,Chestnut,Purple Metal,Hacked,Fabricpunk,Glitch One,Pink Smile,Shadowy Hacker,Java
8236,Shadowy Super Coder #8236,9dr5rXJXAH8JKoZBRHY7hVzjbfVjvzcfgS6eqo9CvmgW,Green,Tan,Red Metal,Matrix,Trading Dark,Red Panda Squad,Pink Smile,Punk Hacker,C++
8758,Shadowy Super Coder #8758,5UDMbBybvZWGMXFN3oPr3U9a6QU2n71ish2zH7fSDohL,Dark-Red,Tan,Silver Metal,Surveillance Blue,Trading Dark,Hacked,Purple Smirk,Monke Hacker,Java
3432,Shadowy Super Coder #3432,8wyYRnAtkDyue9b3GyCvELKBqmHSgspmCxJiban3ETdu,Violet,Tan,Red Metal,Trading White,Scoopshop,Fabric Alt,Red Smirk,Captain America Hacker,C++
1087,Shadowy Super Coder #1087,6V27oPxdt6jgnDnTQSk6WMLMP1TUoj7fkbqeVLtYydkA,Light-Orange,Tan,Red Metal,Glitch Two,Glitch One,Access Granted,Pink Smirk,Monke Hacker,JavaScript
6357,Shadowy Super Coder #6357,6FqVFtceVHgBuJ6G6HE7x1YWAy4k1WNoNGfLgW3w3yyb,Red,Pale,Red Metal,Linux,Matrix,Investin,Pink Smile,Sci-Fi Hacker,R
5084,Shadowy Super Coder #5084,2A7v8qqc9EqdcJBHTitKY5Rd5EqrQP6VBgWh4MciZb4M,Violet,Pale,Bronze Metal,Access Granted,Matrix,Solrise,Red Smile,Shark Hacker,Python
3734,Shadowy Super Coder #3734,BCPuSHGXisJVRktmRowPPW6iRfoiu5rJHRp3EgMTRdcN,Light-Orange,Chestnut,Silver Metal,Surveillance Blue,Trading Dark,Linux,Pink Smile,Sci-Fi Hacker,JavaScript
9868,Shadowy Super Coder #9868,2T6HASL4pJA8fWXv4fpQygsYuNQog1uXd2e2jJBu7NGG,Magenta,Tan,Red Metal,Access Granted,Hacked,Fabricpunk Alt,Red Smile,Punk Hacker,JavaScript
210,Shadowy Super Coder #210,7bRDPeWwcvWhQFtpiQ7dUYpofQuowXWkD2XVWY6Rnsvd,Violet,Tan,Bronze Metal,Linux,Glitch One,Phantom,Pink Smile,Shark Hacker,Go
881,Shadowy Super Coder #881,3Y4TAQhLAQLLEVC6S8wTRdPfo47FW2DNogkJMdChg3CH,Light-Orange,Chestnut,Red Metal,Solsnek,Hacked,Matrix,Purple Smile,Unmasked Squid Game Hacker,R
780,Shadowy Super Coder #780,BFPp55nMkUbCmocttWo46KGEFR6JATT3bfq4GxpvtnCg,Light-Yellow,Chestnut,Bronze Metal,Glitch One,Mango Markets,Trading Dark,Pink Smirk,Dragon Hacker,Python
5892,Shadowy Super Coder #5892,6Rpuua9D5MXdj3yMidKU3AkTFCEtGZZsanVMiYj9Su6c,Violet,Pale,Red Metal,Access Granted,Hacked,Matrix,Purple Smile,Tron Hacker,R
7657,Shadowy Super Coder #7657,Bk37JWEVBbpGthkdzNWNsW8gxzYVsu3eqGtiahZkSQfP,Light-Blue,Chestnut,Silver Metal,Trading Dark,Raydium,Access Granted,Pink Smirk,Shark Hacker,Objective-C
8175,Shadowy Super Coder #8175,7eSz4qaJS5dSF1J8YySW1AR4DApWT1HTG8EwmYysvLoq,Noire,Chestnut,Purple Metal,Access Granted,Trading Dark,Matrix,Pink Smirk,Shadowy Hacker,R
3827,Shadowy Super Coder #3827,9jfQiaEq7tSzRHouqsunFk3S9AyNBNNwXATR6CSL72e5,Light-Yellow,Chestnut,Bronze Metal,Access Granted,Pengulice,Matrix,Purple Smirk,Sci-Fi Hacker,Java
5328,Shadowy Super Coder #5328,3Nr3twkPFk6eYufvk5o4NfqkwBYLHnvo3owkPGWebSA5,Pink,Pale,Bronze Metal,Trading White,Aurory,Glitch Two,Purple Smirk,Shark Hacker,Java
1385,Shadowy Super Coder #1385,2rqEbhCuaeJuU9UNACHBjmJxQTrE4auWD9rV1Qi2pywA,Noire,Tan,Bronze Metal,Levi Korg,Hacked,Access Granted,Red Smile,Neon Solana Hacker,C++
3512,Shadowy Super Coder #3512,FBAYLnpVHZJAANXHFTWokXvCGufTwF776mHDodKKvBiS,Red,Natural,Silver Metal,Surveillance Blue,Glitch Two,Hacked,Purple Smirk,Punk Hacker,Rust
2007,Shadowy Super Coder #2007,2TZYSqm46uvxaKhrABrMjyw1MpgkyfKC9kFtkgTiZJQx,Pink,Pale,Purple Metal,Surveillance Blue,Tungstencube,Trading Dark,Red Smirk,Squid Game Hacker,R
2801,Shadowy Super Coder #2801,7yKZe53HMgpWgobsp1dBtbMgk5F8j4bPGynk4QppeFMA,Light-Blue,Chestnut,Silver Metal,Linux,Bricks,Trading Dark,Pink Smile,Squid Game Hacker,C
8040,Shadowy Super Coder #8040,A5F1FZzzt94TxoAGtMiAZ75r2SmYmZAKBhFxoxzpyDC7,Green,Pale,Bronze Metal,Glitch Two,Glitch Two,Trading Dark,Pink Smirk,Shadowy Hacker,JavaScript
8548,Shadowy Super Coder #8548,rbH6HFSfjJcdnUHF4vrWLTANN3sBkUveCsMEr6xgD6q,Violet,Tan,Bronze Metal,Tungstencube,Glitch One,Defi Land,Purple Smile,Sci-Fi Hacker,Rust
9596,Shadowy Super Coder #9596,BcgFZN1vFamX55exBD2uaox9Wx3G8B7sKZWd13ckkWfh,Light-Blue,Pale,Red Metal,Surveillance Blue,Glitch Two,Solsnek,Red Smirk,Sci-Fi Hacker,Python
989,Shadowy Super Coder #989,5p1MWTuPfacb6hLrtrbD1ZxqjqTr4VMh68AqW9b4Wegj,Violet,Tan,Silver Metal,Access Granted,Trading Dark,Matrix,Red Smile,Cat-Ear Hacker,Swift
5301,Shadowy Super Coder #5301,EPSeBNpTnssrYzgqtJq4GGvJmpBdFvUi5b6SGiP49xBa,Violet,Tan,Red Metal,Trading Dark,Glitch One,Hacked,Purple Smile,Sci-Fi Hacker,C
9204,Shadowy Super Coder #9204,47MidW53NTdGAwNkuSx9pLSUDNAaLzwG78eCfRq6mYyy,Red,Natural,Red Metal,Surveillance Blue,Glitch One,Trading Dark,Pink Smile,Sci-Fi Hacker,Objective-C
3737,Shadowy Super Coder #3737,AtL1DqtggJNvTgkFmE5PjirHgS4icAgG5MiXgMKrQVDo,Light-Orange,Tan,Bronze Metal,Trading Dark,Glitch One,Glitch One,Purple Smile,Punk Hacker,Fortran
6095,Shadowy Super Coder #6095,6HmyvnscuMgoBYt1kcUovTWurnDajNPAAV8GymWNyu1k,Light-Orange,Tan,Purple Metal,Trading Dark,Trading Dark,Investin,Pink Smile,Monke Hacker,Java
9628,Shadowy Super Coder #9628,D4TomqfLzBxwPvXahkauAv8LuJ1tNYH2ostEkJKwNBZZ,Light-Yellow,Tan,Purple Metal,Trading Dark,Matrix,Glitch Two,Red Smirk,Neon Solana Hacker,Python
8373,Shadowy Super Coder #8373,8G4Jnu8TnnDzghEVE6T3ffdFeBBDs2wY5CEYY6DemuE8,Light-Blue,Pale,Silver Metal,Trading Dark,Glitch Two,Unicris,Red Smile,Captain America Hacker,Solidity
852,Shadowy Super Coder #852,7QPtbnnt4HhBysdiT1kv7Hy1zKmETVwXGVbqnxEPJE8w,Pink,Pale,Red Metal,Glitch One,Access Granted,Glitch One,Red Smile,Sci-Fi Hacker,Go
5002,Shadowy Super Coder #5002,Bvb99DZaZGinu1PMcYKAu9m16RaJK3u8oWb2gNYwNcgk,Pink,Natural,Bronze Metal,Glitch Two,Glitch Two,Offpiste,Purple Smirk,Monke Hacker,Java
2366,Shadowy Super Coder #2366,3UGFogENAu4XaSLVoFqkyt77YTd8Aep6UkpeqSFEGAf6,Gold,Tan,Purple Metal,Glitch Two,Glitch One,Linux,Pink Smile,Shark Hacker,Solidity
6573,Shadowy Super Coder #6573,5JbLCxHjtpUHQ6DC6oD4RGrKqw2ZXwQit7L9FQR5eePt,Red,Tan,Red Metal,Access Granted,Rogue Sharks,Glitch Two,Purple Smirk,Dragon Hacker,Solidity
6918,Shadowy Super Coder #6918,6SYGpEYnBUGX5thcNTRyed9yKm9khZKcT4LR4T9PVaQ3,Violet,Pale,Silver Metal,Linux,Trading Dark,Access Granted,Purple Smirk,Shark Hacker,Java
9971,Shadowy Super Coder #9971,E1WW2ekEHKeGkksGDKJEuCYQ7xQTTQTicuQiUhz9efZc,Violet,Natural,Purple Metal,Linux,Frank,SGF,Pink Smile,Punk Hacker,Solidity
5135,Shadowy Super Coder #5135,F78shVTq1GAt3ye4BvR8T3CjQo2MBFofEM4JRzFFjwi2,Red,Chestnut,Bronze Metal,Surveillance Blue,Glitch One,Linux,Red Smile,Shark Hacker,Go
4654,Shadowy Super Coder #4654,4sDcEQBcD7K4u36n5Xdvw2xx5PW6WhmNgswUWKb9Vbaz,Violet,Tan,Purple Metal,Fabric Alt,Trading Dark,Thugbirdz DAO,Pink Smirk,Neon Solana Hacker,Java
1299,Shadowy Super Coder #1299,C27rAJEwFEyy8ntGcFqW1dMiAM9Vfk7Hq32dwE37kyKq,Light-Blue,Natural,Red Metal,Access Granted,Linux,Linux,Red Smile,Unmasked Squid Game Hacker,Fortran
5686,Shadowy Super Coder #5686,HuF78ag3KuWM4kTcqUhKcN8rnnBofJMtWyLHabU3hJTK,Gold,Tan,Bronze Metal,Access Granted,Linux,Access Granted,Red Smile,Monke Hacker,Python
6976,Shadowy Super Coder #6976,6DgyjnzryUuaFtFEqRsR5inBisfgX9bTWFkvTe24rCiU,Noire,Chestnut,Red Metal,Glitch Two,Kaiju,Geckos,Purple Smile,Squid Game Hacker,Java
2121,Shadowy Super Coder #2121,F8ro4Q6GYuiUXHnNJkyTRvXP2vqB42KXaDMBoUdhh7o1,Gold,Natural,Purple Metal,Access Granted,Solsnek,Glitch Two,Red Smirk,Cat-Ear Hacker,Swift
4282,Shadowy Super Coder #4282,DQB7QnDCDHYXuvAfSHe5SLed22t3QLsn82r1JRrW6Tjz,Noire,Chestnut,Bronze Metal,Glitch One,Wumbo,Fabric Alt,Purple Smile,Punk Hacker,Swift
2233,Shadowy Super Coder #2233,E4zQymXS3b1D5Jn8cYxVkGtmUXZtiVES83XAPUnQXqMM,Green,Tan,Purple Metal,Linux,Matrix,Linux,Red Smirk,Captain America Hacker,Rust
8447,Shadowy Super Coder #8447,9a8QJZgXZuE2tcP8k7swaPZErjb6CmS4iyAz6d1Qgi7W,Violet,Chestnut,Silver Metal,Trading White,Linux,Hacked,Pink Smirk,Cat-Ear Hacker,C#
7637,Shadowy Super Coder #7637,Hhz4MKWyv5CDFcGami4dbJBGw6GE9XA5b7omSrLw3JWN,Magenta,Pale,Purple Metal,Glitch Two,Linux,Glitch Two,Purple Smirk,Neon Solana Hacker,JavaScript
8155,Shadowy Super Coder #8155,A9dody81bQXEAFBxCvWSWsPVWyA5E8VKN2hYH8HyycRS,Light-Orange,Natural,Bronze Metal,Access Granted,Hacked,Glitch Two,Red Smirk,Neon Solana Hacker,C
5895,Shadowy Super Coder #5895,FsMqjpdm9GbPRYeazU5zBjiZUa96WxqKQGLcT1vWag6A,Magenta,Tan,Bronze Metal,Trading White,Glitch One,Matrix,Purple Smile,Monke Hacker,C#
9358,Shadowy Super Coder #9358,HT3zmbh5kJ2AUk1RUejvfYY948BC66rwNDwR9Uvyw6an,Noire,Tan,Purple Metal,Raydium,Raydium,Raydium,Purple Smirk,Captain America Hacker,Swift
9899,Shadowy Super Coder #9899,8EfqRrVz9JQyB3aNJogtqR73LLeJ5xsH2kuN1mztFkkW,Light-Blue,Tan,Silver Metal,Hacked,Glitch One,Linux,Red Smirk,Shadowy Hacker,Fortran
8191,Shadowy Super Coder #8191,AUUKwZCTknUZ3BYQQpZdrkTZVcBBBPoqtakNCGPet24Y,Green,Pale,Silver Metal,Glitch One,Trading Dark,Trading Dark,Red Smirk,Unmasked Squid Game Hacker,R
7573,Shadowy Super Coder #7573,3qDGiS6qB1FW3Bu3o6NubQUxS6fPPpckzN5tQrLdwvAb,Violet,Natural,Silver Metal,Solrise,Socean,Glitch Two,Pink Smirk,Shark Hacker,Rust
2298,Shadowy Super Coder #2298,C6AE5cBqRHLd55rZS2bLp1cumifaLNfVt8H6KnX2Mqm7,Violet,Natural,Red Metal,Glitch One,Fabric,Glitch Two,Pink Smile,Squid Game Hacker,Rust
