TOKEN_ID,TOKEN_NAME,Background,Body,Shirt,Eyes,Mouth,Hats,Attack,Defense,Special
3897,Baby Ape Mutant Club #3897,Blue,Zombie,none,Stone,Knife,Card,8,7,3
3898,Baby Ape Mutant Club #3898,Aqua,Red Leopard,Dr,Eye Patch,Knife,Cowboy,3,10,7
3899,Baby Ape Mutant Club #3899,Purple,Zombie,none,Strained,Grit,Krakken,5,4,4
3900,Baby Ape Mutant Club #3900,Dark Blue,Blue Leopard ,none,Crying,Cheesy,Bunny,8,6,4
3901,Baby Ape Mutant Club #3901,Dark Blue,Red Leopard,Robe,Fish,Dumb,Alien,9,6,3
3902,Baby Ape Mutant Club #3902,Grey,Skeleton,Trippy suit,Strained,Dumb,Brain,4,7,9
3903,Baby Ape Mutant Club #3903,Aqua,Pink and Green,none,Eye Patch,Stoopid,Chain,8,4,7
3904,Baby Ape Mutant Club #3904,Grey,Green Tiger,Dr,Bloody,stone,Devil,9,6,5
3905,Baby Ape Mutant Club #3905,Purple,Green Tiger,Yellow jail,Wide ,Gold,Devil,8,9,10
3906,Baby Ape Mutant Club #3906,Blue,Zebra,Senator,Strained,Grin,Card,7,6,6
3907,Baby Ape Mutant Club #3907,Dark Blue,Zombie,Dr,Eye Patch,Stubble,Dino,8,3,1
3908,Baby Ape Mutant Club #3908,Blue,Static,Tongue,Wide ,Knife,none,10,4,3
3909,Baby Ape Mutant Club #3909,Orange,Skeleton,Yellow jail,Stone,Gem,none,7,8,4
3910,Baby Ape Mutant Club #3910,Blue,Green Tiger,Trippy friend,Eye Patch,Funnel,Brain,6,7,5
3911,Baby Ape Mutant Club #3911,Orange,Zombie,none,Bloody,Stubble,none,7,7,6
3912,Baby Ape Mutant Club #3912,Purple,Red Leopard,none,Bug,Stoopid,Devil,5,7,8
3913,Baby Ape Mutant Club #3913,Dark Blue,Green Tiger,none,Wide ,Knife,Brain,2,4,6
3914,Baby Ape Mutant Club #3914,Orange,Blue Leopard ,Dr,3d,Stubble,Card,5,3,8
3915,Baby Ape Mutant Club #3915,Orange,Lava,Yellow jail,Bloody,Dumb,Card,6,7,6
3916,Baby Ape Mutant Club #3916,Aqua,Green Tiger,Sailor Boy,X ,Grin,Dino,6,8,8
3917,Baby Ape Mutant Club #3917,Grey,Skeleton,Space,Bug,Grin,none,5,8,1
3918,Baby Ape Mutant Club #3918,Grey,Lava,Burning,Strained,Stoopid,Flying,1,8,2
3919,Baby Ape Mutant Club #3919,Yellow,Skeleton,none,Eye Patch,Hungry,Sailor,8,7,10
3920,Baby Ape Mutant Club #3920,Dark Blue,Gold,Cosmo,Wide ,Cheesy,Bunny,6,1,10
3921,Baby Ape Mutant Club #3921,Purple,Red Leopard,Leopard,Wide ,Grin,Card,7,7,7
3922,Baby Ape Mutant Club #3922,Yellow,Lava,Space,Red,Dumb,Krakken,7,6,6
3923,Baby Ape Mutant Club #3923,Blue,Zombie,none,Stone,Snarl,Flying,9,4,9
3924,Baby Ape Mutant Club #3924,Orange,Zombie,none,Bloody,Stoopid,Krakken,1,3,7
3925,Baby Ape Mutant Club #3925,Dark Blue,Zombie,Tongue,Red,stone,Cowboy,5,8,5
3926,Baby Ape Mutant Club #3926,Grey,Red Leopard,Space,Red,Gold,Krakken,7,6,6
3927,Baby Ape Mutant Club #3927,Aqua,Green Tiger,none,Red,Cheesy,Sailor,5,6,8
3928,Baby Ape Mutant Club #3928,Grey,Green Tiger,Cosmo,Eye Patch,Worm,Brain,8,7,7
3929,Baby Ape Mutant Club #3929,Yellow,Green Tiger,Burning,Wide ,Rage,Chain,7,4,6
3930,Baby Ape Mutant Club #3930,Orange,Zombie,none,Bloody,Funnel,Chain,6,6,5
3931,Baby Ape Mutant Club #3931,Blue,Lava,Tongue,Crying,Dumb,Bunny,10,7,2
3932,Baby Ape Mutant Club #3932,Aqua,Lava,Tongue,Bloody,Soda,Sailor,6,7,2
3933,Baby Ape Mutant Club #3933,Dark Blue,Red Leopard,none,Red,Worm,Chain,2,10,6
3934,Baby Ape Mutant Club #3934,Dark Blue,Blue Leopard ,Sailor,Wide ,Rage,none,6,7,10
3935,Baby Ape Mutant Club #3935,Yellow,Lava,none,Strained,Grin,Brain,5,5,1
3936,Baby Ape Mutant Club #3936,Dark Blue,Blue Leopard ,none,Bloody,Grin,Ninja,9,8,7
3937,Baby Ape Mutant Club #3937,Blue,Green Tiger,Sailor,Eye Patch,Knife,Bunny,7,7,6
3938,Baby Ape Mutant Club #3938,Yellow,Pink and Green,none,Crying,Rage,Fuzzy,8,10,6
3939,Baby Ape Mutant Club #3939,Grey,Green Tiger,Robe,Eye Patch,Grin,Squid,7,5,2
3940,Baby Ape Mutant Club #3940,Grey,Blue Leopard ,Sailor Boy,Wide ,Gem,Sailor,4,2,1
3941,Baby Ape Mutant Club #3941,Purple,Green Tiger,Yellow jail,Fish,Rage,Brain,8,5,6
3942,Baby Ape Mutant Club #3942,Dark Blue,Zombie,Tongue,3d,Stubble,Bunny,3,7,5
3943,Baby Ape Mutant Club #3943,Purple,Pink and Green,Sailor,Stone,Stoopid,none,7,6,4
3944,Baby Ape Mutant Club #3944,Blue,Red Leopard,Senator,Stone,Soda,Devil,4,3,5
3945,Baby Ape Mutant Club #3945,Aqua,Blue Leopard ,Space,Stone,Snarl,Brain Party,2,1,4
3946,Baby Ape Mutant Club #3946,Blue,Red Leopard,Sailor Boy,Stone,Cheesy,Devil,7,6,3
3947,Baby Ape Mutant Club #3947,Dark Blue,Blue Leopard ,none,Red,Stoopid,Card,3,7,4
3948,Baby Ape Mutant Club #3948,Orange,Zombie,Robe,Crying,Cheesy,Rainbow,4,5,9
3949,Baby Ape Mutant Club #3949,Aqua,Green Tiger,Sailor Boy,Eye Patch,Gem,Brain Party,4,7,7
3950,Baby Ape Mutant Club #3950,Purple,Green Tiger,Robe,Eye Patch,Snarl,Card,7,7,7
3951,Baby Ape Mutant Club #3951,Dark Blue,Green Tiger,none,Red,Grin,Card,6,4,4
3952,Baby Ape Mutant Club #3952,Yellow,Zebra,Space,Red,Soda,Daredevil,5,6,3
3953,Baby Ape Mutant Club #3953,Grey,Red Leopard,none,Crying,Funnel,Bunny,3,8,4
3954,Baby Ape Mutant Club #3954,Yellow,Gold,Dr,Eye Patch,Soda,Flying,3,10,7
3955,Baby Ape Mutant Club #3955,Dark Blue,Blue Leopard ,Robe,3d,Dumb,Chain,6,3,2
3956,Baby Ape Mutant Club #3956,Aqua,Zombie,Space,3d,stone,Rainbow,10,6,6
3957,Baby Ape Mutant Club #3957,Orange,Zombie,none,Wide ,Grit,Sailor,5,8,9
3958,Baby Ape Mutant Club #3958,Purple,Red Leopard,Senator,Wide ,Dumb,Alien,2,6,3
3959,Baby Ape Mutant Club #3959,Blue,Pink and Green,none,Eye Patch,stone,Rainbow,7,3,6
3960,Baby Ape Mutant Club #3960,Dark Blue,Lava,Yellow jail,Bloody,Rage,Rainbow,8,8,9
3961,Baby Ape Mutant Club #3961,Grey,Skeleton,Senator,Stone,Funnel,Brain,3,2,3
3962,Baby Ape Mutant Club #3962,Orange,Lava,none,Eye Patch,stone,Flying,3,7,2
3963,Baby Ape Mutant Club #3963,Aqua,Pink and Green,Sailor Boy,Stone,Rage,Captain,9,2,8
3964,Baby Ape Mutant Club #3964,Yellow,Zombie,Tongue,Bloody,Soda,Rainbow,10,4,6
3965,Baby Ape Mutant Club #3965,Blue,Lava,Space,Fish,stone,none,3,7,3
3966,Baby Ape Mutant Club #3966,Dark Blue,Blue Leopard ,Dr,Fish,Snarl,Alien,4,6,7
3967,Baby Ape Mutant Club #3967,Purple,Lava,Sailor Boy,Crying,Snarl,Brain,4,4,8
3968,Baby Ape Mutant Club #3968,Blue,Gold,none,Goggle,Grit,none,5,6,7
3969,Baby Ape Mutant Club #3969,Orange,Lava,Cosmo,Strained,Stoopid,Trippy,9,7,6
3970,Baby Ape Mutant Club #3970,Dark Blue,Pink and Green,Yellow jail,Red,Stoopid,Dino,4,10,9
3971,Baby Ape Mutant Club #3971,Grey,Blue Leopard ,Burning,Eye Patch,Gold,Rainbow,10,8,5
3972,Baby Ape Mutant Club #3972,Orange,Pink and Green,none,Eye Patch,Stoopid,Bunny,7,10,3
3973,Baby Ape Mutant Club #3973,Dark Blue,Blue Leopard ,Burning,Bloody,Dumb,Fuzzy,3,9,5
3974,Baby Ape Mutant Club #3974,Aqua,Zombie,Dr,Strained,Rage,Bunny,5,5,10
3975,Baby Ape Mutant Club #3975,Purple,Zombie,Sailor,Red,Stoopid,Chain,8,8,7
3976,Baby Ape Mutant Club #3976,Grey,Blue Leopard ,Tongue,Wide ,stone,Bunny,4,8,2
3977,Baby Ape Mutant Club #3977,Orange,Pink and Green,Yellow jail,Bloody,Worm,Krakken,4,9,8
3978,Baby Ape Mutant Club #3978,Grey,Zombie,Yellow jail,Strained,Hungry,Bunny,5,5,6
3979,Baby Ape Mutant Club #3979,Aqua,Red Leopard,Yellow jail,Wide ,Soda,Dino,1,4,1
3980,Baby Ape Mutant Club #3980,Purple,Zombie,none,Goggle,Grin,Krakken,9,2,7
3981,Baby Ape Mutant Club #3981,Blue,Red Leopard,Dr,Bloody,Dumb,Brain,3,8,3
3982,Baby Ape Mutant Club #3982,Orange,Zombie,Tongue,Red,Funnel,Cowboy,7,6,1
3983,Baby Ape Mutant Club #3983,Yellow,Pink and Green,none,Stone,Stoopid,Chain,8,4,4
3984,Baby Ape Mutant Club #3984,Dark Blue,Red Leopard,Sailor,Bug,Grin,Card,4,6,10
3985,Baby Ape Mutant Club #3985,Grey,Lava,Tongue,Stone,Dumb,none,5,6,6
3986,Baby Ape Mutant Club #3986,Blue,Zombie,Yellow jail,Goggle,Killer,Alien,3,8,8
3987,Baby Ape Mutant Club #3987,Purple,Zombie,none,Wide ,Stoopid,none,7,4,3
3988,Baby Ape Mutant Club #3988,Aqua,Lava,Sailor,Crying,Snarl,none,3,4,7
3989,Baby Ape Mutant Club #3989,Purple,Skeleton,Leopard,3d,Soda,Captain,5,6,3
3990,Baby Ape Mutant Club #3990,Blue,Zombie,Tongue,Strained,Soda,Bunny,8,8,4
3991,Baby Ape Mutant Club #3991,Blue,Blue Leopard ,none,Bloody,Hungry,Captain,3,7,5
3992,Baby Ape Mutant Club #3992,Grey,Lava,Yellow jail,Strained,Stoopid,Captain,6,5,4
3993,Baby Ape Mutant Club #3993,Dark Blue,Blue Leopard ,none,Wide ,Cheesy,Squid,1,8,9
3994,Baby Ape Mutant Club #3994,Yellow,Blue Leopard ,none,Crying,Dumb,Alien,3,4,8
3995,Baby Ape Mutant Club #3995,Purple,Static,Space,Bloody,Soda,Sailor,5,7,5
3996,Baby Ape Mutant Club #3996,Purple,Pink and Green,none,Crying,Knife,Devil,7,1,6
3997,Baby Ape Mutant Club #3997,Aqua,Red Leopard,Yellow jail,Bloody,Gem,Brain Party,6,1,3
3998,Baby Ape Mutant Club #3998,Grey,Blue Leopard ,none,3d,Funnel,Flying,1,8,7
3999,Baby Ape Mutant Club #3999,Blue,Pink and Green,Tongue,Red,Knife,Squid,6,3,2
4000,Baby Ape Mutant Club #4000,Aqua,Lava,Leopard,Wide ,Stubble,Fuzzy,6,9,4
4001,Baby Ape Mutant Club #4001,Grey,Green Tiger,Trippy friend,Red,Stoopid,none,6,6,1
4002,Baby Ape Mutant Club #4002,Yellow,Zombie,none,Bloody,Rage,Daredevil,4,7,1
4003,Baby Ape Mutant Club #4003,Yellow,Pink and Green,Sailor Boy,Crying,Gold,Card,7,6,8
4004,Baby Ape Mutant Club #4004,Aqua,Pink and Green,Burning,Strained,Stoopid,Krakken,2,10,3
4005,Baby Ape Mutant Club #4005,Dark Blue,Blue Leopard ,Sailor Boy,Red,Funnel,Card,3,7,8
4006,Baby Ape Mutant Club #4006,Purple,Pink and Green,none,Strained,Stubble,Krakken,6,5,4
4007,Baby Ape Mutant Club #4007,Dark Blue,Lava,Space,Wide ,Grin,Fuzzy,2,7,1
4008,Baby Ape Mutant Club #4008,Yellow,Pink and Green,Tongue,Bug,Soda,Sailor,4,8,7
4009,Baby Ape Mutant Club #4009,Yellow,Red Leopard,none,Goggle,Knife,Bunny,6,1,7
4010,Baby Ape Mutant Club #4010,Blue,Blue Leopard ,Cosmo,X ,stone,Brain Party,7,5,5
4011,Baby Ape Mutant Club #4011,Yellow,Pink and Green,Sailor,Strained,Knife,Squid,9,9,8
4012,Baby Ape Mutant Club #4012,Yellow,Blue Leopard ,Sailor Boy,Strained,Knife,Cowboy,6,3,7
4013,Baby Ape Mutant Club #4013,Grey,Lava,none,Stone,Gem,Dino,6,5,3
4014,Baby Ape Mutant Club #4014,Dark Blue,Green Tiger,none,Eye Patch,Stubble,Rainbow,4,5,7
4015,Baby Ape Mutant Club #4015,Aqua,Green Tiger,Burning,Crying,Gem,Dino,7,9,6
4016,Baby Ape Mutant Club #4016,Blue,Pink and Green,none,Crying,Soda,Krakken,2,8,9
4017,Baby Ape Mutant Club #4017,Blue,Skeleton,none,Eye Patch,Knife,none,7,5,3
4018,Baby Ape Mutant Club #4018,Blue,Skeleton,none,Bloody,Stubble,Brain Party,4,1,1
4019,Baby Ape Mutant Club #4019,Aqua,Zombie,Cosmo,Crying,Grit,Dino,6,2,1
4020,Baby Ape Mutant Club #4020,Orange,Zombie,Yellow jail,Crying,stone,Flying,7,2,6
4021,Baby Ape Mutant Club #4021,Orange,Zombie,none,Red,stone,Dino,5,7,9
4022,Baby Ape Mutant Club #4022,Dark Blue,Red Leopard,Tongue,Wide ,Funnel,Alien,7,4,7
4023,Baby Ape Mutant Club #4023,Orange,Pink and Green,Yellow jail,Strained,Knife,none,7,6,8
4024,Baby Ape Mutant Club #4024,Orange,Green Tiger,none,Fish,Stoopid,Daredevil,5,4,6
4025,Baby Ape Mutant Club #4025,Orange,Pink and Green,none,Bloody,Snarl,Daredevil,10,9,5
4026,Baby Ape Mutant Club #4026,Grey,Zombie,none,Red,Grit,Chain,10,10,1
4027,Baby Ape Mutant Club #4027,Dark Blue,Lava,none,Red,Hungry,Rainbow,8,5,3
4028,Baby Ape Mutant Club #4028,Yellow,Blue Leopard ,Yellow jail,Red,Hungry,Card,1,7,6
4029,Baby Ape Mutant Club #4029,Grey,Static,Tongue,Bloody,stone,Trippy,7,10,4
4030,Baby Ape Mutant Club #4030,Dark Blue,Zombie,Tongue,3d,Worm,Cowboy,2,6,8
4031,Baby Ape Mutant Club #4031,Orange,Red Leopard,Burning,Bloody,Cheesy,Chain,9,4,3
4032,Baby Ape Mutant Club #4032,Blue,Red Leopard,Burning,Wide ,Snarl,Bunny,3,3,3
4033,Baby Ape Mutant Club #4033,Aqua,Red Leopard,none,Strained,Soda,Daredevil,6,5,3
4034,Baby Ape Mutant Club #4034,Aqua,Pink and Green,Cosmo,Crying,Cheesy,Devil,4,4,7
4035,Baby Ape Mutant Club #4035,Orange,Zombie,Sailor Boy,Red,Rage,none,10,3,1
4036,Baby Ape Mutant Club #4036,Blue,Green Tiger,none,Strained,Stoopid,Brain,1,4,7
4037,Baby Ape Mutant Club #4037,Dark Blue,Blue Leopard ,Senator,Goggle,Grin,Krakken,7,9,3
4038,Baby Ape Mutant Club #4038,Aqua,Blue Leopard ,Leopard,Wide ,Stoopid,Fuzzy,7,6,7
4039,Baby Ape Mutant Club #4039,Dark Blue,Static,none,Red,Cheesy,Cowboy,3,4,3
4040,Baby Ape Mutant Club #4040,Grey,Zebra,none,Strained,Soda,Alien,6,3,7
4041,Baby Ape Mutant Club #4041,Aqua,Pink and Green,none,Crying,Stoopid,Card,7,6,6
4042,Baby Ape Mutant Club #4042,Blue,Pink and Green,Yellow jail,Red,Gem,Brain Party,7,1,9
4043,Baby Ape Mutant Club #4043,Aqua,Pink and Green,none,Strained,Grin,none,5,7,5
4044,Baby Ape Mutant Club #4044,Blue,Skeleton,none,Stone,stone,Chain,9,6,8
4045,Baby Ape Mutant Club #4045,Orange,Zombie,Cosmo,Fish,Worm,Brain Party,8,5,10
4046,Baby Ape Mutant Club #4046,Yellow,Pink and Green,none,Strained,Worm,Brain,8,4,5
4047,Baby Ape Mutant Club #4047,Aqua,Zombie,Senator,Eye Patch,Dumb,none,9,8,2
4048,Baby Ape Mutant Club #4048,Grey,Zombie,Sailor,Fish,Stoopid,Chain,8,6,3
4049,Baby Ape Mutant Club #4049,Blue,Zombie,Space,Wide ,Gold,Daredevil,3,5,3
4050,Baby Ape Mutant Club #4050,Blue,Green Tiger,none,Wide ,Funnel,Alien,5,3,6
4051,Baby Ape Mutant Club #4051,Dark Blue,Blue Leopard ,Trippy suit,Bloody,Cheesy,none,7,7,9
4052,Baby Ape Mutant Club #4052,Aqua,Zombie,none,Crying,Grit,Brain,7,6,7
4053,Baby Ape Mutant Club #4053,Orange,Pink and Green,none,Stone,Hungry,none,8,3,6
4054,Baby Ape Mutant Club #4054,Purple,Green Tiger,Space,Bloody,Cheesy,Alien,5,5,5
4055,Baby Ape Mutant Club #4055,Orange,Blue Leopard ,Trippy suit,Strained,Cheesy,Sailor,4,1,4
4056,Baby Ape Mutant Club #4056,Yellow,Lava,none,X ,Gem,Chain,4,3,3
4057,Baby Ape Mutant Club #4057,Orange,Pink and Green,none,Red,Hungry,none,8,6,1
4058,Baby Ape Mutant Club #4058,Yellow,Zombie,Space,Wide ,Hungry,Brain,2,9,8
4059,Baby Ape Mutant Club #4059,Aqua,Zombie,Cosmo,Red,Stubble,Fuzzy,7,10,4
4060,Baby Ape Mutant Club #4060,Orange,Blue Leopard ,Space,Bug,Hungry,none,7,7,3
4061,Baby Ape Mutant Club #4061,Blue,Red Leopard,Cosmo,Wide ,Grin,none,4,7,10
4062,Baby Ape Mutant Club #4062,Orange,Zombie,none,Eye Patch,Soda,Squid,7,3,8
4063,Baby Ape Mutant Club #4063,Grey,Pink and Green,Sailor Boy,Bloody,Grin,Cowboy,6,8,7
4064,Baby Ape Mutant Club #4064,Dark Blue,Zombie,Senator,Crying,Stubble,Brain Party,7,9,4
4065,Baby Ape Mutant Club #4065,Yellow,Static,Sailor,X ,Stoopid,Alien,6,5,3
4066,Baby Ape Mutant Club #4066,Grey,Blue Leopard ,none,Strained,Snarl,none,3,8,5
4067,Baby Ape Mutant Club #4067,Aqua,Blue Leopard ,Senator,Bug,Stubble,none,6,5,2
4068,Baby Ape Mutant Club #4068,Blue,Zombie,Sailor,Wide ,Knife,Captain,8,4,1
4069,Baby Ape Mutant Club #4069,Aqua,Zombie,Space,Strained,Funnel,Brain,7,5,4
4070,Baby Ape Mutant Club #4070,Orange,Green Tiger,none,Red,Grin,Fuzzy,7,6,7
4071,Baby Ape Mutant Club #4071,Purple,Pink and Green,Burning,Eye Patch,Stubble,Sailor,9,8,9
4072,Baby Ape Mutant Club #4072,Blue,Green Tiger,Yellow jail,Red,Stoopid,none,3,4,5
4073,Baby Ape Mutant Club #4073,Aqua,Green Tiger,Space,Fish,Grit,none,7,10,7
4074,Baby Ape Mutant Club #4074,Aqua,Zombie,none,Stone,Knife,Alien,2,4,4
4075,Baby Ape Mutant Club #4075,Aqua,Pink and Green,none,Wide ,stone,Rainbow,5,4,10
4076,Baby Ape Mutant Club #4076,Purple,Zombie,Robe,Stone,Killer,Sailor,7,6,8
4077,Baby Ape Mutant Club #4077,Blue,Zombie,Tongue,Wide ,Stubble,Dino,4,7,3
4078,Baby Ape Mutant Club #4078,Purple,Blue Leopard ,Burning,Bug,Hungry,Fuzzy,4,6,1
4079,Baby Ape Mutant Club #4079,Aqua,Blue Leopard ,Sailor,Crying,Grit,Bunny,7,3,1
4080,Baby Ape Mutant Club #4080,Orange,Red Leopard,none,Crying,Gold,Card,8,6,3
4081,Baby Ape Mutant Club #4081,Aqua,Pink and Green,Tongue,Red,Knife,Devil,7,6,1
4082,Baby Ape Mutant Club #4082,Purple,Zombie,Sailor,Red,Dumb,Flying,5,6,4
4083,Baby Ape Mutant Club #4083,Aqua,Zombie,Yellow jail,Red,Stoopid,Brain Party,9,8,5
4084,Baby Ape Mutant Club #4084,Blue,Zebra,none,Crying,Dumb,Devil,8,9,7
4085,Baby Ape Mutant Club #4085,Grey,Lava,Robe,Wide ,Hungry,Alien,7,3,4
4086,Baby Ape Mutant Club #4086,Grey,Blue Leopard ,none,Bloody,Stubble,Cowboy,4,6,5
4087,Baby Ape Mutant Club #4087,Grey,Blue Leopard ,Sailor Boy,Strained,Grit,Ninja,7,4,9
4088,Baby Ape Mutant Club #4088,Purple,Green Tiger,Tongue,Strained,Stoopid,Sailor,2,1,5
4089,Baby Ape Mutant Club #4089,Dark Blue,Green Tiger,Tongue,Red,Grin,none,3,10,10
4090,Baby Ape Mutant Club #4090,Orange,Zombie,Burning,Stone,stone,Captain,7,2,6
4091,Baby Ape Mutant Club #4091,Aqua,Zombie,Dr,Bloody,Rage,Rainbow,4,3,6
4092,Baby Ape Mutant Club #4092,Grey,Pink and Green,none,Bloody,Worm,Flying,10,3,4
4093,Baby Ape Mutant Club #4093,Aqua,Red Leopard,none,Bloody,Cheesy,Chain,8,6,8
4094,Baby Ape Mutant Club #4094,Blue,Green Tiger,Tongue,Red,Stoopid,Fuzzy,7,2,8
4095,Baby Ape Mutant Club #4095,Purple,Green Tiger,Leopard,Crying,Grit,Flying,7,4,1
4096,Baby Ape Mutant Club #4096,Blue,Zombie,Sailor,Bloody,Dumb,Fuzzy,8,6,7
4097,Baby Ape Mutant Club #4097,Dark Blue,Pink and Green,none,Bloody,Stoopid,Card,8,3,4
4098,Baby Ape Mutant Club #4098,Aqua,Lava,none,Red,Knife,Brain Party,4,4,4
4099,Baby Ape Mutant Club #4099,Purple,Pink and Green,none,Crying,Dumb,Captain,6,8,7
4100,Baby Ape Mutant Club #4100,Aqua,Lava,none,Red,Knife,Sailor,9,10,6
4101,Baby Ape Mutant Club #4101,Dark Blue,Lava,Sailor,Stone,Funnel,none,10,5,4
4102,Baby Ape Mutant Club #4102,Grey,Zombie,none,Bloody,Grit,Sailor,6,4,5
4103,Baby Ape Mutant Club #4103,Dark Blue,Blue Leopard ,none,Stone,Gem,Captain,7,10,6
4104,Baby Ape Mutant Club #4104,Orange,Pink and Green,Trippy friend,Strained,Cheesy,Rainbow,8,2,5
4105,Baby Ape Mutant Club #4105,Aqua,Red Leopard,Cosmo,Red,stone,Bunny,8,8,9
4106,Baby Ape Mutant Club #4106,Orange,Red Leopard,Space,Bloody,Stoopid,none,8,6,6
4107,Baby Ape Mutant Club #4107,Dark Blue,Lava,none,Eye Patch,Hungry,Brain,9,10,8
4108,Baby Ape Mutant Club #4108,Purple,Zombie,Yellow jail,X ,Knife,Captain,6,6,8
4109,Baby Ape Mutant Club #4109,Purple,Green Tiger,none,X ,Cheesy,Bunny,7,4,6
4110,Baby Ape Mutant Club #4110,Purple,Green Tiger,Sailor,X ,stone,Ninja,7,10,1
4111,Baby Ape Mutant Club #4111,Dark Blue,Zombie,Dr,Crying,Stoopid,Brain,3,4,1
4112,Baby Ape Mutant Club #4112,Aqua,Zombie,Robe,Goggle,Knife,Bunny,7,6,1
4113,Baby Ape Mutant Club #4113,Purple,Blue Leopard ,Sailor,3d,Killer,Sailor,10,7,2
4114,Baby Ape Mutant Club #4114,Orange,Red Leopard,none,Crying,Grin,Fuzzy,3,5,1
4115,Baby Ape Mutant Club #4115,Dark Blue,Blue Leopard ,none,Crying,Stoopid,Dino,5,7,3
4116,Baby Ape Mutant Club #4116,Purple,Red Leopard,Sailor,Eye Patch,Cheesy,Sailor,6,1,3
4117,Baby Ape Mutant Club #4117,Blue,Red Leopard,Sailor Boy,Eye Patch,Gem,Krakken,1,1,8
4118,Baby Ape Mutant Club #4118,Yellow,Pink and Green,Space,Strained,Grin,Sailor,7,5,8
4119,Baby Ape Mutant Club #4119,Orange,Zombie,Burning,X ,Killer,Squid,8,7,9
4120,Baby Ape Mutant Club #4120,Purple,Red Leopard,Cosmo,Wide ,Rage,Bunny,6,7,4
4121,Baby Ape Mutant Club #4121,Grey,Pink and Green,none,Crying,Grin,Dino,6,8,4
4122,Baby Ape Mutant Club #4122,Purple,Zombie,Sailor Boy,Strained,Stoopid,none,8,9,6
4123,Baby Ape Mutant Club #4123,Purple,Skeleton,Cosmo,Crying,Snarl,Fuzzy,10,2,5
4124,Baby Ape Mutant Club #4124,Blue,Red Leopard,none,Bug,Grin,none,4,5,5
4125,Baby Ape Mutant Club #4125,Orange,Red Leopard,Robe,Eye Patch,stone,Card,7,10,4
4126,Baby Ape Mutant Club #4126,Grey,Lava,Sailor,3d,Worm,Devil,6,4,10
4127,Baby Ape Mutant Club #4127,Aqua,Red Leopard,Dr,Eye Patch,Grit,Devil,3,2,4
4128,Baby Ape Mutant Club #4128,Aqua,Zombie,Tongue,Eye Patch,Dumb,Sailor,6,7,7
4129,Baby Ape Mutant Club #4129,Dark Blue,Red Leopard,Tongue,3d,Cheesy,none,6,3,1
4130,Baby Ape Mutant Club #4130,Grey,Red Leopard,Robe,Bug,Worm,Rainbow,4,9,8
4131,Baby Ape Mutant Club #4131,Purple,Pink and Green,Space,Wide ,Gem,Fuzzy,10,7,5
4132,Baby Ape Mutant Club #4132,Dark Blue,Zombie,Burning,Bloody,Funnel,Rainbow,7,7,8
4133,Baby Ape Mutant Club #4133,Orange,Green Tiger,Dr,Eye Patch,stone,none,6,2,7
4134,Baby Ape Mutant Club #4134,Blue,Zombie,none,Fish,Stoopid,Fuzzy,1,4,7
4135,Baby Ape Mutant Club #4135,Grey,Zombie,Robe,X ,Worm,none,4,8,10
4136,Baby Ape Mutant Club #4136,Grey,Zombie,Burning,Stone,Killer,Card,4,3,9
4137,Baby Ape Mutant Club #4137,Dark Blue,Blue Leopard ,Sailor,Crying,Gold,Chain,9,4,6
4138,Baby Ape Mutant Club #4138,Grey,Zombie,none,Red,Worm,Fuzzy,7,8,6
4139,Baby Ape Mutant Club #4139,Aqua,Skeleton,Cosmo,Wide ,Stoopid,Cowboy,4,5,1
4140,Baby Ape Mutant Club #4140,Blue,Pink and Green,none,X ,stone,Ninja,8,9,5
4141,Baby Ape Mutant Club #4141,Dark Blue,Green Tiger,Yellow jail,Wide ,Stubble,Rainbow,6,1,8
4142,Baby Ape Mutant Club #4142,Aqua,Zombie,Sailor Boy,3d,Grin,none,7,6,5
4143,Baby Ape Mutant Club #4143,Grey,Blue Leopard ,Burning,X ,stone,Flying,5,6,9
4144,Baby Ape Mutant Club #4144,Dark Blue,Zombie,Cosmo,Fish,Dumb,none,3,5,7
4145,Baby Ape Mutant Club #4145,Grey,Green Tiger,Sailor,Eye Patch,Hungry,Ninja,8,4,5
4146,Baby Ape Mutant Club #4146,Dark Blue,Zebra,Cosmo,Eye Patch,stone,Rainbow,4,2,7
4147,Baby Ape Mutant Club #4147,Blue,Skeleton,Cosmo,Red,Grin,none,3,5,10
4148,Baby Ape Mutant Club #4148,Purple,Pink and Green,none,Crying,stone,none,6,6,6
4149,Baby Ape Mutant Club #4149,Orange,Blue Leopard ,Robe,Red,Rage,Alien,3,4,10
4150,Baby Ape Mutant Club #4150,Dark Blue,Green Tiger,Burning,Strained,Killer,Card,5,6,6
4151,Baby Ape Mutant Club #4151,Grey,Green Tiger,Tongue,Crying,Funnel,Fuzzy,5,7,7
4152,Baby Ape Mutant Club #4152,Purple,Pink and Green,Dr,Wide ,stone,Brain,1,8,5
4153,Baby Ape Mutant Club #4153,Yellow,Green Tiger,none,Red,Funnel,Cowboy,3,6,7
4154,Baby Ape Mutant Club #4154,Dark Blue,Gold,Yellow jail,Crying,Worm,Rainbow,6,5,2
4155,Baby Ape Mutant Club #4155,Yellow,Pink and Green,none,Strained,Rage,Devil,5,7,4
4156,Baby Ape Mutant Club #4156,Yellow,Zombie,Yellow jail,Goggle,Hungry,Krakken,6,5,2
