TOKEN_ID,TOKEN_NAME,Factory Model,Collection,Current Class,Factory Class,Car Rating,Experience Points,Current Color,Stock Color,Win Percentage,Engine Level,Tires Level,NOS System,Supercharger,Dual Exhaust,Drive Train Upgrade,Performance Chip,Connection
1557,RR Car #1557 007 Classic,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1558,RR Car #1558 High Life,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1559,RR Car #1559 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1560,RR Car #1560 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1561,RR Car #1561 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1562,RR Car #1562 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1563,RR Car #1563 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1564,RR Car #1564 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1565,RR Car #1565 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1566,RR Car #1566 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1567,RR Car #1567 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1568,RR Car #1568 Indy,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1569,RR Car #1569 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1570,RR Car #1570 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1571,RR Car #1571 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1572,RR Car #1572 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1573,RR Car #1573 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1574,RR Car #1574 skol,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1575,RR Car #1575 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1576,RR Car #1576 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1577,RR Car #1577 Weeknd,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1578,RR Car #1578 Climax,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1579,RR Car #1579 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1580,RR Car #1580 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1581,RR Car #1581 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1582,RR Car #1582 Topless,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1583,RR Car #1583 Mirage,Mirage,Genesis,Rally,Rally,100,100,SC-021,SC-021,0,0,0,0,0,0,0,0,
1584,RR Car #1584 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1585,RR Car #1585 Shelby,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1586,RR Car #1586 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1587,RR Car #1587 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1588,RR Car #1588 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1589,RR Car #1589 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1590,RR Car #1590 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1591,RR Car #1591 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1592,RR Car #1592 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1593,RR Car #1593 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1594,RR Car #1594 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1595,RR Car #1595 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1596,RR Car #1596 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1597,RR Car #1597 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1598,RR Car #1598 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1599,RR Car #1599 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1600,RR Car #1600 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1601,RR Car #1601 CherryBomb,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1602,RR Car #1602 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1603,RR Car #1603 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1604,RR Car #1604 Mirage,Mirage,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
1605,RR Car #1605 Pandora,Pandora,Genesis,Driver,Driver,100,200,SC-089,SC-089,0,0,0,0,0,0,0,0,
1606,RR Car #1606 Pandora,Pandora,Genesis,Driver,Driver,100,200,SC-089,SC-089,0,0,0,0,0,0,0,0,
1607,RR Car #1607 Pandora,Pandora,Genesis,Driver,Driver,100,200,SC-089,SC-089,0,0,0,0,0,0,0,0,
1608,RR Car #1608 Blue Monday✅,Pandora,Genesis,Driver,Driver,100,200,SC-089,SC-089,0,0,0,0,0,0,0,0,
1609,RR Car #1609 Pandora,Pandora,Genesis,Driver,Driver,100,200,SC-089,SC-089,0,0,0,0,0,0,0,0,
1610,RR Car #1610 Pandora,Pandora,Genesis,Driver,Driver,100,200,SC-089,SC-089,0,0,0,0,0,0,0,0,
1611,RR Car #1611 DeTomaso Pantera,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1612,RR Car #1612 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1613,RR Car #1613 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1614,RR Car #1614 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1615,RR Car #1615 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1616,RR Car #1616 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1617,RR Car #1617 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1618,RR Car #1618 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1619,RR Car #1619 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1620,RR Car #1620 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1621,RR Car #1621 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1622,RR Car #1622 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1623,RR Car #1623 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1624,RR Car #1624 Pandora,Pandora,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1625,RR Car #1625 Pandora,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1626,RR Car #1626 Riot Racers,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1627,RR Car #1627 Pandora,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1628,RR Car #1628 Pandora,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1629,RR Car #1629 Pandora,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1630,RR Car #1630 Pandora,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1631,RR Car #1631 Pandora,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1632,RR Car #1632 Pandora,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1633,RR Car #1633 Pandora,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1634,RR Car #1634 Pandora,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1635,RR Car #1635 Pandora,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1636,RR Car #1636 Pandora,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1637,RR Car #1637 Pandora,Pandora,Genesis,Aero,Aero,100,600,SC-104,SC-104,0,0,0,0,0,0,0,0,
1638,RR Car #1638 Pandora,Pandora,Genesis,Pro,Pro,100,800,SC-105,SC-105,0,0,0,0,0,0,0,0,
1639,RR Car #1639 Pandora,Pandora,Genesis,Pro,Pro,100,800,SC-105,SC-105,0,0,0,0,0,0,0,0,
1640,RR Car #1640 Pandora,Pandora,Genesis,Pro,Pro,100,800,SC-105,SC-105,0,0,0,0,0,0,0,0,
1641,RR Car #1641 Pandora,Pandora,Genesis,Pro,Pro,100,800,SC-105,SC-105,0,0,0,0,0,0,0,0,
1642,RR Car #1642 Pandora,Pandora,Genesis,Pro,Pro,100,800,SC-105,SC-105,0,0,0,0,0,0,0,0,
1643,RR Car #1643 Pandora,Pandora,Genesis,Pro,Pro,100,800,SC-105,SC-105,0,0,0,0,0,0,0,0,
1644,RR Car #1644 Pandora,Pandora,Genesis,Pro,Pro,100,800,SC-105,SC-105,0,0,0,0,0,0,0,0,
1645,RR Car #1645 Pandora,Pandora,Genesis,Pro,Pro,100,800,SC-105,SC-105,0,0,0,0,0,0,0,0,
1646,RR Car #1646 Pandora,Pandora,Genesis,Legendary,Legendary,100,1000,SC-103,SC-103,0,0,0,0,0,0,0,0,
1647,RR Car #1647 Pandora,Pandora,Genesis,Legendary,Legendary,100,1000,SC-103,SC-103,0,0,0,0,0,0,0,0,
1648,RR Car #1648 Pandora,Pandora,Genesis,Legendary,Legendary,100,1000,SC-103,SC-103,0,0,0,0,0,0,0,0,
1649,RR Car #1649 Pandora,Pandora,Genesis,Legendary,Legendary,100,1000,SC-103,SC-103,0,0,0,0,0,0,0,0,
1650,RR Car #1650 ❖Nightmare❖,Pandora,Genesis,Legendary,Legendary,100,1000,SC-103,SC-103,0,0,0,0,0,0,0,0,
1651,RR Car #1651 Pandora,Pandora,Genesis,Legendary,Legendary,100,1000,SC-103,SC-103,0,0,0,0,0,0,0,0,
1652,RR Car #1652 Pandora,Pandora,Genesis,Legendary,Legendary,100,1000,SC-103,SC-103,0,0,0,0,0,0,0,0,
1653,RR Car #1653 DeLorean DMC-12,DeLorean Special Edition,Genesis,Legendary,Legendary,100,1000,SC-1653,SC-1653,0,0,0,0,0,0,0,0,
1654,RR Car #1654 Fat Man,Annihilator,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
1655,RR Car #1655 Darkness,Annihilator,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
1656,RR Car #1656 Annihilator,Annihilator,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
1657,RR Car #1657 Annihilator,Annihilator,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
1658,RR Car #1658 Spitfire,Annihilator,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
1659,RR Car #1659 DeLorean DMC-12,DeLorean Special Edition,Genesis,Legendary,Legendary,100,1000,SC-1653,SC-1653,0,0,0,0,0,0,0,0,
1660,RR Car #1660 Annihilator,Annihilator,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
1661,RR Car #1661 Annihilator,Annihilator,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
1662,RR Car #1662 Annihilator,Annihilator,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
1663,RR Car #1663 Bonecrusher,Annihilator,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
1664,RR Car #1664 Annihilator,Annihilator,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
1665,RR Car #1665 Annihilator,Annihilator,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
1666,RR Car #1666 Annihilator,Annihilator,Genesis,Aero,Aero,100,600,SC-080,SC-080,0,0,0,0,0,0,0,0,
1667,RR Car #1667 Panda,Annihilator,Genesis,Aero,Aero,100,600,SC-080,SC-080,0,0,0,0,0,0,0,0,
1668,RR Car #1668 Monster Truck,Annihilator,Genesis,Aero,Aero,100,600,SC-080,SC-080,0,0,0,0,0,0,0,0,
1669,RR Car #1669 Annihilator,Annihilator,Genesis,Aero,Aero,100,600,SC-080,SC-080,0,0,0,0,0,0,0,0,
1670,RR Car #1670 Annihilator,Annihilator,Genesis,Aero,Aero,100,600,SC-080,SC-080,0,0,0,0,0,0,0,0,
1671,RR Car #1671 Annihilator,Annihilator,Genesis,Aero,Aero,100,600,SC-080,SC-080,0,0,0,0,0,0,0,0,
1672,RR Car #1672 God,Annihilator,Genesis,Aero,Aero,100,600,SC-080,SC-080,0,0,0,0,0,0,0,0,
1673,RR Car #1673 Megaladon,Annihilator,Genesis,Aero,Aero,100,600,SC-080,SC-080,0,0,0,0,0,0,0,0,
1674,RR Car #1674 Annihilator,Annihilator,Genesis,Aero,Aero,100,600,SC-080,SC-080,0,0,0,0,0,0,0,0,
1675,RR Car #1675 Annihilator,Annihilator,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
1676,RR Car #1676 CyberKongz,Annihilator,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
1677,RR Car #1677 Annihilator,Annihilator,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
1678,RR Car #1678 Annihilator,Annihilator,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
1679,RR Car #1679 Annihilator,Annihilator,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
1680,RR Car #1680 Annihilator,Annihilator,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
1681,RR Car #1681 Annihilator,Annihilator,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
1682,RR Car #1682 Annihilator,Annihilator,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
1683,RR Car #1683 Billions,Annihilator,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
1684,RR Car #1684 Annihilator,Annihilator,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
1685,RR Car #1685 Annihilator,Annihilator,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
1686,RR Car #1686 Slave,Annihilator,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
1687,RR Car #1687 Bulldozer,Annihilator,Genesis,Legendary,Legendary,100,1000,SC-014,SC-014,0,0,0,0,0,0,0,0,
1688,RR Car #1688 gm,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1689,RR Car #1689 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1690,RR Car #1690 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1691,RR Car #1691 Álex Márquez,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1692,RR Car #1692 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1693,RR Car #1693 RedBull,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1694,RR Car #1694 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1695,RR Car #1695 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1696,RR Car #1696 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1697,RR Car #1697 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1698,RR Car #1698 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1699,RR Car #1699 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1700,RR Car #1700 Ducati,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1701,RR Car #1701 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1702,RR Car #1702 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1703,RR Car #1703 Aaron Jones,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1704,RR Car #1704 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1705,RR Car #1705 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1706,RR Car #1706 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1707,RR Car #1707 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1708,RR Car #1708 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1709,RR Car #1709 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1710,RR Car #1710 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1711,RR Car #1711 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1712,RR Car #1712 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1713,RR Car #1713 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1714,RR Car #1714 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1715,RR Car #1715 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1716,RR Car #1716 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1717,RR Car #1717 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1718,RR Car #1718 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1719,RR Car #1719 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1720,RR Car #1720 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1721,RR Car #1721 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1722,RR Car #1722 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1723,RR Car #1723 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1724,RR Car #1724 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1725,RR Car #1725 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1726,RR Car #1726 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1727,RR Car #1727 Future Fast,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1728,RR Car #1728 Venom,Venom,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
1729,RR Car #1729 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1730,RR Car #1730 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1731,RR Car #1731 NeuTron,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1732,RR Car #1732 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1733,RR Car #1733 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1734,RR Car #1734 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1735,RR Car #1735 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1736,RR Car #1736 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1737,RR Car #1737 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1738,RR Car #1738 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1739,RR Car #1739 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1740,RR Car #1740 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1741,RR Car #1741 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1742,RR Car #1742 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1743,RR Car #1743 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1744,RR Car #1744 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1745,RR Car #1745 LightCycle,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1746,RR Car #1746 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1747,RR Car #1747 Rocket,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1748,RR Car #1748 Fetty Wap,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1749,RR Car #1749 Sting,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1750,RR Car #1750 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1751,RR Car #1751 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1752,RR Car #1752 Venom,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1753,RR Car #1753 NoVa,Venom,Genesis,Rally,Rally,100,100,SC-020,SC-020,0,0,0,0,0,0,0,0,
1754,RR Car #1754 Venom,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1755,RR Car #1755 Venom,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1756,RR Car #1756 Scorcher,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1757,RR Car #1757 Sup,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1758,RR Car #1758 Venom,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1759,RR Car #1759 Venom,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1760,RR Car #1760 Venom,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1761,RR Car #1761 Venom,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1762,RR Car #1762 Venom,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1763,RR Car #1763 Venom,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1764,RR Car #1764 Batteries not included,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1765,RR Car #1765 Kaneda,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1766,RR Car #1766 Futurist,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
1767,RR Car #1767 Venom,Venom,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
