TOKEN_ID,TOKEN_NAME,HYPE TYPE,BASTARDNESS,SONG WORD COUNT,SPEEDOMETER,NUM OF FRAMES,HEAD TURNS,FLOATY HEAD,BACKGROUND GLITCH LEVEL,BACKGROUND MOOD,TYPE,BACKGROUND,FACING DIRECTION,BAD HABIT(S),FACE,NECK,MOUTH,EYES,NOSE,EAR,HEAD,GLITCH PATTERN
6569,BASTARD GAN PUNK V2 #6569,HYPED AF (ANIMATED),SAFU BASTARD,30,SWEEP PICKING (16.66 FPS),188,0,NAH,2 - DISTORTED,TRANSIENT COLORS,,,,,,,,,,,,
6570,BASTARD GAN PUNK V2 #6570,CALM AF (STILL),PERSONA NON GRATA BASTARD,30,,,,,,,APE,SOLID AF,RIGHT,EDIBLES???,LUXURIOUS BEARD,NUTTIN',MEDICAL MASK,CLOWN EYES,NUTTIN',GOLD EARRING,MOHAWK,
6571,BASTARD GAN PUNK V2 #6571,CALM AF (STILL),SMOL BASTARD,30,,,,,,,ALIEN,SOLID AF,RIGHT,VAPE,CHINSTRAP,NUTTIN',GRILL,VR,NUTTIN',NUTTIN',FEDORA,
6572,BASTARD GAN PUNK V2 #6572,CALM AF (STILL),SER BASTARD,4,,,,,,,ALIEN,SOLID AF,RIGHT,VAPE,NORMAL BEARD,NUTTIN',SMIRK,BIG SHADES,NUTTIN',NUTTIN',BANDANA,
6573,BASTARD GAN PUNK V2 #6573,CALM AF (STILL),EMO BASTARD,31,,,,,,,PETITE,SOLID AF,RIGHT,BIG SMOKE,LUXURIOUS BEARD,NUTTIN',LIPSTICK,X EYES,NUTTIN',NUTTIN',X HEAD,
6574,BASTARD GAN PUNK V2 #6574,CALM AF (STILL),HALAL BASTARD,20,,,,,,,PETITE,SOLID AF,RIGHT,PIPE,NUTTIN',NUTTIN',MEDICAL MASK,NERDY CLASSICS,NUTTIN',NUTTIN',BLONDE SHORT,
6575,BASTARD GAN PUNK V2 #6575,CALM AF (STILL),SIMP BASTARD,25,,,,,,,PETITE,SOLID AF,LEFT,VAPE,GOAT,NUTTIN',BUCK TEETH,VR,NUTTIN',NUTTIN',X HEAD,
6576,BASTARD GAN PUNK V2 #6576,CALM AF (STILL),WHALE WANNABE BASTARD,4,,,,,,,LARGE,GLITCHY AF,RIGHT,PIPE,NUTTIN',NUTTIN',LIPSTICK,X EYES,NUTTIN',NUTTIN',MOHAWK THIN,ABSTRACT AF
6577,BASTARD GAN PUNK V2 #6577,HYPED AF (ANIMATED),FAKE BASTARD,25,SWEEP PICKING (16.66 FPS),188,2,NAH,1 - UNPLUGGED,FIXED COLOR,,,,,,,,,,,,
6578,BASTARD GAN PUNK V2 #6578,CALM AF (STILL),FLIPPER BASTARD,13,,,,,,,PETITE,SOLID AF,LEFT,EDIBLES???,BIG BEARD,NUTTIN',MEDICAL MASK,NUTTIN',NUTTIN',NUTTIN',HEART SHAPED HAIR,
6579,BASTARD GAN PUNK V2 #6579,CALM AF (STILL),VIRGIN BASTARD,20,,,,,,,APE,SOLID AF,RIGHT,EDIBLES???,UNIBROW,GOLD CHAIN,MEDICAL MASK,CLASSIC SHADES,NUTTIN',NUTTIN',STRINGY HAIR,
6580,BASTARD GAN PUNK V2 #6580,CALM AF (STILL),VEGAN BASTARD,25,,,,,,,LARGE,GLITCHY AF,RIGHT,EDIBLES???,LUXURIOUS BEARD,CHOKER,MEDICAL MASK,EYE PATCH,NUTTIN',NUTTIN',STRAGGLY HAIR,EYES
6581,BASTARD GAN PUNK V2 #6581,CALM AF (STILL),2HEAD BASTARD,7,,,,,,,APE,SOLID AF,RIGHT,VAPE,CHINSTRAP 'N GOAT,NUTTIN',SMILE,EYE MASK,CLOWN NOSE,NUTTIN',BEANIE,
6582,BASTARD GAN PUNK V2 #6582,CALM AF (STILL),WEEB BASTARD,15,,,,,,,ALIEN,SOLID AF,RIGHT,BIG SMOKE,ROSY CHEEKS,NUTTIN',SMILE,X EYES,NUTTIN',NUTTIN',BEANIE,
6583,BASTARD GAN PUNK V2 #6583,CALM AF (STILL),SNOOB BASTARD,23,,,,,,,LARGE,GLITCHY AF,RIGHT,PIPE,MUTTONCHOPS,GOLD CHAIN,BUCK TEETH,NERDY CLASSICS,NUTTIN',NUTTIN',PINK WITH HAT,GRID
6584,BASTARD GAN PUNK V2 #6584,CALM AF (STILL),WEEB BASTARD,21,,,,,,,ALIEN,SOLID AF,RIGHT,VAPE,MUSTACHE,NUTTIN',OPEN BUCKS,CLASSIC SHADES,CLOWN NOSE,NUTTIN',MESSY HAIR,
6585,BASTARD GAN PUNK V2 #6585,CALM AF (STILL),FAKE BASTARD,33,,,,,,,LARGE,SOLID AF,RIGHT,EDIBLES???,NUTTIN',NUTTIN',MEDICAL MASK,NERDY CLASSICS,NUTTIN',GOLD EARRING,TASSLE HAT,
6586,BASTARD GAN PUNK V2 #6586,CALM AF (STILL),0.0001 IQ BASTARD,31,,,,,,,LARGE,SOLID AF,RIGHT,BIG SMOKE,ROSY CHEEKS,NUTTIN',SMIRK,BIG SHADES,NUTTIN',NUTTIN',HEADBAND,
6587,BASTARD GAN PUNK V2 #6587,CALM AF (STILL),PRANKER BASTARD,26,,,,,,,LARGE,SOLID AF,RIGHT,VAPE,NUTTIN',NUTTIN',BUCK TEETH,X EYES,CLOWN NOSE,NUTTIN',WILD HAIR,
6588,BASTARD GAN PUNK V2 #6588,CALM AF (STILL),LOW POLY BASTARD,2,,,,,,,LARGE,SOLID AF,LEFT,EDIBLES???,CHINSTRAP,NUTTIN',MEDICAL MASK,NERDY EYE MASK,NUTTIN',GOLD EARRING,COWBOY HAT,
6589,BASTARD GAN PUNK V2 #6589,CALM AF (STILL),0.0001 IQ BASTARD,30,,,,,,,LARGE,SOLID AF,RIGHT,EDIBLES???,GOAT 'N SHADOW BEARD,NUTTIN',SMIRK,CLOWN EYES,NUTTIN',NUTTIN',KNITTED CAP,
6590,BASTARD GAN PUNK V2 #6590,CALM AF (STILL),L4M3R BASTARD,26,,,,,,,PETITE,GLITCHY AF,RIGHT,CIGGIE,NUTTIN',CHOKER,REGULAR,EYE MASK,NUTTIN',NUTTIN',PINK WITH HAT,PRISM
6591,BASTARD GAN PUNK V2 #6591,CALM AF (STILL),SIMP BASTARD,31,,,,,,,APE,SOLID AF,LEFT,EDIBLES???,HANDLEBARS,NUTTIN',BUCK TEETH,HEART GLASSES,NUTTIN',GOLD EARRING,COWBOY CAP,
6592,BASTARD GAN PUNK V2 #6592,HYPED AF (ANIMATED),BLOOMER BASTARD,24,SWEEP PICKING (16.66 FPS),188,2,NAH,3 - NOISY,TRANSIENT COLORS,,,,,,,,,,,,
6593,BASTARD GAN PUNK V2 #6593,CALM AF (STILL),3HEAD BASTARD,8,,,,,,,PETITE,SOLID AF,RIGHT,PIPE,SHADOW BEARD,NUTTIN',REGULAR,CLASSIC SHADES,NUTTIN',NUTTIN',KNITTED CAP,
6594,BASTARD GAN PUNK V2 #6594,HYPED AF (ANIMATED),DIABOLIQUE BASTARD,18,SWEEP PICKING (16.66 FPS),188,2,NAH,3 - NOISY,TRANSIENT COLORS,,,,,,,,,,,,
6595,BASTARD GAN PUNK V2 #6595,CALM AF (STILL),ETHEREUM KILLA BASTARD,29,,,,,,,LARGE,SOLID AF,LEFT,CIGGIE,MUSTACHE,NUTTIN',LIPSTICK,3D GLASSES,CLOWN NOSE,NUTTIN',PIGTAILS,
6596,BASTARD GAN PUNK V2 #6596,CALM AF (STILL),FLIPPER BASTARD,27,,,,,,,PETITE,GLITCHY AF,LEFT,EDIBLES???,NUTTIN',NUTTIN',MEDICAL MASK,NERDY CLASSICS,NUTTIN',NUTTIN',WILD WHITE HAIR,VERTICALS
6597,BASTARD GAN PUNK V2 #6597,CALM AF (STILL),BARBARIAN BASTARD,8,,,,,,,ALIEN,SOLID AF,LEFT,PIPE,NUTTIN',GOLD CHAIN,GRILL,SMALL SHADES,CLOWN NOSE,NUTTIN',CAP,
6598,BASTARD GAN PUNK V2 #6598,CALM AF (STILL),ROMANTIQUE BASTARD,30,,,,,,,LARGE,SOLID AF,LEFT,EDIBLES???,NUTTIN',NUTTIN',MEDICAL MASK,3D GLASSES,CLOWN NOSE,NUTTIN',MOHAWK,
6599,BASTARD GAN PUNK V2 #6599,CALM AF (STILL),COOMER BASTARD,27,,,,,,,ALIEN,SOLID AF,RIGHT,BIG SMOKE,NUTTIN',NUTTIN',GRILL,3D GLASSES,NUTTIN',GOLD EARRING,CRAZY HAIR,
6600,BASTARD GAN PUNK V2 #6600,HYPED AF (ANIMATED),3HEAD BASTARD,34,SWEEP PICKING (16.66 FPS),188,2,NAH,3 - NOISY,TRANSIENT COLORS,,,,,,,,,,,,
6601,BASTARD GAN PUNK V2 #6601,CALM AF (STILL),JOKER BASTARD,30,,,,,,,PETITE,SOLID AF,FRONT,EDIBLES???,NUTTIN',NUTTIN',MEDICAL MASK,NUTTIN',NUTTIN',NUTTIN',PIGTAILS,
6602,BASTARD GAN PUNK V2 #6602,CALM AF (STILL),DOOMER BASTARD,16,,,,,,,APE,SOLID AF,LEFT,EDIBLES???,UNIBROW,NUTTIN',OPEN BUCKS,NERD GLASSES,NUTTIN',GOLD EARRING,STRINGY HAIR,
6603,BASTARD GAN PUNK V2 #6603,CALM AF (STILL),WHALE WANNABE BASTARD,28,,,,,,,APE,SOLID AF,LEFT,CIGGIE,NORMAL BEARD,NUTTIN',LIPSTICK,EYE MASK,CLOWN NOSE,NUTTIN',WILD WHITE HAIR,
6604,BASTARD GAN PUNK V2 #6604,CALM AF (STILL),DΞGΞN BASTARD,14,,,,,,,LARGE,SOLID AF,RIGHT,EDIBLES???,NORMAL BEARD,GOLD CHAIN,LIPSTICK,VR,NUTTIN',NUTTIN',COWBOY HAT,
6605,BASTARD GAN PUNK V2 #6605,CALM AF (STILL),SEMI BASTARD,31,,,,,,,LARGE,SOLID AF,LEFT,VAPE,NUTTIN',NUTTIN',OPEN BUCKS,EYE SHADOW,CLOWN NOSE,NUTTIN',MOHAWK,
6606,BASTARD GAN PUNK V2 #6606,CALM AF (STILL),DOOMER BASTARD,10,,,,,,,LARGE,SOLID AF,LEFT,EDIBLES???,GOAT,GOLD CHAIN,MEDICAL MASK,X EYES,NUTTIN',NUTTIN',PILOT HELMET,
6607,BASTARD GAN PUNK V2 #6607,CALM AF (STILL),WAIFU BASTARD,13,,,,,,,ALIEN HUMAN HYBRID,SOLID AF,RIGHT,VAPE,LUXURIOUS BEARD,NUTTIN',LIPSTICK,VR,NUTTIN',NUTTIN',BANDANA,
6608,BASTARD GAN PUNK V2 #6608,CALM AF (STILL),JOKER BASTARD,16,,,,,,,LARGE,SOLID AF,RIGHT,CIGGIE,CHINSTRAP 'N GOAT,NUTTIN',DROOL,CLOWN EYES,NUTTIN',NUTTIN',PIGTAILS,
6609,BASTARD GAN PUNK V2 #6609,CALM AF (STILL),BIG TIDDY GOTH BASTARD,14,,,,,,,ALIEN HUMAN HYBRID,SOLID AF,LEFT,BIG SMOKE,MUSTACHE,NUTTIN',OPEN BUCKS,NERD GLASSES,NUTTIN',GOLD EARRING,MOHAWK,
6610,BASTARD GAN PUNK V2 #6610,CALM AF (STILL),ROMANTIQUE BASTARD,29,,,,,,,ALIEN,SOLID AF,LEFT,PIPE,SHADOW BEARD,NUTTIN',OPEN BUCKS,EYE BAGS,CLOWN NOSE,NUTTIN',VAMPIRE HAIR,
6611,BASTARD GAN PUNK V2 #6611,CALM AF (STILL),0HEAD BASTARD,20,,,,,,,LARGE,SOLID AF,RIGHT,PIPE,SHADOW BEARD,NUTTIN',DROOL,CLASSIC SHADES,NUTTIN',NUTTIN',MOHAWK,
6612,BASTARD GAN PUNK V2 #6612,CALM AF (STILL),NECROMANCER BASTARD,37,,,,,,,LARGE,SOLID AF,RIGHT,CIGGIE,MUSTACHE,NUTTIN',DROOL,3D GLASSES,CLOWN NOSE,NUTTIN',CRAZY BEANIE,
6613,BASTARD GAN PUNK V2 #6613,HYPED AF (ANIMATED),6HEAD BASTARD,38,SWEEP PICKING (16.66 FPS),188,3,NAH,3 - NOISY,TRANSIENT COLORS,,,,,,,,,,,,
6614,BASTARD GAN PUNK V2 #6614,CALM AF (STILL),CONFORMIST BASTARD,30,,,,,,,PETITE,SOLID AF,RIGHT,BIG SMOKE,NUTTIN',NUTTIN',BUCK TEETH,X EYES,NUTTIN',NUTTIN',X HEAD,
6615,BASTARD GAN PUNK V2 #6615,HYPED AF (ANIMATED),SMUG BASTARD,30,STRUMMING (12.5 FPS),188,2,NAH,5 - GOES TO 11,TRANSIENT COLORS,,,,,,,,,,,,
6616,BASTARD GAN PUNK V2 #6616,CALM AF (STILL),ROMANTIQUE BASTARD,20,,,,,,,ALIEN,SOLID AF,LEFT,VAPE,GOAT,CHOKER,GRILL,NUTTIN',NUTTIN',NUTTIN',FEDORA,
6617,BASTARD GAN PUNK V2 #6617,CALM AF (STILL),C00LIO BASTARD,21,,,,,,,X BASTARD,GLITCHY AF,RIGHT,PIPE,NUTTIN',NUTTIN',X MOUTH,X EYES,NUTTIN',NUTTIN',PURPLE HAIR,GRID W/ DIAGONAL
6618,BASTARD GAN PUNK V2 #6618,CALM AF (STILL),BARBARIAN BASTARD,24,,,,,,,LARGE,GLITCHY AF,RIGHT,PIPE,NORMAL BEARD,GOLD CHAIN,LIPSTICK,EYE PATCH,CLOWN NOSE,NUTTIN',VAMPIRE HAIR,4x4s
6619,BASTARD GAN PUNK V2 #6619,CALM AF (STILL),STONER BASTARD,32,,,,,,,APE,SOLID AF,LEFT,PIPE,NUTTIN',NUTTIN',OPEN BUCKS,CLASSIC SHADES,CLOWN NOSE,GOLD EARRING,COWBOY HAT,
6620,BASTARD GAN PUNK V2 #6620,CALM AF (STILL),DOOMER BASTARD,16,,,,,,,PETITE,GLITCHY AF,LEFT,EDIBLES???,NUTTIN',NUTTIN',LIPSTICK,HORNED RIM GLASSES,NUTTIN',NUTTIN',BALD,EYES
6621,BASTARD GAN PUNK V2 #6621,CALM AF (STILL),BOURGEOIS BASTARD,36,,,,,,,LARGE,SOLID AF,LEFT,EDIBLES???,LUXURIOUS BEARD,NUTTIN',MEDICAL MASK,VR,NUTTIN',NUTTIN',CAP FORWARD,
6622,BASTARD GAN PUNK V2 #6622,CALM AF (STILL),WHALE WANNABE BASTARD,28,,,,,,,APE,SOLID AF,RIGHT,CIGGIE,NUTTIN',NUTTIN',OPEN BUCKS,3D GLASSES,NUTTIN',GOLD EARRING,VAMPIRE HAIR,
6623,BASTARD GAN PUNK V2 #6623,CALM AF (STILL),RUGPULLER BASTARD,27,,,,,,,LARGE,SOLID AF,RIGHT,PIPE,CHINSTRAP,NUTTIN',SMIRK,BIG SHADES,NUTTIN',NUTTIN',CAP FORWARD,
6624,BASTARD GAN PUNK V2 #6624,CALM AF (STILL),SEXMACHINA BASTARD,33,,,,,,,ALIEN,SOLID AF,LEFT,BIG SMOKE,GOAT,NUTTIN',X MOUTH,EYE SHADOW,NUTTIN',NUTTIN',X HEAD,
6625,BASTARD GAN PUNK V2 #6625,CALM AF (STILL),DUMMKOPF BASTARD,18,,,,,,,ALIEN,SOLID AF,LEFT,PIPE,LUXURIOUS BEARD,NUTTIN',LIPSTICK,NERD GLASSES,CLOWN NOSE,NUTTIN',PIGTAILS,
6626,BASTARD GAN PUNK V2 #6626,CALM AF (STILL),PIMP BASTARD,22,,,,,,,APE,SOLID AF,RIGHT,EDIBLES???,UNIBROW,NUTTIN',OPEN MOUTH,REGULAR SHADES,CLOWN NOSE,NUTTIN',STRINGY HAIR,
6627,BASTARD GAN PUNK V2 #6627,CALM AF (STILL),COOMER BASTARD,35,,,,,,,APE,SOLID AF,LEFT,BIG SMOKE,CHINSTRAP,NUTTIN',SMILE,BIG SHADES,NUTTIN',NUTTIN',BALD,
6628,BASTARD GAN PUNK V2 #6628,CALM AF (STILL),EVIL BASTARD,25,,,,,,,PETITE,SOLID AF,LEFT,VAPE,SHADOW BEARD,NUTTIN',REGULAR,SMALL SHADES,NUTTIN',NUTTIN',BANDANA,
6629,BASTARD GAN PUNK V2 #6629,CALM AF (STILL),BLOOMER BASTARD,36,,,,,,,LARGE,SOLID AF,RIGHT,CIGGIE,ROSY CHEEKS,GOLD CHAIN,DROOL,CLOWN EYES,NUTTIN',NUTTIN',VAMPIRE HAIR,
6630,BASTARD GAN PUNK V2 #6630,CALM AF (STILL),DOUCHE BASTARD,6,,,,,,,PETITE,SOLID AF,FRONT,CIGGIE,NUTTIN',THICC NECK,GRILL,X EYES,NUTTIN',NUTTIN',FEDORA,
6631,BASTARD GAN PUNK V2 #6631,CALM AF (STILL),0.0001 IQ BASTARD,5,,,,,,,LARGE,SOLID AF,RIGHT,EDIBLES???,LUXURIOUS BEARD,NUTTIN',MEDICAL MASK,HORNED RIM GLASSES,NUTTIN',GOLD EARRING,MESSY HAIR,
6632,BASTARD GAN PUNK V2 #6632,CALM AF (STILL),BIG TIDDY GOTH BASTARD,29,,,,,,,PETITE,SOLID AF,LEFT,EDIBLES???,NUTTIN',NUTTIN',MEDICAL MASK,EYE MASK,NUTTIN',NUTTIN',DARK HAIR,
6633,BASTARD GAN PUNK V2 #6633,CALM AF (STILL),RUGPULLER BASTARD,23,,,,,,,APE,GLITCHY AF,RIGHT,EDIBLES???,NUTTIN',CHOKER,OPEN BUCKS,3D GLASSES,CLOWN NOSE,NUTTIN',PINK WITH HAT,ABSTRACT AF
6634,BASTARD GAN PUNK V2 #6634,CALM AF (STILL),SIMP BASTARD,27,,,,,,,PETITE,SOLID AF,LEFT,EDIBLES???,NUTTIN',NUTTIN',LIPSTICK,VR,NUTTIN',NUTTIN',AFRO CLOWN,
6635,BASTARD GAN PUNK V2 #6635,CALM AF (STILL),DUMMKOPF BASTARD,28,,,,,,,LARGE,SOLID AF,RIGHT,PIPE,NUTTIN',GOLD CHAIN,BUCK TEETH,SMALL SHADES,NUTTIN',NUTTIN',MESSY HAIR,
6636,BASTARD GAN PUNK V2 #6636,CALM AF (STILL),SIMP BASTARD,6,,,,,,,LARGE,GLITCHY AF,RIGHT,VAPE,MUSTACHE,CHOKER,BUCK TEETH,HORNED RIM GLASSES,NUTTIN',NUTTIN',PEAK SPIKE,GRID
6637,BASTARD GAN PUNK V2 #6637,CALM AF (STILL),FREN BASTARD,28,,,,,,,ALIEN HUMAN HYBRID,SOLID AF,LEFT,VAPE,NUTTIN',NUTTIN',SMILE,NERD GLASSES,NUTTIN',NUTTIN',MESSY HAIR,
6638,BASTARD GAN PUNK V2 #6638,CALM AF (STILL),UGLY BASTARD,24,,,,,,,APE,SOLID AF,RIGHT,VAPE,GOAT 'N MUSTACHE,GOLD CHAIN,OPEN BUCKS,NERD GLASSES,NUTTIN',NUTTIN',COWBOY HAT,
6639,BASTARD GAN PUNK V2 #6639,CALM AF (STILL),3HEAD BASTARD,40,,,,,,,LARGE,SOLID AF,RIGHT,CIGGIE,NUTTIN',NUTTIN',LIPSTICK,SMALL SHADES,CLOWN NOSE,NUTTIN',BANDANA,
6640,BASTARD GAN PUNK V2 #6640,CALM AF (STILL),DIABOLIQUE BASTARD,33,,,,,,,APE,SOLID AF,LEFT,EDIBLES???,UNIBROW,NUTTIN',GRILL,EYE MASK,NUTTIN',NUTTIN',BALD,
6641,BASTARD GAN PUNK V2 #6641,CALM AF (STILL),BOURGEOIS BASTARD,33,,,,,,,ALIEN,SOLID AF,LEFT,PIPE,LUXURIOUS BEARD,CHOKER,LIPSTICK,NERD GLASSES,NUTTIN',NUTTIN',COWBOY HAT,
6642,BASTARD GAN PUNK V2 #6642,CALM AF (STILL),BLACKPIL BASTARD,22,,,,,,,APE,SOLID AF,RIGHT,BIG SMOKE,UNIBROW,GOLD CHAIN,SMILE,SMALL SHADES,NUTTIN',NUTTIN',BALD,
6643,BASTARD GAN PUNK V2 #6643,CALM AF (STILL),RADPIL BASTARD,22,,,,,,,PETITE,SOLID AF,RIGHT,EDIBLES???,NUTTIN',SILVER CHAIN,MEDICAL MASK,SMALL SHADES,NUTTIN',NUTTIN',BLONDE SHORT,
6644,BASTARD GAN PUNK V2 #6644,CALM AF (STILL),GAMER BASTARD,27,,,,,,,LARGE,SOLID AF,RIGHT,CIGGIE,NORMAL BEARD,CHOKER,LIPSTICK,BIG SHADES,NUTTIN',NUTTIN',MESSY HAIR,
6645,BASTARD GAN PUNK V2 #6645,CALM AF (STILL),ZOOMER BASTARD,34,,,,,,,LARGE,SOLID AF,RIGHT,PIPE,MUTTONCHOPS,GOLD CHAIN,SMIRK,HEART GLASSES,CLOWN NOSE,NUTTIN',HEADBAND,
6646,BASTARD GAN PUNK V2 #6646,CALM AF (STILL),DOOMER BASTARD,22,,,,,,,PETITE,SOLID AF,LEFT,EDIBLES???,NORMAL BEARD,NUTTIN',LIPSTICK,VR,NUTTIN',NUTTIN',X HEAD,
6647,BASTARD GAN PUNK V2 #6647,CALM AF (STILL),FUTURIST BASTARD,22,,,,,,,PETITE,SOLID AF,RIGHT,BIG SMOKE,HANDLEBARS,NUTTIN',BUCK TEETH,EYE MASK,NUTTIN',NUTTIN',MOHAWK,
6648,BASTARD GAN PUNK V2 #6648,CALM AF (STILL),NERD BASTARD,36,,,,,,,LARGE,SOLID AF,LEFT,BIG SMOKE,MUSTACHE,NUTTIN',REGULAR,CLOWN EYES,NUTTIN',GOLD EARRING,DO-RAG,
6649,BASTARD GAN PUNK V2 #6649,CALM AF (STILL),BOOMER BASTARD,24,,,,,,,PETITE,GLITCHY AF,RIGHT,EDIBLES???,NUTTIN',CHOKER,X MOUTH,X EYES,NUTTIN',NUTTIN',FEDORA,DIAGONAL LINE
6650,BASTARD GAN PUNK V2 #6650,CALM AF (STILL),W4NK3R BASTARD,23,,,,,,,ALIEN,SOLID AF,LEFT,VAPE,NORMAL BEARD,GOLD CHAIN,LIPSTICK,EYE MASK,NUTTIN',NUTTIN',KNITTED CAP,
6651,BASTARD GAN PUNK V2 #6651,CALM AF (STILL),C00LIO BASTARD,8,,,,,,,ALIEN HUMAN HYBRID,SOLID AF,LEFT,PIPE,NUTTIN',NUTTIN',GRILL,EYE BAGS,NUTTIN',NUTTIN',KNITTED CAP,
6652,BASTARD GAN PUNK V2 #6652,CALM AF (STILL),VEGAN BASTARD,26,,,,,,,X BASTARD,GLITCHY AF,RIGHT,VAPE,NUTTIN',CHOKER,X MOUTH,X EYES,CLOWN NOSE,NUTTIN',X HEAD,HORIZONTALS
6653,BASTARD GAN PUNK V2 #6653,CALM AF (STILL),2HEAD BASTARD,18,,,,,,,ALIEN,SOLID AF,RIGHT,EDIBLES???,NUTTIN',NUTTIN',MEDICAL MASK,EYE MASK,CLOWN NOSE,NUTTIN',VAMPIRE HAIR,
6654,BASTARD GAN PUNK V2 #6654,CALM AF (STILL),PRANKER BASTARD,27,,,,,,,ALIEN,SOLID AF,LEFT,EDIBLES???,NUTTIN',NUTTIN',MEDICAL MASK,BIG SHADES,NUTTIN',NUTTIN',TOP HAT,
6655,BASTARD GAN PUNK V2 #6655,CALM AF (STILL),NOOB BASTARD,24,,,,,,,APE,SOLID AF,LEFT,CIGGIE,HANDLEBARS,NUTTIN',LIPSTICK,SMALL SHADES,NUTTIN',GOLD EARRING,TIARA,
6656,BASTARD GAN PUNK V2 #6656,CALM AF (STILL),CHAD BASTARD,38,,,,,,,APE,SOLID AF,RIGHT,CIGGIE,HANDLEBARS,NUTTIN',REGULAR,HORNED RIM GLASSES,NUTTIN',NUTTIN',FEDORA,
6657,BASTARD GAN PUNK V2 #6657,CALM AF (STILL),PEACH BASTARD,7,,,,,,,LARGE,SOLID AF,RIGHT,EDIBLES???,ROSY CHEEKS,NUTTIN',OPEN BUCKS,3D GLASSES,CLOWN NOSE,NUTTIN',COWBOY HAT,
6658,BASTARD GAN PUNK V2 #6658,CALM AF (STILL),BLACKPIL BASTARD,28,,,,,,,APE,SOLID AF,RIGHT,EDIBLES???,GOAT,NUTTIN',MEDICAL MASK,BIG SHADES,NUTTIN',GOLD EARRING,CAP FORWARD,
6659,BASTARD GAN PUNK V2 #6659,CALM AF (STILL),HALAL BASTARD,23,,,,,,,LARGE,SOLID AF,RIGHT,BIG SMOKE,GOAT,CHOKER,BUCK TEETH,EYE SHADOW,NUTTIN',NUTTIN',VAMPIRE HAIR,
6660,BASTARD GAN PUNK V2 #6660,CALM AF (STILL),FLIPPER BASTARD,17,,,,,,,LARGE,SOLID AF,RIGHT,BIG SMOKE,MUSTACHE,NUTTIN',LIPSTICK,3D GLASSES,CLOWN NOSE,NUTTIN',MESSY HAIR,
6661,BASTARD GAN PUNK V2 #6661,CALM AF (STILL),SORCERER BASTARD,23,,,,,,,LARGE,GLITCHY AF,LEFT,BIG SMOKE,ROSY CHEEKS,NUTTIN',REGULAR,NERD GLASSES,NUTTIN',NUTTIN',WILD HAIR,EYES W/ DIAGONAL
6662,BASTARD GAN PUNK V2 #6662,CALM AF (STILL),SEXMACHINA BASTARD,14,,,,,,,LARGE,SOLID AF,RIGHT,CIGGIE,NUTTIN',NUTTIN',SMILE,VR,CLOWN NOSE,NUTTIN',VAMPIRE HAIR,
6663,BASTARD GAN PUNK V2 #6663,CALM AF (STILL),ANGEL BASTARD,28,,,,,,,LARGE,SOLID AF,LEFT,VAPE,MUTTONCHOPS,NUTTIN',DROOL,EYE PATCH,NUTTIN',NUTTIN',FEDORA,
6664,BASTARD GAN PUNK V2 #6664,CALM AF (STILL),EMO BASTARD,39,,,,,,,LARGE,SOLID AF,LEFT,PIPE,NUTTIN',CHOKER,LIPSTICK,HORNED RIM GLASSES,NUTTIN',NUTTIN',WILD HAIR,
6665,BASTARD GAN PUNK V2 #6665,CALM AF (STILL),NIFTYMANIAC BASTARD,31,,,,,,,LARGE,SOLID AF,LEFT,EDIBLES???,NUTTIN',CHOKER,MEDICAL MASK,NERD GLASSES,NUTTIN',NUTTIN',WILD WHITE HAIR,
6666,BASTARD GAN PUNK V2 #6666,CALM AF (STILL),POOR BASTARD,29,,,,,,,LARGE,SOLID AF,RIGHT,PIPE,LUXURIOUS BEARD,NUTTIN',LIPSTICK,CLASSIC SHADES,NUTTIN',GOLD EARRING,KNITTED CAP,
6667,BASTARD GAN PUNK V2 #6667,CALM AF (STILL),BLUPIL BASTARD,30,,,,,,,ALIEN,SOLID AF,LEFT,EDIBLES???,GOAT,NUTTIN',MEDICAL MASK,BIG SHADES,CLOWN NOSE,NUTTIN',WILD HAIR,
6668,BASTARD GAN PUNK V2 #6668,CALM AF (STILL),SMUG BASTARD,17,,,,,,,PETITE,GLITCHY AF,FRONT,EDIBLES???,NUTTIN',NUTTIN',X MOUTH,X EYES,NUTTIN',NUTTIN',X HEAD,TRIANGLES
6669,BASTARD GAN PUNK V2 #6669,CALM AF (STILL),EVIL BASTARD,30,,,,,,,APE,SOLID AF,RIGHT,VAPE,NUTTIN',GOLD CHAIN,GRILL,3D GLASSES,NUTTIN',NUTTIN',FEDORA,
6670,BASTARD GAN PUNK V2 #6670,CALM AF (STILL),BOMBSHELL BASTARD,31,,,,,,,PETITE,GLITCHY AF,RIGHT,BIG SMOKE,ROSY CHEEKS,NUTTIN',REGULAR,3D GLASSES,CLOWN NOSE,NUTTIN',MOHAWK,GRADIENT
6671,BASTARD GAN PUNK V2 #6671,CALM AF (STILL),OMEGA BASTARD,24,,,,,,,ALIEN,SOLID AF,LEFT,VAPE,HANDLEBARS,CHOKER,OPEN MOUTH,HEART GLASSES,NUTTIN',NUTTIN',PIGTAILS,
6672,BASTARD GAN PUNK V2 #6672,CALM AF (STILL),EVANGELIST BASTARD,31,,,,,,,LARGE,SOLID AF,LEFT,BIG SMOKE,NUTTIN',NUTTIN',DROOL,NERDY CLASSICS,NUTTIN',NUTTIN',CAP FORWARD,
