TOKEN_ID,TOKEN_NAME,Background,Eye,Fur,Eyewear,Tail,Object,Shirt,Hands,Hat,Expression,1-of-1,Special
1327,Hungry Wolves 1327,Forest,Yellow,Bronze,None,Frozen,Trash Can,Headphones,Rainbow Nails,Top Hat,Sad,,
1328,Hungry Wolves 1328,Graffiti,Gold,Glowing,None,Gold Piercing,Trash Can,Robot Armor,Rainbow Nails,Pirate Hat,Silly,,
1329,Hungry Wolves 1329,24K,Bloodshot,Bronze,None,Paper Crown,Pile of Gems,Hoodie,Onyx Nails,Mohawk,Evil,,
1330,Hungry Wolves 1330,Grey Concrete,Blue,Red,None,Gold Piercing,Hay,None,Bloody Nails,Top Hat,Excited,,
1331,Hungry Wolves 1331,Magma,Yellow,Blue,None,Muddy,Pile of Bananas,Ripped White T-Shirt,Handcuffs,Party Hat,Evil,,
1332,Hungry Wolves 1332,Green Concrete,Bloodshot,Zombie,None,Snow Covered,Boulder,Headphones,Handcuffs,Straw Hat,Calm,,
1333,Hungry Wolves 1333,Hellfire,Blue,Brown,None,Muddy,Pile of Money,Black T-Shirt,Rainbow Nails,Cowboy,Angry,,
1334,Hungry Wolves 1334,Wolf Den,Gold,Golden,None,None,Pile of Money,Green Basketball Jersey,Gold Nails,Halo,Silly,,
1335,Hungry Wolves 1335,Grey Concrete,Cat Eyes,Glowing,None,None,Pile of Bananas,Ripped White T-Shirt,Bloody Nails,None,Calm,,
1336,Hungry Wolves 1336,Pink Concrete,Blue,Hay,None,None,Trash Can,Black T-Shirt,Bloody Nails,Straw Hat,Calm,,
1337,Hungry Wolves 1337,Pink Concrete,Blue,Arctic,None,Muddy,Pile of Gems,Pack Chain,Party Nail,Top Hat,Hungry,,
1338,Hungry Wolves 1338,Blood Spattered,Blue,Grey,None,None,Ice,Ripped White T-Shirt,Gold Bracelet,Paper Crown,Silly,,
1339,Hungry Wolves 1339,Hellfire,Blue,Grey,None,Muddy,Bricks,Black T-Shirt,Gold Bracelet,Halo,Sad,,
1340,Hungry Wolves 1340,Blue Concrete,Blue,Brown,None,Paper Crown,Trash Can,Blue Soccer Jersey,Brass Knuckles,None,Angry,,
1341,Hungry Wolves 1341,Pink Concrete,Cat Eyes,Blue,None,Muddy,New Whip,Hoodie,Gold Nails,Party Hat,Silly,,
1342,Hungry Wolves 1342,Grey Concrete,Yellow,Brown,None,Muddy,Hay,Banana T-Shirt,Mechanical Hand,Pirate Hat,Evil,,
1343,Hungry Wolves 1343,Hellfire,Yellow,Glowing,None,None,Trash Can,Green Basketball Jersey,Bloody Nails,Captain's Hat,Sad,,
1344,Hungry Wolves 1344,Green Concrete,Blue,Golden,None,Muddy,Pile of Gems,Red Soccer Jersey,Bloody Nails,Devil Horns,Excited,,
1345,Hungry Wolves 1345,Pink Concrete,Blue,Arctic,None,None,Pile of Bananas,Bowtie,Mechanical Hand,Wizard Hat,Hungry,,
1346,Hungry Wolves 1346,Underwater,Yellow,Blue,None,None,Ice,Black T-Shirt,Brass Knuckles,Santa Hat,Calm,,
1347,Hungry Wolves 1347,Hellfire,No Pupils,Night,None,Frozen,New Whip,None,None,Halo,Calm,,
1348,Hungry Wolves 1348,Blood Spattered,Gold,Blue,None,None,Boulder,Banana T-Shirt,Bloody Nails,Mohawk,Calm,,
1349,Hungry Wolves 1349,Pink Concrete,Blue,Red,None,None,Boulder,Pack Chain,Gold Nails,Gold Earring,Excited,,
1350,Hungry Wolves 1350,Rainbow Shine,Cat Eyes,Brown,None,None,Ice,Black T-Shirt,Muddy Paws,Gold Earring,Angry,,
1351,Hungry Wolves 1351,24K,Blue,Blue,None,Snow Covered,Throne,Pack Chain,Rainbow Nails,None,Sad,,
1352,Hungry Wolves 1352,Wolf Den,Cyborg,Hay,None,None,Trash Can,Bowtie,Gold Nails,Halo,Calm,,
1353,Hungry Wolves 1353,Grey Concrete,Gold,Brown,None,None,Trash Can,Tie-Dye Shirt,Muddy Paws,Beanie,Silly,,
1354,Hungry Wolves 1354,Blue Concrete,Bloodshot,Bronze,None,None,Boulder,None,Party Nail,Cowboy,Sad,,
1355,Hungry Wolves 1355,Rainbow Shine,Yellow,Golden,None,Wood,Pile of Bananas,Bowtie,Gold Bracelet,Straw Hat,Hungry,,
1356,Hungry Wolves 1356,Blue Concrete,Cat Eyes,Arctic,None,None,Boulder,Tie-Dye Shirt,Party Nail,Wizard Hat,Angry,,
1357,Hungry Wolves 1357,Forest,Blue,Brown,None,Muddy,Ice,Bowtie,Bloody Nails,Devil Horns,Silly,,
1358,Hungry Wolves 1358,Pink Concrete,Gold,Red,None,None,Trash Can,Overalls,Biker Gloves,Paper Crown,Angry,,
1359,Hungry Wolves 1359,Grey Concrete,Yellow,Zombie,None,None,Pile of Bananas,Red Soccer Jersey,Mechanical Hand,Pirate Hat,Calm,,
1360,Hungry Wolves 1360,Pink Concrete,Blue,Hay,None,Bear Trap,Pile of Bananas,Red Soccer Jersey,Gold Nails,Halo,Excited,,
1361,Hungry Wolves 1361,Ice,Gold,Blue,None,None,Guitar Amp,Tie-Dye Shirt,Ruby Nails,Beanie,Excited,,
1362,Hungry Wolves 1362,Underwater,No Pupils,Night,None,Snow Covered,Barbed Wire Fence,Red Soccer Jersey,Muddy Paws,Top Hat,Angry,,
1363,Hungry Wolves 1363,Forest,No Pupils,Glowing,None,Muddy,Trash Can,None,Gold Nails,Halo,Silly,,
1364,Hungry Wolves 1364,Green Concrete,Bloodshot,Grey,None,Hay,New Whip,Pack Chain,Bloody Nails,Pirate Hat,Evil,,
1365,Hungry Wolves 1365,Magma,Yellow,Rainbow,None,None,Barbed Wire Fence,None,Party Nail,Devil Horns,Silly,,
1366,Hungry Wolves 1366,Grey Concrete,Cat Eyes,Zombie,None,None,Trash Can,Headphones,Party Nail,Santa Hat,Excited,,
1367,Hungry Wolves 1367,Rainbow Shine,No Pupils,Zombie,None,Hay,New Whip,None,None,Beanie,Hungry,,
1368,Hungry Wolves 1368,Pink Concrete,No Pupils,Brown,None,Muddy,Trash Can,Pack Chain,Gold Bracelet,Black Bandana,Calm,,
1369,Hungry Wolves 1369,Green Concrete,Yellow,Zombie,None,Muddy,Pile of Money,Pack Chain,Brass Knuckles,Beanie,Evil,,
1370,Hungry Wolves 1370,Grey Concrete,Cyborg,Golden,None,Snow Covered,New Whip,Bowtie,Muddy Paws,Pirate Hat,Silly,,
1371,Hungry Wolves 1371,Magma,Blue,Night,None,Snow Covered,Hay,Biker Vest,Rainbow Nails,Top Hat,Calm,,
1372,Hungry Wolves 1372,Wolf Den,Cat Eyes,Rainbow,None,Muddy,Trash Can,None,Onyx Nails,Red Bandana,Calm,,
1373,Hungry Wolves 1373,Forest,Blue,Hay,None,Bear Trap,Pile of Bananas,Pack Chain,Glowing Nails,None,Hungry,,
1374,Hungry Wolves 1374,Ice,Blue,Brown,None,Muddy,Guitar Amp,Black T-Shirt,Muddy Paws,Halo,Silly,,
1375,Hungry Wolves 1375,Grey Concrete,Gold,Rainbow,None,Bear Trap,New Whip,Bowtie,Glowing Nails,Mohawk,Calm,,
1376,Hungry Wolves 1376,Grey Concrete,Yellow,Night,None,Gold Piercing,Pile of Bones,None,Party Nail,None,Calm,,
1377,Hungry Wolves 1377,Pink Concrete,Blue,Arctic,None,Muddy,Trash Can,None,Gold Nails,Top Hat,Silly,,
1378,Hungry Wolves 1378,Wolf Den,Blue,Blue,None,Muddy,Guitar Amp,None,Handcuffs,Top Hat,Calm,,
1379,Hungry Wolves 1379,Pink Concrete,Blue,Brown,None,Muddy,New Whip,Headphones,Bloody Nails,Party Hat,Angry,,
1380,Hungry Wolves 1380,Rainbow Shine,Bloodshot,Brown,None,Snow Covered,Pile of Money,Ripped White T-Shirt,Biker Gloves,Halo,Angry,,
1381,Hungry Wolves 1381,Pink Concrete,Bloodshot,Bronze,None,Muddy,Pile of Gems,Blue Soccer Jersey,Ruby Nails,Halo,Calm,,
1382,Hungry Wolves 1382,Rainbow Shine,Cyborg,Golden,None,Muddy,Ice,Bowtie,Biker Gloves,Beanie,Calm,,
1383,Hungry Wolves 1383,Grey Concrete,Cyborg,Arctic,None,Wood,Trash Can,Headphones,Party Nail,Halo,Excited,,
1384,Hungry Wolves 1384,Blue Concrete,Gold,Camo,None,Muddy,Trash Can,Hoodie,Gold Nails,Top Hat,Excited,,
1385,Hungry Wolves 1385,Underwater,Gold,Night,None,Snow Covered,New Whip,Yellow Basketball Jersey,Glowing Nails,Red Bandana,Excited,,
1386,Hungry Wolves 1386,Pink Concrete,Cat Eyes,Camo,None,None,Guitar Amp,None,Ruby Nails,Black Bandana,Sad,,
1387,Hungry Wolves 1387,Pink Concrete,Yellow,Brown,None,Bear Trap,Barbed Wire Fence,Wool Sweater,Gold Bracelet,Paper Crown,Excited,,
1388,Hungry Wolves 1388,Underwater,Gold,Bronze,None,Muddy,Barbed Wire Fence,Green Basketball Jersey,Gold Nails,Mohawk,Silly,,
1389,Hungry Wolves 1389,24K,Bloodshot,Red,None,Gold Piercing,Trash Can,Red Soccer Jersey,Brass Knuckles,Straw Hat,Calm,,
1390,Hungry Wolves 1390,Green Concrete,Yellow,Golden,None,None,New Whip,Pack Chain,Muddy Paws,Beanie,Evil,,
1391,Hungry Wolves 1391,Pink Concrete,Bloodshot,Night,None,Gold Piercing,Guitar Amp,Black T-Shirt,Onyx Nails,Devil Horns,Excited,,
1392,Hungry Wolves 1392,Rainbow Shine,Bloodshot,Clay,None,Muddy,Pile of Gems,None,Party Nail,Beanie,Angry,,
1393,Hungry Wolves 1393,Grey Concrete,Cat Eyes,Night,None,Paper Crown,Pile of Bananas,Biker Vest,Gold Bracelet,Santa Hat,Excited,,
1394,Hungry Wolves 1394,Pink Concrete,Yellow,Night,None,None,Trash Can,Pack Chain,Handcuffs,Pirate Hat,Calm,,
1395,Hungry Wolves 1395,Magma,No Pupils,Camo,None,Muddy,Throne,Pack Chain,Gold Bracelet,None,Angry,,
1396,Hungry Wolves 1396,Grey Concrete,Cat Eyes,Camo,None,Snow Covered,Trash Can,Banana T-Shirt,Rainbow Nails,Gold Earring,Silly,,
1397,Hungry Wolves 1397,Rave,No Pupils,Grey,None,None,Trash Can,None,Onyx Nails,Captain's Hat,Angry,,
1398,Hungry Wolves 1398,Green Concrete,Yellow,Camo,None,None,Pile of Money,Ripped White T-Shirt,Party Nail,Straw Hat,Sad,,
1399,Hungry Wolves 1399,Pink Concrete,Blue,Red,None,Muddy,Pile of Bananas,Banana T-Shirt,Gold Nails,Beanie,Calm,,
1400,Hungry Wolves 1400,Magma,Yellow,Clay,None,Snow Covered,Pile of Gems,Banana T-Shirt,Biker Gloves,Pirate Hat,Angry,,
1401,Hungry Wolves 1401,Pink Concrete,Cat Eyes,Arctic,None,Snow Covered,Barbed Wire Fence,Robot Armor,Gold Bracelet,Straw Hat,Excited,,
1402,Hungry Wolves 1402,Blue Concrete,Gold,Hay,None,Snow Covered,Guitar Amp,Tie-Dye Shirt,Brass Knuckles,Wizard Hat,Sad,,
1403,Hungry Wolves 1403,Green Concrete,Blue,Hay,None,Hay,Bricks,Headphones,Ruby Nails,Pirate Hat,Calm,,
1404,Hungry Wolves 1404,Pink Concrete,Bloodshot,Bronze,None,Wood,Boulder,Pack Chain,Ruby Nails,Beanie,Silly,,
1405,Hungry Wolves 1405,Pink Concrete,Cat Eyes,Grey,None,None,New Whip,Black T-Shirt,Mechanical Hand,Party Hat,Sad,,
1406,Hungry Wolves 1406,Blue Concrete,Blue,Night,None,Glowing,Trash Can,Yellow Basketball Jersey,Onyx Nails,Pirate Hat,Calm,,
1407,Hungry Wolves 1407,Blue Concrete,Cyborg,Zombie,None,None,New Whip,Yellow Basketball Jersey,Biker Gloves,Halo,Sad,,
1408,Hungry Wolves 1408,Grey Concrete,Cat Eyes,Camo,None,Bear Trap,Pile of Bananas,Ripped White T-Shirt,Ruby Nails,Gold Earring,Hungry,,
1409,Hungry Wolves 1409,Blue Concrete,Cat Eyes,Grey,None,None,New Whip,None,Mechanical Hand,Devil Horns,Excited,,
1410,Hungry Wolves 1410,Pink Concrete,Gold,Grey,None,Gold Piercing,Bricks,Yellow Basketball Jersey,Gold Bracelet,Devil Horns,Calm,,
1411,Hungry Wolves 1411,Ice,Bloodshot,Brown,None,Muddy,Throne,Banana T-Shirt,Gold Bracelet,Halo,Excited,,
1412,Hungry Wolves 1412,Wolf Den,Blue,Bronze,None,None,Boulder,None,Mechanical Hand,Top Hat,Silly,,
1413,Hungry Wolves 1413,Blue Concrete,Gold,Clay,None,Paper Crown,Trash Can,Green Basketball Jersey,Gold Bracelet,Captain's Hat,Calm,,
1414,Hungry Wolves 1414,Blue Concrete,Yellow,Hay,None,None,Trash Can,Biker Vest,None,Wizard Hat,Excited,,
1415,Hungry Wolves 1415,Pink Concrete,Blue,Brown,None,Paper Crown,Trash Can,Robot Armor,Glowing Nails,Devil Horns,Calm,,
1416,Hungry Wolves 1416,Pink Concrete,Yellow,Glowing,None,Paper Crown,New Whip,None,Gold Bracelet,Pirate Hat,Calm,,
1417,Hungry Wolves 1417,24K,Bloodshot,Golden,None,None,New Whip,Overalls,Gold Nails,Cowboy,Calm,,
1418,Hungry Wolves 1418,Rainbow Shine,Blue,Bronze,None,Paper Crown,Boulder,Green Basketball Jersey,Bloody Nails,Party Hat,Angry,,
1419,Hungry Wolves 1419,Blue Concrete,Yellow,Golden,None,Gold Piercing,Trash Can,Wool Sweater,Bloody Nails,Paper Crown,Calm,,
1420,Hungry Wolves 1420,Blue Concrete,Gold,Rainbow,None,Snow Covered,Ice,Headphones,Brass Knuckles,Top Hat,Sad,,
1421,Hungry Wolves 1421,Blood Spattered,Blue,Blue,None,None,Trash Can,Banana T-Shirt,Party Nail,Beanie,Sad,,
1422,Hungry Wolves 1422,Wolf Den,Cyborg,Golden,None,Snow Covered,Bricks,None,Glowing Nails,Wizard Hat,Excited,,
1423,Hungry Wolves 1423,Blue Concrete,Blue,Golden,None,Glowing,Trash Can,Pack Chain,Handcuffs,Straw Hat,Calm,,
1424,Hungry Wolves 1424,Magma,Cyborg,Red,None,None,Guitar Amp,Bowtie,Gold Bracelet,Devil Horns,Sad,,
1425,Hungry Wolves 1425,Rainbow Shine,No Pupils,Bronze,None,Wood,Trash Can,None,Party Nail,Pirate Hat,Hungry,,
1426,Hungry Wolves 1426,24K,Cat Eyes,Rainbow,None,Glowing,Ice,Ripped White T-Shirt,Party Nail,Red Bandana,Calm,,
1427,Hungry Wolves 1427,Grey Concrete,Bloodshot,Bronze,None,None,Boulder,Bowtie,Muddy Paws,Halo,Sad,,
1428,Hungry Wolves 1428,Pink Concrete,Blue,Grey,None,Muddy,Trash Can,Headphones,Biker Gloves,Straw Hat,Angry,,
1429,Hungry Wolves 1429,Hellfire,Blue,Bronze,None,Muddy,Ice,None,Party Nail,Gold Earring,Sad,,
1430,Hungry Wolves 1430,Green Concrete,Gold,Bronze,None,None,Hay,Ripped White T-Shirt,Brass Knuckles,Devil Horns,Calm,,
1431,Hungry Wolves 1431,Blood Spattered,No Pupils,Camo,None,Muddy,Trash Can,Black T-Shirt,Biker Gloves,Mohawk,Calm,,
1432,Hungry Wolves 1432,Rainbow Shine,No Pupils,Rainbow,None,None,Pile of Bananas,None,Onyx Nails,Cowboy,Excited,,
1433,Hungry Wolves 1433,Grey Concrete,No Pupils,Zombie,None,Gold Piercing,Trash Can,Headphones,Mechanical Hand,Pirate Hat,Calm,,
1434,Hungry Wolves 1434,Blue Concrete,No Pupils,Glowing,None,None,Bricks,Black T-Shirt,Party Nail,Black Bandana,Angry,,
1435,Hungry Wolves 1435,Ice,Cat Eyes,Brown,None,Muddy,Boulder,Yellow Basketball Jersey,Gold Bracelet,Mohawk,Hungry,,
1436,Hungry Wolves 1436,Wolf Den,Cat Eyes,Clay,None,Muddy,Guitar Amp,Banana T-Shirt,Gold Bracelet,Cowboy,Calm,,
1437,Hungry Wolves 1437,Blue Concrete,Bloodshot,Arctic,None,Muddy,Trash Can,Pack Chain,Biker Gloves,Pirate Hat,Excited,,
1438,Hungry Wolves 1438,24K,Blue,Rainbow,None,Muddy,Trash Can,Hawaiian,Glowing Nails,Beanie,Calm,,
1439,Hungry Wolves 1439,Hellfire,Blue,Bronze,None,Bear Trap,New Whip,Ripped White T-Shirt,Party Nail,Black Bandana,Sad,,
1440,Hungry Wolves 1440,Grey Concrete,Cyborg,Bronze,None,Glowing,Bricks,Banana T-Shirt,Gold Nails,Devil Horns,Sad,,
1441,Hungry Wolves 1441,Pink Concrete,Blue,Bronze,None,None,Throne,Black T-Shirt,Bloody Nails,Party Hat,Calm,,
1442,Hungry Wolves 1442,Green Concrete,Blue,Grey,None,None,Trash Can,Pack Chain,Party Nail,Party Hat,Evil,,
1443,Hungry Wolves 1443,Blue Concrete,Bloodshot,Camo,None,Muddy,Pile of Gems,Tie-Dye Shirt,Bloody Nails,Santa Hat,Calm,,
1444,Hungry Wolves 1444,Magma,Yellow,Glowing,None,Muddy,Trash Can,Pack Chain,Muddy Paws,Straw Hat,Silly,,
1445,Hungry Wolves 1445,Forest,Blue,Blue,None,Muddy,New Whip,Hoodie,Ruby Nails,Cowboy,Angry,,
1446,Hungry Wolves 1446,Grey Concrete,Bloodshot,Rainbow,None,Glowing,Bricks,Banana T-Shirt,Glowing Nails,Straw Hat,Excited,,
1447,Hungry Wolves 1447,Blue Concrete,Yellow,Camo,None,Gold Piercing,Trash Can,None,Mechanical Hand,Top Hat,Sad,,
1448,Hungry Wolves 1448,Blue Concrete,Blue,Zombie,None,Snow Covered,Guitar Amp,Bowtie,Gold Nails,Captain's Hat,Calm,,
1449,Hungry Wolves 1449,Forest,Yellow,Zombie,None,Wood,Trash Can,Blue Soccer Jersey,None,Cowboy,Sad,,
1450,Hungry Wolves 1450,Blood Spattered,Yellow,Arctic,None,None,Trash Can,Banana T-Shirt,Gold Bracelet,Santa Hat,Silly,,
1451,Hungry Wolves 1451,Blood Spattered,Cat Eyes,Camo,None,Muddy,New Whip,Robot Armor,Biker Gloves,Pirate Hat,Hungry,,
1452,Hungry Wolves 1452,Blue Concrete,No Pupils,Arctic,None,None,Boulder,Bowtie,Bloody Nails,Gold Earring,Silly,,
1453,Hungry Wolves 1453,Green Concrete,Blue,Red,None,Wood,Pile of Bananas,Biker Vest,Rainbow Nails,Captain's Hat,Calm,,
1454,Hungry Wolves 1454,Green Concrete,Cyborg,Clay,None,Gold Piercing,Trash Can,Bowtie,Onyx Nails,Devil Horns,Calm,,
1455,Hungry Wolves 1455,Graffiti,Blue,Red,None,None,Boulder,Pack Chain,Muddy Paws,Straw Hat,Calm,,
1456,Hungry Wolves 1456,Blood Spattered,No Pupils,Camo,None,None,Pile of Gems,Headphones,Muddy Paws,Pirate Hat,Silly,,
1457,Hungry Wolves 1457,Wolf Den,No Pupils,Blue,None,None,Boulder,Ripped White T-Shirt,Party Nail,Gold Earring,Sad,,
1458,Hungry Wolves 1458,Grey Concrete,Yellow,Zombie,None,Muddy,Trash Can,Bowtie,Muddy Paws,Flipped Brim,Sad,,
1459,Hungry Wolves 1459,Underwater,Yellow,Arctic,None,None,Trash Can,Bowtie,Onyx Nails,Black Bandana,Excited,,
1460,Hungry Wolves 1460,Pink Concrete,Yellow,Glowing,None,None,Pile of Bananas,Pack Chain,Party Nail,Pirate Hat,Hungry,,
1461,Hungry Wolves 1461,Green Concrete,Blue,Glowing,None,Frozen,Boulder,Black T-Shirt,Brass Knuckles,Captain's Hat,Sad,,
1462,Hungry Wolves 1462,24K,No Pupils,Rainbow,None,Snow Covered,Hay,Ripped White T-Shirt,Brass Knuckles,None,Excited,,
1463,Hungry Wolves 1463,24K,Blue,Arctic,None,Muddy,Pile of Bananas,None,Brass Knuckles,Pirate Hat,Excited,,
1464,Hungry Wolves 1464,Blue Concrete,Cyborg,Rainbow,None,None,Pile of Gems,Bowtie,Biker Gloves,Flipped Brim,Calm,,
1465,Hungry Wolves 1465,Grey Concrete,Gold,Grey,None,None,New Whip,Headphones,Gold Bracelet,Party Hat,Silly,,
1466,Hungry Wolves 1466,Pink Concrete,Blue,Night,None,None,Trash Can,Headphones,Gold Nails,Halo,Hungry,,
1467,Hungry Wolves 1467,Blue Concrete,Blue,Camo,None,None,Pile of Bananas,Pack Chain,Gold Nails,Halo,Silly,,
1468,Hungry Wolves 1468,Wolf Den,Gold,Bronze,None,None,Boulder,Black T-Shirt,Party Nail,Pirate Hat,Excited,,
1469,Hungry Wolves 1469,Magma,Blue,Bronze,None,Frozen,Pile of Money,Robot Armor,Mechanical Hand,None,Calm,,
1470,Hungry Wolves 1470,Pink Concrete,Cat Eyes,Arctic,None,Muddy,New Whip,Biker Vest,Diamond Nails,None,Silly,,
1471,Hungry Wolves 1471,Rainbow Shine,Bloodshot,Arctic,None,Gold Piercing,Guitar Amp,Red Soccer Jersey,Biker Gloves,Beanie,Calm,,
1472,Hungry Wolves 1472,Pink Concrete,Blue,Clay,None,Snow Covered,Trash Can,None,Gold Bracelet,Flipped Brim,Sad,,
1473,Hungry Wolves 1473,Wolf Den,Yellow,Red,None,Muddy,Throne,Banana T-Shirt,Gold Bracelet,Straw Hat,Calm,,
1474,Hungry Wolves 1474,Pink Concrete,Cat Eyes,Camo,None,None,Ice,None,Bloody Nails,Top Hat,Calm,,
1475,Hungry Wolves 1475,Green Concrete,Blue,Hay,None,Muddy,Old Stereos,None,Bloody Nails,Captain's Hat,Calm,,
1476,Hungry Wolves 1476,Pink Concrete,Cyborg,Red,None,Muddy,Ice,Green Basketball Jersey,Party Nail,None,Calm,,
1477,Hungry Wolves 1477,Pink Concrete,Yellow,Camo,None,None,New Whip,Hoodie,Handcuffs,Flipped Brim,Calm,,
1478,Hungry Wolves 1478,Green Concrete,No Pupils,Camo,None,Snow Covered,Trash Can,Robot Armor,Glowing Nails,Halo,Excited,,
1479,Hungry Wolves 1479,Wolf Den,Blue,Zombie,None,Muddy,Barbed Wire Fence,Bowtie,Glowing Nails,Gold Earring,Silly,,
1480,Hungry Wolves 1480,Wolf Den,Blue,Clay,None,None,Bricks,Pack Chain,None,Cowboy,Angry,,
1481,Hungry Wolves 1481,Wolf Den,No Pupils,Grey,None,Snow Covered,Bricks,Banana T-Shirt,Biker Gloves,Captain's Hat,Sad,,
1482,Hungry Wolves 1482,Underwater,Blue,Hay,None,Snow Covered,Barbed Wire Fence,Tie-Dye Shirt,Ruby Nails,Halo,Excited,,
1483,Hungry Wolves 1483,Ice,Gold,Red,None,None,Trash Can,Bowtie,Mechanical Hand,Gold Earring,Calm,,
1484,Hungry Wolves 1484,Ice,Yellow,Arctic,None,Snow Covered,Trash Can,None,Ruby Nails,Gold Earring,Sad,,
1485,Hungry Wolves 1485,Pink Concrete,Blue,Zombie,None,Paper Crown,Guitar Amp,Banana T-Shirt,Ruby Nails,Gold Earring,Calm,,
1486,Hungry Wolves 1486,Ice,Yellow,Arctic,None,Muddy,Hay,Biker Vest,Bloody Nails,Party Hat,Sad,,
1487,Hungry Wolves 1487,Grey Concrete,Cyborg,Arctic,None,Muddy,Pile of Bananas,Bowtie,Brass Knuckles,Red Bandana,Sad,,
1488,Hungry Wolves 1488,Grey Concrete,Bloodshot,Rainbow,None,None,Bricks,Banana T-Shirt,Brass Knuckles,Gold Earring,Excited,,
1489,Hungry Wolves 1489,Wolf Den,Cat Eyes,Grey,None,Wood,Trash Can,Black T-Shirt,Gold Nails,Party Hat,Angry,,
1490,Hungry Wolves 1490,Graffiti,Bloodshot,Grey,None,Muddy,Trash Can,Biker Vest,Glowing Nails,Captain's Hat,Calm,,
1491,Hungry Wolves 1491,Green Concrete,No Pupils,Arctic,None,Gold Piercing,Pile of Money,Green Basketball Jersey,Party Nail,Halo,Silly,,
1492,Hungry Wolves 1492,Hellfire,Bloodshot,Camo,None,Muddy,Hay,Black T-Shirt,Onyx Nails,Top Hat,Calm,,
1493,Hungry Wolves 1493,Pink Concrete,No Pupils,Bronze,None,Wood,Pile of Bananas,Pack Chain,Gold Bracelet,None,Calm,,
1494,Hungry Wolves 1494,Blood Spattered,Yellow,Zombie,None,None,New Whip,Banana T-Shirt,Ruby Nails,Devil Horns,Evil,,
1495,Hungry Wolves 1495,Blue Concrete,Gold,Glowing,None,Muddy,Trash Can,None,Glowing Nails,None,Excited,,
1496,Hungry Wolves 1496,Rainbow Shine,Yellow,Hay,None,None,Trash Can,Black T-Shirt,Gold Nails,None,Sad,,
1497,Hungry Wolves 1497,Green Concrete,Bloodshot,Camo,None,Glowing,Barbed Wire Fence,Pack Chain,Onyx Nails,None,Excited,,
1498,Hungry Wolves 1498,Blue Concrete,Blue,Blue,None,Snow Covered,Pile of Bones,Blue Soccer Jersey,Party Nail,Wizard Hat,Angry,,
1499,Hungry Wolves 1499,Blue Concrete,Bloodshot,Grey,None,Wood,Ice,Bowtie,Muddy Paws,Gold Earring,Excited,,
1500,Hungry Wolves 1500,Blue Concrete,Blue,Grey,None,None,Throne,Blue Soccer Jersey,Onyx Nails,Black Bandana,Hungry,,
1501,Hungry Wolves 1501,Graffiti,Yellow,Zombie,None,Snow Covered,Trash Can,None,Gold Nails,Captain's Hat,Silly,,
1502,Hungry Wolves 1502,Grey Concrete,Gold,Grey,None,Snow Covered,Guitar Amp,Tie-Dye Shirt,Handcuffs,Straw Hat,Angry,,
1503,Hungry Wolves 1503,Rainbow Shine,Cyborg,Arctic,None,Muddy,New Whip,Robot Armor,Gold Bracelet,Black Bandana,Angry,,
1504,Hungry Wolves 1504,Blood Spattered,Cyborg,Hay,None,Muddy,Pile of Bananas,Bowtie,Party Nail,None,Excited,,
1505,Hungry Wolves 1505,Rainbow Shine,Yellow,Brown,None,Wood,Throne,Black T-Shirt,Gold Bracelet,Top Hat,Excited,,
1506,Hungry Wolves 1506,Ice,Blue,Red,None,Muddy,Trash Can,Black T-Shirt,Bloody Nails,Beanie,Silly,,
1507,Hungry Wolves 1507,Graffiti,Blue,Rainbow,None,Frozen,Trash Can,Ripped White T-Shirt,Bloody Nails,Halo,Calm,,
1508,Hungry Wolves 1508,Rainbow Shine,Blue,Rainbow,None,None,Trash Can,Blue Soccer Jersey,Party Nail,Pirate Hat,Silly,,
1509,Hungry Wolves 1509,Underwater,Cyborg,Arctic,None,Gold Piercing,Hay,Pack Chain,Onyx Nails,Wizard Hat,Angry,,
1510,Hungry Wolves 1510,Blue Concrete,Blue,Hay,None,None,Bricks,Ripped White T-Shirt,Rainbow Nails,Beanie,Angry,,
1511,Hungry Wolves 1511,Green Concrete,Cat Eyes,Rainbow,None,Bear Trap,Pile of Gems,Overalls,Rainbow Nails,None,Angry,,
1512,Hungry Wolves 1512,Grey Concrete,Gold,Camo,None,None,Throne,None,Rainbow Nails,Red Bandana,Silly,,
1513,Hungry Wolves 1513,Graffiti,No Pupils,Brown,None,None,Ice,None,Muddy Paws,Beanie,Hungry,,
1514,Hungry Wolves 1514,Underwater,Blue,Clay,None,Snow Covered,Pile of Gems,None,Mechanical Hand,None,Evil,,
1515,Hungry Wolves 1515,Rainbow Shine,Yellow,Rainbow,None,Snow Covered,Bricks,Banana T-Shirt,Brass Knuckles,Wizard Hat,Calm,,
1516,Hungry Wolves 1516,Blue Concrete,Blue,Clay,None,None,Boulder,Hawaiian,Onyx Nails,Devil Horns,Evil,,
1517,Hungry Wolves 1517,Rainbow Shine,Cyborg,Bronze,None,Gold Piercing,New Whip,Tie-Dye Shirt,Gold Bracelet,Captain's Hat,Calm,,
1518,Hungry Wolves 1518,Blood Spattered,Yellow,Rainbow,None,Muddy,Old Stereos,Red Soccer Jersey,Glowing Nails,Red Bandana,Excited,,
1519,Hungry Wolves 1519,Hellfire,Gold,Night,None,Gold Piercing,New Whip,Blue Soccer Jersey,Muddy Paws,Cowboy,Calm,,
