TOKEN_ID,TOKEN_NAME,Special Edition,Trait Count,Color,Power Unit,Quantum Core,Right Sensor,Face,Apex,Sense Emulator,AUX,Torso,BG,Left Sensor,Hands,Matching Sets
6358,vogu #6358,,11,Neptune,Kouwei,Core,Centurion,Centurion,Industrial Sensor,Ongo,Faction,Monk,Purple Gradient,Kouwei,,4.143607567883738
6362,vogu #6362,,11,Titan,Centurion,Centurion,Rabbit,Kouwei,Cutter,Sticker,Patrician,Leather Jacket,Black Graphic,Kouwei,,4.143607567883738
64,vogu #64,,10,Wrath,Kouwei,Centurion,Centurion,Core,Industrial Sensor,Inhaler,Kouwei,Sergeant,Grey Day,,,4.143607567883738
646,vogu #646,,10,Cotton Candy,Kouwei,Centurion,Acoustic Array,Kouwei,Centurion,Extended Release,,Monk,Purple Gradient,Core,,4.143607567883738
6484,vogu #6484,,8,Echelon Grey,Kouwei,Centurion,,Kouwei,Garsi,,,Centurion,Black Graphic,Core,,4.143607567883738
6500,vogu #6500,,9,Grape,Kouwei,Core,,Centurion,Centurion,Inhaler,,Soldier,Grey Gradient,Kouwei,,4.143607567883738
6506,vogu #6506,,10,Wrath,Kouwei,Ongo,Core,Recon,Centurion,Kouwei,,Tracksuit,Green Gradient,Centurion,,4.143607567883738
6513,vogu #6513,,11,Neptune,Centurion,Core,Kouwei Vibes,Centurion,Industrial Sensor,Kouwei,,TUX,Pink Gradient,Cat,Gadget,4.143607567883738
6592,vogu #6592,,10,Pulsar White,Centurion,Patrician,Core,Centurion,Kouwei,Offender,,Graphic Tee,Blue Gradient,Kouwei,,4.143607567883738
660,vogu #660,,10,Nova Blue,EMP Shields,Kouwei,,Centurion,Centurion,Sticker,Patrician,Wind Breaker,Grey Day,Kouwei,,4.143607567883738
6643,vogu #6643,,10,Titan,Centurion,Centurion,Kouwei,Field Agent,Emoji,Sticker,,Graphic Tee,Black Graphic,Kouwei,,4.143607567883738
667,vogu #667,,9,Titan,Centurion,Runtime Meter,Acoustic Array,Kouwei,,Inhaler,,Centurion,Grey Day,Kouwei,,4.143607567883738
672,vogu #672,,10,Pulsar White,Kouwei,Core,,Centurion,Range Finder,Kouwei,Vogu,Centurion,Purple Gradient,APS,,4.143607567883738
6730,vogu #6730,,11,Grape,Kouwei,Ongo,Core,Centurion,Cutter,Kouwei,Ally,Tracksuit,Green Gradient,Centurion,,4.143607567883738
6805,vogu #6805,,10,Titan,Centurion,Kouwei,Kouwei,VRT,Centurion,Inhaler,,Patrician,Grey Day,Ongo,,4.143607567883738
6830,vogu #6830,,9,Nova Blue,Small Cell,Kouwei,,Centurion,Ongo,Centurion,Bypass,Kouwei,Purple Gradient,,,4.143607567883738
6862,vogu #6862,,9,Nebula Red,Kouwei,Patrician,,VRT,Industrial Sensor,Kouwei,,Centurion,Grey Gradient,Centurion,,4.143607567883738
6870,vogu #6870,,11,Grape,Centurion,Kouwei,Centurion,Vandalized,Emoji,Extended Release,Faction,Super Puff,Grey Gradient,Kouwei,,4.143607567883738
6893,vogu #6893,,8,Titan,Kouwei,Centurion,,Centurion,Emoji,Kouwei,,Tracksuit,Green Gradient,,,4.143607567883738
6939,vogu #6939,,10,Wrath,Centurion,Centurion,,Field Agent,Range Finder,Offender,Kouwei,Puff Jacket,Blue Gradient,Kouwei,,4.143607567883738
6974,vogu #6974,,10,Snake,Kouwei,Patrician,Centurion,Recon,Centurion,Inhaler,,Graphic Tee,Glypsie,Kouwei,,4.143607567883738
7015,vogu #7015,,10,Neptune,Kouwei,Centurion,Kouwei,Centurion,Garsi,Inhaler,Core,Monk,Pink Gradient,,,4.143607567883738
7061,vogu #7061,,10,Grape,Kouwei,Core,Acoustic Array,Centurion,Cutter,Centurion,,Kouwei,Black Graphic,APS,,4.143607567883738
710,vogu #710,,11,Echelon Grey,Kouwei,Centurion,Kouwei,Ongo,Range Finder,V-THC,ETH,TUX,Black Graphic,Centurion,,4.143607567883738
7112,vogu #7112,,10,Neptune,Core,Centurion,APS,Centurion,Kouwei,,,Kouwei,Grey Gradient,Cat,Double Fisting,4.143607567883738
7209,vogu #7209,,9,Cotton Candy,Kouwei,Core,Centurion,Kouwei,Centurion,Inhaler,,Captain,Black Graphic,,,4.143607567883738
7274,vogu #7274,,9,Cotton Candy,Centurion,Kouwei,,Recon,Centurion,Inhaler,,Core,Purple Gradient,Kouwei,,4.143607567883738
7285,vogu #7285,,10,Nova Blue,Centurion,Kouwei,Patrician,Centurion,Emoji,Kouwei,,Wind Breaker,Orange Gradient,Core,,4.143607567883738
7307,vogu #7307,,10,Echelon Grey,Patrician,Core,Centurion,Centurion,Echelon-3,Inhaler,,Kouwei,Glypsie,Kouwei,,4.143607567883738
7372,vogu #7372,,10,Navy,Kouwei,Kouwei,Core,Ongo,Centurion,Inhaler,,Leather Jacket,Grey Day,Centurion,,4.143607567883738
7422,vogu #7422,,10,Navy,Kouwei,Core,Acoustic Array,Centurion,Emoji,Centurion,Faction,Kouwei,Grey Day,,,4.143607567883738
7425,vogu #7425,,10,Wrath,Centurion,Kouwei,Acoustic Array,Vandalized,Emoji,Kouwei,,Centurion,Pink Gradient,Core,,4.143607567883738
7586,vogu #7586,,11,Nebula Red,Patrician,Runtime Meter,Acoustic Array,Kouwei,Industrial Sensor,Extended Release,Centurion,Centurion,Purple Gradient,Kouwei,,4.143607567883738
7607,vogu #7607,,10,Snake,Centurion,Kouwei,Kouwei,Centurion,Strobe,Inhaler,,Graphic Tee,Pink Gradient,Infrared,,4.143607567883738
7608,vogu #7608,,10,Navy,Core,Patrician,Kouwei,Centurion,Industrial Sensor,Extended Release,,Centurion,Grey Day,Kouwei,,4.143607567883738
7648,vogu #7648,,11,Titan,Small Cell,Core,Acoustic Array,Centurion,Centurion,Inhaler,Kouwei,Leather Jacket,Grey Day,Kouwei,,4.143607567883738
7703,vogu #7703,,11,Grape,Centurion,Kouwei,Core,Centurion,Cutter,Inhaler,Bypass,Kouwei,Orange Gradient,Infrared,,4.143607567883738
7720,vogu #7720,,8,Navy,Kouwei,Centurion,,Ongo,,Kouwei,,Core,Black Graphic,Centurion,,4.143607567883738
7751,vogu #7751,,9,Nebula Red,Kouwei,Centurion,,VRT,Industrial Sensor,Kouwei,,Kimono,Blue Gradient,Centurion,,4.143607567883738
815,vogu #815,,11,Grape,Centurion,Patrician,Acoustic Array,Recon,Centurion,Kouwei,Formula-V,Kouwei,Grey Gradient,Rabbit,,4.143607567883738
10,vogu #10,,10,Cotton Candy,Patrician,Core,Core,Echelon-3,Emoji,Ongo,Core,Graphic Tee,Blue Gradient,,,4.482696790389099
1007,vogu #1007,,10,34 Tauri,Centurion,Core,Core,Core,Garsi,Offender,,Tactical,Orange Gradient,APS,,4.482696790389099
1019,vogu #1019,,10,Echelon Grey,Kouwei,Core,Core,Field Agent,Centurion,Inhaler,,Tactical,Purple Gradient,Core,,4.482696790389099
1022,vogu #1022,,10,Nebula Red,Core,Core,Acoustic Array,Core,Echelon-3,Inhaler,,Centurion,Purple Gradient,Ongo,,4.482696790389099
1029,vogu #1029,,9,34 Tauri,Core,Core,,Field Agent,Echelon-3,Kouwei,,Tourist,Purple Gradient,Core,,4.482696790389099
1051,vogu #1051,,10,Wrath,Core,Core,Acoustic Array,ISO,Garsi,Extended Release,,Sergeant,Black Graphic,Core,,4.482696790389099
1062,vogu #1062,,9,Pulsar White,Patrician,Core,Core,Core,Ongo,Inhaler,,Kouwei,Black Graphic,,,4.482696790389099
1097,vogu #1097,,9,Nebula Red,Kouwei,Core,Core,Core,Centurion,Inhaler,,Patrician,Blue Gradient,,,4.482696790389099
111,vogu #111,,11,Grape,Core,Runtime Meter,Core,Field Agent,Core,Inhaler,Patrician,Ongo,Orange Gradient,APS,,4.482696790389099
1126,vogu #1126,,9,Neptune,Core,Centurion,Core,EMO-LED,,Sticker,Formula-V,Core,Black Graphic,,,4.482696790389099
1127,vogu #1127,,9,Echelon Grey,Core,Kouwei,Core,Core,Ongo,Inhaler,,Graphic Tee,Orange Gradient,,,4.482696790389099
1129,vogu #1129,,9,Cotton Candy,Small Cell,Core,Core,EMO-LED,,Inhaler,,Graphic Tee,Pink Gradient,Core,,4.482696790389099
1137,vogu #1137,,9,Nova Blue,Core,Core,Core,Ongo,Garsi,Inhaler,,Super Puff,Purple Gradient,,,4.482696790389099
1149,vogu #1149,,10,34 Tauri,Patrician,Core,Core,Core,Emoji,Offender,,Leather Jacket,Blue Gradient,Infrared,,4.482696790389099
1185,vogu #1185,,10,Navy,Centurion,Core,Core,Kouwei,Industrial Sensor,Extended Release,,Graphic Tee,Blue Gradient,Core,,4.482696790389099
120,vogu #120,,11,34 Tauri,Small Cell,Core,Core,Vandalized,Emoji,Inhaler,,Core,Black Graphic,Kouwei,Cigarette,4.482696790389099
1228,vogu #1228,,10,Nebula Red,Core,Core,Kouwei,Recon,Industrial Sensor,Core,,Graphic Tee,Pink Gradient,APS,,4.482696790389099
1232,vogu #1232,,10,Titan,Centurion,Core,Core,Patrician,Core,Sticker,,Super Puff,Black Graphic,APS,,4.482696790389099
1247,vogu #1247,,11,Grape,Kouwei,Core,Core,Field Agent,Emoji,Offender,Bypass,Kimono,Blue Gradient,Core,,4.482696790389099
1265,vogu #1265,,9,Wrath,Kouwei,Core,Core,Ongo,Centurion,Core,,Puff Jacket,Pink Gradient,,,4.482696790389099
1279,vogu #1279,,11,Nova Blue,Kouwei,Core,Core,Ongo,Industrial Sensor,Inhaler,Patrician,PBJ,Grey Day,Core,,4.482696790389099
1306,vogu #1306,,10,Cotton Candy,Ongo,Core,APS,Core,Industrial Sensor,Inhaler,,Monk,Grey Day,Core,,4.482696790389099
1326,vogu #1326,,10,Nebula Red,Kouwei,Core,Rabbit,VRT,Strobe,Core,,Tracksuit,Grey Gradient,Core,,4.482696790389099
1337,vogu #1337,,10,Cotton Candy,Kouwei,Core,Core,Tri-Focal ACS,Emoji,Ongo,Bypass,Core,Pink Gradient,,,4.482696790389099
135,vogu #135,,9,Snake,Extended Range,Core,Acoustic Array,Core,Garsi,Sticker,,Core,Green Gradient,,,4.482696790389099
1367,vogu #1367,,9,Nova Blue,Kouwei,Core,,Core,Emoji,Inhaler,,Leather Jacket,Blue Gradient,Core,,4.482696790389099
138,vogu #138,,9,Neptune,Small Cell,Core,,Core,Industrial Sensor,Inhaler,,Kouwei,Black Graphic,Core,,4.482696790389099
1389,vogu #1389,,9,Navy,Kouwei,Core,Core,Graffiti,,Inhaler,,Leather Jacket,Karen Jerzyk,Core,,4.482696790389099
1422,vogu #1422,,9,Titan,Kouwei,Core,,Core,Garsi,Centurion,,Graphic Tee,Purple Gradient,Core,,4.482696790389099
143,vogu #143,,9,Echelon Grey,Centurion,Core,Core,Kouwei,Strobe,Offender,,Core,Blue Gradient,,,4.482696790389099
1433,vogu #1433,,8,Snake,Kouwei,Core,,Core,Centurion,Inhaler,,Core,Blue Gradient,,,4.482696790389099
1455,vogu #1455,,9,Echelon Grey,Core,Core,,Core,Transmission,Sticker,,Tracksuit,Purple Gradient,Cat,,4.482696790389099
1459,vogu #1459,,10,Nova Blue,Core,Core,Core,Field Agent,Strobe,Ongo,,Wind Breaker,Grey Day,Kouwei,,4.482696790389099
1465,vogu #1465,,9,Navy,Core,Core,Core,Graffiti,,Inhaler,,Kimono,Pink Gradient,,Boba,4.482696790389099
147,vogu #147,,10,Titan,Kouwei,Core,Core,Recon,Echelon-3,Inhaler,,Graphic Tee,Grey Day,Core,,4.482696790389099
1481,vogu #1481,,10,Pulsar White,Patrician,Core,Core,Grigori,Centurion,Offender,,Tracksuit,Grey Day,Core,,4.482696790389099
1504,vogu #1504,,9,Titan,Patrician,Core,,Core,Industrial Sensor,Sticker,,Core,Pink Gradient,,Stonks,4.482696790389099
1509,vogu #1509,,10,Nova Blue,Core,Core,Acoustic Array,Governor,Industrial Sensor,Inhaler,,Patrician,Pink Gradient,Core,,4.482696790389099
1515,vogu #1515,,10,Neptune,Core,Core,Core,Courier,Garsi,Offender,,Leather Jacket,Purple Gradient,Rabbit,,4.482696790389099
1518,vogu #1518,,9,Pulsar White,Core,Core,Core,EMO-LED,,Inhaler,Faction,Wind Breaker,Black Graphic,,,4.482696790389099
1544,vogu #1544,,8,Echelon Grey,Core,Core,,Core,Industrial Sensor,Kouwei,,Tracksuit,Grey Day,,,4.482696790389099
1547,vogu #1547,,10,Echelon Grey,Kouwei,Core,Core,Vandalized,Industrial Sensor,Offender,,Soldier,Blue Gradient,Core,,4.482696790389099
1585,vogu #1585,,10,Snake,Core,Patrician,,Core,Garsi,Extended Release,Centurion,Graphic Tee,Black Graphic,Core,,4.482696790389099
1593,vogu #1593,,9,Neptune,Small Cell,Patrician,Core,Graffiti,,Offender,,Core,Green Gradient,Core,,4.482696790389099
160,vogu #160,,8,Navy,Core,Core,,EMO-LED,,Sticker,,Leather Jacket,Orange Gradient,Core,,4.482696790389099
1601,vogu #1601,,10,Wrath,Core,Core,APS,Core,Industrial Sensor,V-THC,,Leather Jacket,Orange Gradient,Infrared,,4.482696790389099
1609,vogu #1609,,8,Neptune,Core,Core,Core,ISO,,Kouwei,,Centurion,Blue Gradient,,,4.482696790389099
1610,vogu #1610,,10,Pulsar White,Patrician,Ongo,Core,Core,Cutter,Inhaler,,Graphic Tee,Grey Gradient,Core,,4.482696790389099
1613,vogu #1613,,11,Neptune,Kouwei,Core,Ongo,Core,Industrial Sensor,Extended Release,Core,PBJ,Grey Day,Rabbit,,4.482696790389099
1617,vogu #1617,,9,Snake,Centurion,Core,Core,Core,,Inhaler,Faction,Puff Jacket,Pink Gradient,,,4.482696790389099
1627,vogu #1627,,10,Echelon Grey,Ongo,Core,Rabbit,Core,Industrial Sensor,Kouwei,,Core,Purple Gradient,Infrared,,4.482696790389099
1646,vogu #1646,,10,Echelon Grey,Core,Core,Acoustic Array,VRT,Industrial Sensor,Inhaler,,Kouwei,Grey Day,Core,,4.482696790389099
1649,vogu #1649,,8,Nova Blue,Ongo,Core,,Core,Emoji,Kouwei,,Core,Black Graphic,,,4.482696790389099
1654,vogu #1654,,10,34 Tauri,Small Cell,Core,Core,Centurion,Emoji,Kouwei,,Tactical,Purple Gradient,Core,,4.482696790389099
1666,vogu #1666,,8,Pulsar White,Core,Patrician,Core,Graffiti,,Inhaler,,Core,Grey Day,,,4.482696790389099
168,vogu #168,,10,Pulsar White,Core,Runtime Meter,Core,VRT,Garsi,Inhaler,,Graphic Tee,Black Graphic,Core,,4.482696790389099
1690,vogu #1690,,9,Neptune,Core,Core,Core,ISO,Industrial Sensor,Inhaler,,Monk,Grey Gradient,,,4.482696790389099
1695,vogu #1695,,9,34 Tauri,Core,Core,,Kouwei,Emoji,Centurion,,BDVXP,Purple Gradient,Core,,4.482696790389099
1702,vogu #1702,,10,Echelon Grey,Centurion,Core,Core,Recon,Industrial Sensor,Inhaler,,Tracksuit,Grey Day,Core,,4.482696790389099
1713,vogu #1713,,11,34 Tauri,Centurion,Core,Core,Patrician,Industrial Sensor,Inhaler,Faction,Monk,Grey Day,Core,,4.482696790389099
172,vogu #172,,9,Wrath,Patrician,Core,,EMO-LED,,Core,Faction,Graphic Tee,Orange Gradient,Core,,4.482696790389099
1774,vogu #1774,,9,Echelon Grey,Core,Runtime Meter,,Core,Centurion,Kouwei,,Wind Breaker,Purple Gradient,Core,,4.482696790389099
1786,vogu #1786,,9,34 Tauri,Core,Core,,Centurion,Ongo,Inhaler,,Core,Pink Gradient,Kouwei,,4.482696790389099
1802,vogu #1802,,11,Nova Blue,Core,Patrician,Core,Recon,Industrial Sensor,Core,Bypass,Tracksuit,Blue Gradient,Rabbit,,4.482696790389099
1803,vogu #1803,,8,Snake,Extended Range,Core,,VRT,Industrial Sensor,Core,,Core,Grey Day,,,4.482696790389099
1804,vogu #1804,,10,Nebula Red,Small Cell,Core,Kouwei,Vandalized,Core,V-THC,,Core,Black Graphic,Centurion,,4.482696790389099
1828,vogu #1828,,10,34 Tauri,Core,Patrician,Core,VRT,Cutter,Extended Release,,Wind Breaker,Purple Gradient,Core,,4.482696790389099
1836,vogu #1836,,11,Navy,Small Cell,Core,Core,Kouwei,Strobe,Inhaler,Patrician,Leather Jacket,Purple Gradient,Core,,4.482696790389099
1854,vogu #1854,,10,Cotton Candy,Patrician,Runtime Meter,Core,Core,Industrial Sensor,,,TUX,Ethan S. Brewerton,Core,Scheming,4.482696790389099
1885,vogu #1885,,8,34 Tauri,Core,Core,,Vandalized,Range Finder,Core,,PBJ,Grey Day,,,4.482696790389099
1891,vogu #1891,,10,Pulsar White,Core,Centurion,Core,Vandalized,Cutter,,,Patrician,Orange Gradient,Core,Cards,4.482696790389099
1909,vogu #1909,,10,34 Tauri,Core,Core,Ongo,Field Agent,Garsi,Inhaler,,Leather Jacket,Black Graphic,Core,,4.482696790389099
1946,vogu #1946,,10,34 Tauri,Core,Kouwei,,Field Agent,Emoji,Offender,,Core,Purple Gradient,Core,Boba,4.482696790389099
1948,vogu #1948,,12,34 Tauri,Ongo,Centurion,Core,VRT,Industrial Sensor,Core,Formula-V,Core,Pink Gradient,Cat,Betting Slips,4.482696790389099
1978,vogu #1978,,10,Pulsar White,Kouwei,Core,Core,Centurion,Ongo,Inhaler,,TUX,Green Gradient,Core,,4.482696790389099
2010,vogu #2010,,9,34 Tauri,Core,Core,,VRT,Centurion,Inhaler,,Core,Pink Gradient,APS,,4.482696790389099
205,vogu #205,,9,Wrath,Core,Patrician,Core,Vandalized,Centurion,Core,,Monk,Green Gradient,,,4.482696790389099
2066,vogu #2066,,9,Echelon Grey,Patrician,Core,Core,Vandalized,,Kouwei,,Kimono,Pink Gradient,Core,,4.482696790389099
2068,vogu #2068,,10,34 Tauri,Core,Centurion,Core,Kouwei,Ongo,Inhaler,,Wind Breaker,Green Gradient,Core,,4.482696790389099
2079,vogu #2079,,8,Pulsar White,Core,Core,Core,Ongo,Industrial Sensor,,,Tourist,Grey Day,,,4.482696790389099
2098,vogu #2098,,11,Cotton Candy,EMP Shields,Core,Ongo,Core,Garsi,Inhaler,Patrician,Graphic Tee,Orange Gradient,Core,,4.482696790389099
2122,vogu #2122,,10,Echelon Grey,Core,Core,Core,VRT,Garsi,Inhaler,,Tracksuit,Grey Gradient,Kouwei,,4.482696790389099
2146,vogu #2146,,10,Neptune,Core,Core,Core,Field Agent,Industrial Sensor,Ongo,,Wind Breaker,Pink Gradient,Infrared,,4.482696790389099
2175,vogu #2175,,9,Snake,Patrician,Core,Core,Core,Kouwei,,Formula-V,Sergeant,Grey Gradient,,,4.482696790389099
2181,vogu #2181,,8,Echelon Grey,Core,Core,Core,Vandalized,,,,Kouwei,Black Graphic,APS,,4.482696790389099
2182,vogu #2182,,10,Nebula Red,Core,Ongo,Core,Field Agent,Garsi,Kouwei,,Tracksuit,Black Graphic,Core,,4.482696790389099
2196,vogu #2196,,11,Wrath,Core,Kouwei,Core,Centurion,Industrial Sensor,Extended Release,,Tactical,Purple Gradient,Core,Beverage,4.482696790389099
2202,vogu #2202,,10,Snake,Core,Patrician,Core,Recon,Centurion,Inhaler,,Puff Jacket,Grey Day,Core,,4.482696790389099
2212,vogu #2212,,9,Pulsar White,Core,Core,,Core,Ongo,Inhaler,,TUX,Blue Gradient,Infrared,,4.482696790389099
2216,vogu #2216,,10,Navy,Core,Core,Core,VRT,Industrial Sensor,Ongo,Formula-V,Kouwei,Pink Gradient,,,4.482696790389099
2240,vogu #2240,,9,Nebula Red,Core,Core,,Kouwei,Centurion,,Bypass,Tracksuit,Grey Gradient,Core,,4.482696790389099
2253,vogu #2253,,10,Navy,Centurion,Runtime Meter,Core,Core,Cutter,Inhaler,,Puff Jacket,Black Graphic,Core,,4.482696790389099
2267,vogu #2267,,9,Grape,Kouwei,Core,,Patrician,Cutter,Inhaler,,Core,Pink Gradient,Core,,4.482696790389099
2302,vogu #2302,,10,Neptune,Patrician,Core,Core,Kouwei,Industrial Sensor,Ongo,,TUX,Pink Gradient,Core,,4.482696790389099
2372,vogu #2372,,10,Wrath,Patrician,Core,Core,Recon,Industrial Sensor,Inhaler,,Puff Jacket,Blue Gradient,Core,,4.482696790389099
2376,vogu #2376,,9,Nova Blue,Core,Core,Kouwei Vibes,Core,Industrial Sensor,,,Puff Jacket,Green Gradient,Ongo,,4.482696790389099
2385,vogu #2385,,10,Cotton Candy,Kouwei,Core,Core,VRT,Centurion,Ongo,,Tactical,Green Gradient,Core,,4.482696790389099
2388,vogu #2388,,10,Pulsar White,Core,Patrician,Kouwei,Core,Industrial Sensor,Extended Release,,Wind Breaker,Grey Day,Core,,4.482696790389099
2423,vogu #2423,,11,34 Tauri,Core,Core,Core,Kouwei,Industrial Sensor,Inhaler,,Puff Jacket,Grey Day,Rabbit,Beverage,4.482696790389099
2441,vogu #2441,,9,Pulsar White,Core,Core,Core,VRT,Trinity,,Bypass,Tracksuit,Blue Gradient,,,4.482696790389099
2446,vogu #2446,,9,Titan,Patrician,Core,Core,Vandalized,,Offender,,Leather Jacket,Purple Gradient,Core,,4.482696790389099
2450,vogu #2450,,9,Echelon Grey,Core,Core,Core,Kouwei,Garsi,,,Tourist,Purple Gradient,Cat,,4.482696790389099
2459,vogu #2459,,9,Nova Blue,Core,Core,,Core,Strobe,Inhaler,,Wind Breaker,Black Graphic,Kouwei,,4.482696790389099
2469,vogu #2469,,9,34 Tauri,Core,Core,Core,Kouwei,Garsi,Offender,,Ongo,Grey Gradient,,,4.482696790389099
2486,vogu #2486,,9,Cotton Candy,Core,Core,Centurion,Core,Industrial Sensor,,,Leather Jacket,Orange Gradient,Rabbit,,4.482696790389099
2497,vogu #2497,,9,Cotton Candy,Core,Core,Core,Courier,Industrial Sensor,,,Tracksuit,Green Gradient,Ongo,,4.482696790389099
2517,vogu #2517,,10,Grape,Core,Core,Kouwei,Centurion,Emoji,,,Core,Green Gradient,APS,Stonks,4.482696790389099
2519,vogu #2519,,9,Navy,Core,Kouwei,Core,Core,Emoji,Inhaler,,Leather Jacket,Grey Day,,,4.482696790389099
2529,vogu #2529,,10,Grape,Kouwei,Core,Ongo,VRT,Core,Patrician,,Centurion,Purple Gradient,Core,,4.482696790389099
2534,vogu #2534,,10,Neptune,Core,Ongo,Acoustic Array,Core,Emoji,Kouwei,,PBJ,Pink Gradient,Core,,4.482696790389099
2552,vogu #2552,,9,Pulsar White,Patrician,Core,Core,EMO-LED,,Extended Release,,PBJ,Purple Gradient,Core,,4.482696790389099
2555,vogu #2555,,10,Grape,Core,Centurion,,Kouwei,Industrial Sensor,Inhaler,Core,Leather Jacket,Grey Gradient,Core,,4.482696790389099
2559,vogu #2559,,11,Pulsar White,EMP Shields,Core,Core,Centurion,Industrial Sensor,Inhaler,Bypass,Kimono,Orange Gradient,Core,,4.482696790389099
2564,vogu #2564,,11,Navy,Kouwei,Core,Ongo,Core,Garsi,Inhaler,Faction,Tracksuit,Black Graphic,Core,,4.482696790389099
258,vogu #258,,10,Navy,Core,Core,Rabbit,Recon,Ongo,Core,,Wind Breaker,Blue Gradient,APS,,4.482696790389099
2586,vogu #2586,,10,Echelon Grey,Patrician,Core,Core,Centurion,Strobe,Ongo,,Kouwei,Grey Day,Core,,4.482696790389099
259,vogu #259,,9,Titan,Core,Core,Core,Recon,Industrial Sensor,,,Captain,Black Graphic,Kouwei,,4.482696790389099
2590,vogu #2590,,10,Nova Blue,Kouwei,Core,Core,Core,Ongo,Inhaler,,Tracksuit,Purple Gradient,APS,,4.482696790389099
2594,vogu #2594,,10,Neptune,Patrician,Core,,Recon,Core,Sticker,Bypass,Wind Breaker,Grey Gradient,Core,,4.482696790389099
2598,vogu #2598,,10,Wrath,Core,Core,,ISO,Emoji,Core,Bypass,Tracksuit,Grey Gradient,Kouwei,,4.482696790389099
2610,vogu #2610,,10,Echelon Grey,Core,Core,APS,Core,Emoji,Centurion,,BDVXP,Grey Day,Rabbit,,4.482696790389099
2623,vogu #2623,,9,Titan,Core,Core,Rabbit,Centurion,,Kouwei,,Tracksuit,Grey Gradient,Core,,4.482696790389099
2648,vogu #2648,,8,Echelon Grey,Kouwei,Core,Core,Core,,,,Tactical,Grey Gradient,APS,,4.482696790389099
2652,vogu #2652,,11,Navy,Core,Core,Acoustic Array,Core,Garsi,Offender,Patrician,Wind Breaker,Pink Gradient,APS,,4.482696790389099
2656,vogu #2656,,8,Echelon Grey,Core,Core,,Core,Trinity,Sticker,,Tracksuit,Grey Gradient,,,4.482696790389099
2661,vogu #2661,,9,Navy,Kouwei,Core,Core,VRT,Centurion,,,Tracksuit,Orange Gradient,Core,,4.482696790389099
2670,vogu #2670,,10,Pulsar White,EMP Shields,Core,Core,VRT,Industrial Sensor,Inhaler,,TUX,Grey Gradient,Core,,4.482696790389099
2732,vogu #2732,,10,Grape,Core,Core,Core,Vandalized,Industrial Sensor,Inhaler,,Wind Breaker,Pink Gradient,Infrared,,4.482696790389099
2735,vogu #2735,,10,34 Tauri,Core,Core,Kouwei,Core,Industrial Sensor,Inhaler,,Tactical,Orange Gradient,Centurion,,4.482696790389099
2762,vogu #2762,,9,Snake,Core,Core,,Ongo,Range Finder,Sticker,,Core,Pink Gradient,Centurion,,4.482696790389099
2779,vogu #2779,,8,Pulsar White,Core,Core,Core,VRT,,Kouwei,,Graphic Tee,Green Gradient,,,4.482696790389099
2786,vogu #2786,,11,Echelon Grey,Core,Centurion,Acoustic Array,Ongo,Emoji,Inhaler,Core,Core,Purple Gradient,Infrared,,4.482696790389099
2787,vogu #2787,,9,Nova Blue,Small Cell,Core,Core,Ongo,Core,Inhaler,,Tactical,Black Graphic,,,4.482696790389099
280,vogu #280,,10,34 Tauri,Core,Core,Core,Governor,Industrial Sensor,Extended Release,,Tracksuit,Pink Gradient,Ongo,,4.482696790389099
2809,vogu #2809,,9,Nebula Red,Core,Core,Core,Echelon-3,Industrial Sensor,Extended Release,,Leather Jacket,Green Gradient,,,4.482696790389099
2810,vogu #2810,,9,Navy,Core,Core,,Core,Cutter,Inhaler,,Leather Jacket,Grey Day,Cat,,4.482696790389099
2811,vogu #2811,,9,Neptune,Core,Core,Core,Field Agent,Patrician,Inhaler,,Monk,Grey Gradient,,,4.482696790389099
2817,vogu #2817,,12,Snake,Core,Core,Rabbit,Core,Industrial Sensor,Inhaler,Patrician,Puff Jacket,Purple Gradient,APS,Beverage,4.482696790389099
2828,vogu #2828,,10,Navy,Core,Kouwei,Core,Centurion,Industrial Sensor,Core,,Tracksuit,Green Gradient,APS,,4.482696790389099
2833,vogu #2833,,8,Snake,EMP Shields,Core,,EMO-LED,,Offender,,Core,Black Graphic,Core,,4.482696790389099
