TOKEN_ID,TOKEN_NAME,1/1,Skin,Background,Cloth,Mouth,Eyes,Hats
4037,Chubby Kaiju #4037-4037,None,Power Yellow,Rare,Bubble Bomber,Clown,Derp,Safety Helmet
4038,Chubby Kaiju #4038-4038,None,Power Yellow,Uncommon,Flannel,Upset,SuperLazy,Baseball Cap
4039,Chubby Kaiju #4039-4039,None,Money Teal,Common,Football,Joke,Guilty,Beanie
4040,Chubby Kaiju #4040-4040,None,Power Black,Common,Shirt Tie,Normal,Friendly,Halo
4041,Chubby Kaiju #4041-4041,None,Music Gold,Rare,Winter,Clown,Bandit,Villager
4042,Chubby Kaiju #4042-4042,None,Music Green,Uncommon,Graduation,Throw Up,Tears,Baseball Cap
4043,Chubby Kaiju #4043,None,Music Green,Epic,Samurai,Flame,Flame,Circuit Board
4044,Chubby Kaiju #4044-4044,None,Power Black,Uncommon,Construction Vest,Upset,Tears,Round Hat
4045,Chubby Kaiju #4045-4045,None,Music Gold,Rare,Super Soldier,Rainbow,Pirate,Kong Hat
4046,Chubby Kaiju #4046-4046,None,Music Red,Rare,Bearish,Rainbow,Bandit,Graduation
4047,Chubby Kaiju #4047-4047,None,Music Red,Uncommon,Casual,Teeth,Sad,Bowhat
4048,Chubby Kaiju #4048-4048,None,Music Gold,Common,Sweater,Confident,Guilty,Vacation
4049,Chubby Kaiju #4049-4049,None,Power Yellow,Uncommon,Graduation,Teeth,Suspicious,Round Hat
4050,Chubby Kaiju #4050-4050,None,Music Red,Common,Football,Joke,Angry,Clown Hair
4051,Chubby Kaiju #4051-4051,None,Power Black,Rare,Purple Lover,Rainbow,Pirate,Kong Hat
4052,Chubby Kaiju #4052-4052,None,Power Black,Uncommon,Chinese,Upset,Puke,Kids
4053,Chubby Kaiju #4053-4053,None,Power Black,Uncommon,Chinese,Tongue,Tears,HighTop
4054,Chubby Kaiju #4054-4054,None,Power Wolf,Common,K,Normal,Guilty,Halo
4055,Chubby Kaiju #4055-4055,None,Power Yellow,Uncommon,Casual,Throw Up,Tears,Leprechaun
4056,Chubby Kaiju #4056-4056,None,Power Wolf,Rare,Winter,Gangster,Derp,Sleep Hat
4057,Chubby Kaiju #4057-4057,None,Music Red,Rare,Fancy,Greedy,Pirate,Arrow
4058,Chubby Kaiju #4058-4058,None,Power Yellow,Epic,Morie Gang,Flame,Flame,Roman Helmet
4059,Chubby Kaiju #4059-4059,None,Money Orange,Common,Shirt Tie,Sad,Dizzy,Vacation
4060,Chubby Kaiju #4060-4060,None,Power Yellow,Uncommon,Bathroom,Throw Up,Puke,Leprechaun
4061,Chubby Kaiju #4061-4061,None,Money Teal,Uncommon,SOS Gold Sweater,Confuse,SuperLazy,HighTop
4062,Chubby Kaiju #4062-4062,None,Power Wolf,Uncommon,Graduation,Teeth,Tears,Bowhat
4063,Chubby Kaiju #4063-4063,None,Power Yellow,Rare,YO,Gangster,Derp,Artist
4064,Chubby Kaiju #4064-4064,None,Music Green,Epic,Penguin Suit,Flame,Beauty,Pirate
4065,Chubby Kaiju #4065-4065,None,Money Orange,Epic,Fish,Beard God,Cyclopes,Poor Crown
4066,Chubby Kaiju #4066-4066,None,Music Red,Uncommon,Chinese,Upset,Purple Eye,Bowhat
4067,Chubby Kaiju #4067-4067,None,Power Yellow,Uncommon,Casual,Teeth,Puke,IceCream
4068,Chubby Kaiju #4068-4068,None,Music Green,Rare,Seal Suit,SmokingPipe,Bandit,Graduation
4069,Chubby Kaiju #4069-4069,None,Money Orange,Rare,Hoodie,Greedy,Sunglasses,Wizard Hat
4070,Chubby Kaiju #4070-4070,None,Power Yellow,Common,TankTop,Angry,Dizzy,Red Cap
4071,Chubby Kaiju #4071-4071,None,Money Orange,Common,TankTop,Confident,Dizzy,Farmer
4072,Chubby Kaiju #4072-4072,None,Power Yellow,Common,Arab,Meh,Curious,Beanie
4073,Chubby Kaiju #4073-4073,None,Power Black,Uncommon,Casual,Upset,Suspicious,HighTop
4074,Chubby Kaiju #4074-4074,None,Music Red,Uncommon,Chinese,Confuse,Sad,HighTop
4075,Chubby Kaiju #4075-4075,None,Music Green,Common,Arab,Confident,Curious,Yarmulke
4076,Chubby Kaiju #4076-4076,None,Money Orange,Rare,Winter,SmokingPipe,Sunglasses,Villager
4077,Chubby Kaiju #4077-4077,None,Money RainBow,Common,K,Meh,Dizzy,Yarmulke
4078,Chubby Kaiju #4078-4078,None,Money Teal,Uncommon,Graduation,Upset,Puke,IceCream
4079,Chubby Kaiju #4079-4079,None,Power Yellow,Uncommon,SOS Gold Sweater,Throw Up,Suspicious,Leprechaun
4080,Chubby Kaiju #4080-4080,None,Power Black,Common,Shirt Tie,Normal,Curious,Beanie
4081,Chubby Kaiju #4081-4081,None,Music Red,Common,Arab,Confident,Friendly,Clown Hair
4082,Chubby Kaiju #4082-4082,None,Music Gold,Uncommon,Construction Vest,Confuse,Puke,Bowhat
4083,Chubby Kaiju #4083-4083,None,Power Black,Common,Tshirt,Normal,Angry,Unicorn
4084,Chubby Kaiju #4084-4084,None,Music Green,Uncommon,Chinese,Throw Up,Suspicious,Kids
4085,Chubby Kaiju #4085-4085,None,Money Teal,Common,Sweater,Sad,Dizzy,Womans Turban
4086,Chubby Kaiju #4086-4086,None,Music Red,Common,Football,Sad,Curious,Farmer
4087,Chubby Kaiju #4087-4087,None,Music Green,Common,Polo,Joke,Curious,Womans Turban
4088,Chubby Kaiju #4088-4088,None,Music Green,SOS,T-rex,SOS Covid Mask,Dragonball,Electricity
4089,Chubby Kaiju #4089-4089,None,Money Orange,Uncommon,Chinese,Tongue,Tears,Baseball Cap
4090,Chubby Kaiju #4090-4090,None,Power Wolf,Uncommon,Construction Vest,Tongue,Tears,Kids
4091,Chubby Kaiju #4091-4091,None,Power Black,Common,TankTop,Normal,Dizzy,Unicorn
4092,Chubby Kaiju #4092-4092,None,Music Red,Common,K,Meh,Angry,Clown Hair
4093,Chubby Kaiju #4093,None,Power Wolf,SOS,T-rex,SOS Gold Covid Mask,Rainbow Glasses,Astronaut
4094,Chubby Kaiju #4094-4094,None,Power Black,Uncommon,Flannel,Teeth,Puke,Chef
4095,Chubby Kaiju #4095-4095,None,Power Black,Common,Arab,Meh,Friendly,Bath
4096,Chubby Kaiju #4096-4096,None,Music Red,Uncommon,Construction Vest,Teeth,Suspicious,Kids
4097,Chubby Kaiju #4097-4097,None,Money RainBow,Common,K,Normal,Friendly,Red Cap
4098,Chubby Kaiju #4098-4098,None,Money Orange,Uncommon,Casual,Teeth,SuperLazy,Chef
4099,Chubby Kaiju #4099-4099,None,Music Red,Common,Tshirt,Normal,Lazy,Red Cap
4100,Chubby Kaiju #4100-4100,None,Music Red,Common,Nerdy,Confident,Lazy,Birthday
4101,Chubby Kaiju #4101-4101,None,Music Red,Common,Shirt,Normal,Angry,Vacation
4102,Chubby Kaiju #4102-4102,None,Music Red,Rare,Seal Suit,Rainbow,Derp,Kong Hat
4103,Chubby Kaiju #4103,None,Power Yellow,SOS,Ninja,SOS Gold Covid Mask,SOS Glasses,Pirate
4104,Chubby Kaiju #4104-4104,None,Music Red,Rare,Bubble Bomber,Gangster,Derp,Detective
4105,Chubby Kaiju #4105-4105,None,Power Black,Rare,Bubble Bomber,Gangster,Derp,Arrow
4106,Chubby Kaiju #4106-4106,None,Money Teal,Rare,Hoodie,Clown,Pirate,Wizard Hat
4107,Chubby Kaiju #4107-4107,None,Money Orange,Uncommon,Casual,Throw Up,SuperLazy,IceCream
4108,Chubby Kaiju #4108-4108,None,Power Yellow,Common,Shirt Tie,Angry,Dizzy,Unicorn
4109,Chubby Kaiju #4109-4109,None,Money Orange,Uncommon,Graduation,Throw Up,Puke,Kids
4110,Chubby Kaiju #4110-4110,None,Power Black,Common,Polo,Sad,Curious,Vacation
4111,Chubby Kaiju #4111-4111,None,Music Red,Uncommon,Chinese,Upset,Sad,Bowhat
4112,Chubby Kaiju #4112-4112,None,Power Yellow,Common,TankTop,Normal,Curious,Clown Hair
4113,Chubby Kaiju #4113-4113,None,Power Yellow,Uncommon,Construction Vest,Throw Up,Puke,Round Hat
4114,Chubby Kaiju #4114-4114,None,Power Black,Rare,Fancy,Rainbow,Sunglasses,Detective
4115,Chubby Kaiju #4115-4115,None,Money Teal,Epic,Penguin Suit,Flame,Dragonball,Pirate
4116,Chubby Kaiju #4116-4116,None,Money Orange,Common,TankTop,Angry,Curious,Halo
4117,Chubby Kaiju #4117-4117,None,Music Green,Common,Arab,Meh,Angry,Womans Turban
4118,Chubby Kaiju #4118-4118,None,Power Wolf,Uncommon,SOS Sweater,Confuse,Sad,Kids
4119,Chubby Kaiju #4119-4119,None,Money Orange,Epic,Samurai,Flame,Flame,Crocket Hat
4120,Chubby Kaiju #4120-4120,None,Power Wolf,Common,TankTop,Joke,Dizzy,Birthday
4121,Chubby Kaiju #4121-4121,None,Music Green,Common,Sweater,Normal,Guilty,Bath
4122,Chubby Kaiju #4122-4122,None,Music Red,Uncommon,Chinese,Throw Up,SuperLazy,HighTop
4123,Chubby Kaiju #4123-4123,None,Power Yellow,Uncommon,Bathroom,Teeth,Sad,Round Hat
4124,Chubby Kaiju #4124-4124,None,Money RainBow,Uncommon,Flannel,Tongue,SuperLazy,Kids
4125,Chubby Kaiju #4125-4125,None,Money Teal,Common,Tshirt,Joke,Angry,Birthday
4126,Chubby Kaiju #4126-4126,None,Money Orange,Common,K,Sad,Dizzy,Vacation
4127,Chubby Kaiju #4127-4127,None,Music Green,Uncommon,Construction Vest,Tongue,Puke,IceCream
4128,Chubby Kaiju #4128-4128,None,Power Wolf,Common,TankTop,Sad,Dizzy,Yarmulke
4129,Chubby Kaiju #4129-4129,None,Money Teal,Uncommon,Formal Suit,Upset,Suspicious,Beret Hat
4130,Chubby Kaiju #4130-4130,None,Money Teal,Uncommon,SOS Sweater,Throw Up,Suspicious,Leprechaun
4131,Chubby Kaiju #4131,None,Power Wolf,Epic,Samurai,Bird,Flame,Circuit Board
4132,Chubby Kaiju #4132-4132,None,Music Gold,Epic,Frog Suit,Bird,Derp,Circuit Board
4133,Chubby Kaiju #4133-4133,None,Music Green,Epic,Fish,Flame,Puke,Poor Crown
4134,Chubby Kaiju #4134-4134,None,Money Orange,Common,TankTop,Meh,Guilty,Clown Hair
4135,Chubby Kaiju #4135-4135,None,Money Orange,Common,Shirt,Meh,Dizzy,Birthday
4136,Chubby Kaiju #4136-4136,None,Money RainBow,Common,Nerdy,Angry,Dizzy,Beanie
4137,Chubby Kaiju #4137-4137,None,Power Black,Uncommon,Graduation,Upset,Tears,Bowhat
4138,Chubby Kaiju #4138-4138,None,Power Yellow,Uncommon,Graduation,Throw Up,Suspicious,Leprechaun
4139,Chubby Kaiju #4139-4139,None,Power Black,Uncommon,Construction Vest,Confuse,Suspicious,HighTop
4140,Chubby Kaiju #4140-4140,None,Power Wolf,Uncommon,Flannel,Tongue,Sad,HighTop
4141,Chubby Kaiju #4141-4141,None,Power Yellow,Rare,Seal Suit,SmokingPipe,Pirate,Cowboy
4142,Chubby Kaiju #4142,None,Music Gold,SOS,Armor,Robot,SOS Gold Glasses,Astronaut
4143,Chubby Kaiju #4143-4143,None,Money Teal,SOS,T-rex,SOS Covid Mask,SOS Gold Glasses,Cool Crown
4144,Chubby Kaiju #4144-4144,None,Music Green,Common,Polo,Angry,Lazy,Red Cap
4145,Chubby Kaiju #4145-4145,None,Power Yellow,Epic,Samurai,Bird,Cyclopes,Circuit Board
4146,Chubby Kaiju #4146-4146,None,Power Wolf,SOS,Armor,Fish,Rainbow Glasses,Pirate
4147,Chubby Kaiju #4147-4147,None,Music Red,Uncommon,Construction Vest,Tongue,Tears,IceCream
4148,Chubby Kaiju #4148-4148,None,Music Green,Common,TankTop,Angry,Friendly,Beanie
4149,Chubby Kaiju #4149-4149,None,Power Black,Uncommon,Chinese,Tongue,Puke,Beret Hat
4150,Chubby Kaiju #4150-4150,None,Music Gold,Rare,YO,Greedy,Bandit,Kong Hat
4151,Chubby Kaiju #4151-4151,None,Music Green,Epic,Greece,Bubblegum,Cyclopes,Hatch
4152,Chubby Kaiju #4152-4152,None,Power Yellow,Common,Tshirt,Normal,Friendly,Farmer
4153,Chubby Kaiju #4153-4153,None,Money RainBow,Common,Nerdy,Joke,Curious,Womans Turban
4154,Chubby Kaiju #4154-4154,None,Music Gold,Common,Tshirt,Normal,Curious,Womans Turban
4155,Chubby Kaiju #4155-4155,None,Money RainBow,Uncommon,Bathroom,Tongue,SuperLazy,Chef
4156,Chubby Kaiju #4156-4156,None,Music Gold,Common,Arab,Sad,Lazy,Bath
4157,Chubby Kaiju #4157-4157,None,Power Black,Common,Arab,Joke,Guilty,Beanie
4158,Chubby Kaiju #4158-4158,None,Music Green,Rare,Clown,Clown,Derp,Villager
4159,Chubby Kaiju #4159-4159,None,Music Green,Uncommon,Chinese,Throw Up,SuperLazy,Round Hat
4160,Chubby Kaiju #4160-4160,None,Music Green,Uncommon,Formal Suit,Teeth,Suspicious,Beret Hat
4161,Chubby Kaiju #4161-4161,None,Money RainBow,Common,Nerdy,Confident,Lazy,Bath
4162,Chubby Kaiju #4162-4162,None,Power Wolf,Common,Sweater,Confident,Friendly,Unicorn
4163,Chubby Kaiju #4163-4163,None,Power Black,Uncommon,Graduation,Upset,Purple Eye,IceCream
4164,Chubby Kaiju #4164-4164,None,Money Orange,Uncommon,Chinese,Teeth,Sad,Baseball Cap
4165,Chubby Kaiju #4165-4165,None,Money RainBow,Uncommon,Chinese,Tongue,Purple Eye,IceCream
4166,Chubby Kaiju #4166-4166,None,Money Orange,Common,K,Joke,Curious,Halo
4167,Chubby Kaiju #4167-4167,None,Money Orange,Epic,Frog Suit,Bubblegum,Cyclopes,Kappa
4168,Chubby Kaiju #4168-4168,None,Money Teal,Uncommon,SOS Sweater,Confuse,Purple Eye,Kids
4169,Chubby Kaiju #4169-4169,None,Power Black,Common,Sweater,Joke,Lazy,Farmer
4170,Chubby Kaiju #4170-4170,None,Music Red,Uncommon,Formal Suit,Teeth,SuperLazy,Military
4171,Chubby Kaiju #4171-4171,None,Power Black,Common,Shirt Tie,Confident,Curious,Bath
4172,Chubby Kaiju #4172-4172,None,Power Yellow,Common,Shirt,Angry,Dizzy,Beanie
4173,Chubby Kaiju #4173-4173,None,Power Wolf,Rare,Clown,Gangster,Pirate,Octopus
4174,Chubby Kaiju #4174-4174,None,Money Teal,Rare,Clown,SmokingPipe,Derp,Arrow
4175,Chubby Kaiju #4175-4175,None,Power Black,Common,Arab,Sad,Dizzy,Red Cap
4176,Chubby Kaiju #4176-4176,None,Power Black,Common,Polo,Sad,Guilty,Womans Turban
4177,Chubby Kaiju #4177-4177,None,Music Green,Common,Nerdy,Confident,Dizzy,Halo
4178,Chubby Kaiju #4178-4178,None,Music Green,Epic,Morie Gang,Bird,Flame,Crocket Hat
4179,Chubby Kaiju #4179-4179,None,Music Red,Epic,Fish,Beard God,Cyclopes,Kappa
4180,Chubby Kaiju #4180-4180,None,Power Wolf,SOS,Armor,Fish,SOS Gold Glasses,Astronaut
4181,Chubby Kaiju #4181-4181,None,Music Red,Common,Sweater,Joke,Friendly,Unicorn
4182,Chubby Kaiju #4182-4182,None,Money Orange,Uncommon,SOS Sweater,Throw Up,Tears,Chef
4183,Chubby Kaiju #4183-4183,None,Money Teal,Uncommon,Flannel,Confuse,Suspicious,IceCream
4184,Chubby Kaiju #4184-4184,None,Money RainBow,Common,Tshirt,Sad,Curious,Beanie
4185,Chubby Kaiju #4185-4185,None,Money Teal,Common,Polo,Angry,Lazy,Farmer
4186,Chubby Kaiju #4186-4186,None,Power Black,Uncommon,Casual,Teeth,SuperLazy,Leprechaun
4187,Chubby Kaiju #4187-4187,None,Money Orange,Common,Nerdy,Angry,Lazy,Birthday
4188,Chubby Kaiju #4188-4188,None,Music Red,Uncommon,Flannel,Throw Up,Puke,Chef
4189,Chubby Kaiju #4189-4189,None,Money Orange,Rare,Winter,Rainbow,AlmostCry,Artist
4190,Chubby Kaiju #4190-4190,None,Music Green,Common,Arab,Joke,Curious,Clown Hair
4191,Chubby Kaiju #4191-4191,None,Power Yellow,Uncommon,Formal Suit,Confuse,Puke,Chef
4192,Chubby Kaiju #4192-4192,None,Money Orange,Uncommon,Construction Vest,Throw Up,SuperLazy,IceCream
4193,Chubby Kaiju #4193-4193,None,Money Orange,Common,Arab,Normal,Lazy,Farmer
4194,Chubby Kaiju #4194-4194,None,Money Teal,Common,Nerdy,Meh,Lazy,Farmer
4195,Chubby Kaiju #4195-4195,None,Music Red,Epic,Morie,Flame,Derp,Pirate
4196,Chubby Kaiju #4196,None,Music Gold,SOS,Morie Lord,SOS Gold Covid Mask,Ice BEAM,Brain Glass
4197,Chubby Kaiju #4197-4197,None,Power Black,Common,Shirt Tie,Sad,Lazy,Halo
4198,Chubby Kaiju #4198-4198,None,Power Wolf,Common,Polo,Confident,Dizzy,Unicorn
4199,Chubby Kaiju #4199-4199,None,Money Teal,Uncommon,Construction Vest,Throw Up,Puke,HighTop
4200,Chubby Kaiju #4200-4200,None,Power Wolf,Common,Nerdy,Confident,Lazy,Vacation
4201,Chubby Kaiju #4201-4201,None,Power Yellow,Uncommon,SOS Sweater,Teeth,Suspicious,Military
4202,Chubby Kaiju #4202-4202,None,Music Gold,SOS,Ninja,Fish,SOS Glasses,SOS Cap
4203,Chubby Kaiju #4203-4203,None,Money Teal,Uncommon,Chinese,Upset,Suspicious,IceCream
4204,Chubby Kaiju #4204-4204,None,Power Black,Common,Tshirt,Meh,Dizzy,Vacation
4205,Chubby Kaiju #4205-4205,None,Music Red,Uncommon,Flannel,Throw Up,Purple Eye,Beret Hat
4206,Chubby Kaiju #4206-4206,None,Music Green,Common,Arab,Confident,Friendly,Farmer
4207,Chubby Kaiju #4207-4207,None,Money Teal,Common,Shirt Tie,Angry,Guilty,Vacation
4208,Chubby Kaiju #4208-4208,None,Power Black,Epic,Frog Suit,Beard God,Derp,Roman Helmet
4209,Chubby Kaiju #4209-4209,None,Power Yellow,Common,Tshirt,Sad,Lazy,Birthday
4210,Chubby Kaiju #4210-4210,None,Money Teal,Uncommon,Bathroom,Confuse,SuperLazy,Bowhat
4211,Chubby Kaiju #4211-4211,None,Money Teal,Common,K,Joke,Friendly,Birthday
4212,Chubby Kaiju #4212-4212,None,Power Yellow,Common,Nerdy,Angry,Guilty,Womans Turban
4213,Chubby Kaiju #4213-4213,None,Money RainBow,Uncommon,Formal Suit,Teeth,Suspicious,Bowhat
4214,Chubby Kaiju #4214-4214,None,Power Yellow,Common,Nerdy,Confident,Dizzy,Farmer
4215,Chubby Kaiju #4215-4215,None,Music Gold,Rare,YO,Gangster,AlmostCry,Graduation
4216,Chubby Kaiju #4216-4216,None,Power Yellow,Rare,Hoodie,Gangster,Pirate,Arrow
4217,Chubby Kaiju #4217-4217,None,Music Green,Epic,Frog Suit,Bubblegum,Derp,Bunny Ears
4218,Chubby Kaiju #4218-4218,None,Power Black,Common,Sweater,Joke,Lazy,Bath
4219,Chubby Kaiju #4219-4219,None,Money Orange,Uncommon,Graduation,Teeth,Sad,HighTop
4220,Chubby Kaiju #4220-4220,None,Money Teal,Common,Nerdy,Sad,Friendly,Red Cap
4221,Chubby Kaiju #4221-4221,None,Music Red,Uncommon,Chinese,Teeth,SuperLazy,IceCream
4222,Chubby Kaiju #4222-4222,None,Money Teal,Uncommon,Chinese,Throw Up,Puke,Leprechaun
4223,Chubby Kaiju #4223-4223,None,Power Black,Rare,Tuxedo,Clown,AlmostCry,Greek
4224,Chubby Kaiju #4224-4224,None,Money RainBow,Common,Shirt,Joke,Lazy,Yarmulke
4225,Chubby Kaiju #4225-4225,None,Power Black,Common,Nerdy,Confident,Dizzy,Farmer
4226,Chubby Kaiju #4226-4226,None,Power Black,Common,Sweater,Normal,Dizzy,Yarmulke
4227,Chubby Kaiju #4227-4227,None,Money RainBow,Uncommon,Construction Vest,Teeth,Suspicious,Beret Hat
4228,Chubby Kaiju #4228-4228,None,Money Orange,Common,Polo,Angry,Guilty,Red Cap
4229,Chubby Kaiju #4229-4229,None,Money Orange,Uncommon,Graduation,Confuse,Suspicious,Chef
4230,Chubby Kaiju #4230-4230,None,Money RainBow,Uncommon,Construction Vest,Teeth,Puke,Leprechaun
4231,Chubby Kaiju #4231-4231,None,Money RainBow,Uncommon,SOS Sweater,Teeth,Suspicious,Bowhat
4232,Chubby Kaiju #4232-4232,None,Money Orange,Common,K,Angry,Guilty,Vacation
4233,Chubby Kaiju #4233-4233,None,Music Red,Common,Sweater,Angry,Dizzy,Red Cap
4234,Chubby Kaiju #4234-4234,None,Money Orange,Epic,Morie Gang,Bird,Cyclopes,Pirate
4235,Chubby Kaiju #4235-4235,None,Power Yellow,Rare,Seal Suit,Clown,Pirate,Villager
4236,Chubby Kaiju #4236-4236,None,Power Black,Common,Shirt Tie,Angry,Lazy,Unicorn
4237,Chubby Kaiju #4237-4237,None,Music Green,Common,K,Joke,Angry,Birthday
4238,Chubby Kaiju #4238-4238,None,Music Red,Uncommon,Flannel,Throw Up,Tears,Round Hat
4239,Chubby Kaiju #4239-4239,None,Money Orange,Uncommon,Flannel,Confuse,Tears,HighTop
4240,Chubby Kaiju #4240-4240,None,Money Orange,Common,Tshirt,Angry,Friendly,Yarmulke
4241,Chubby Kaiju #4241-4241,None,Power Wolf,Rare,Purple Lover,SmokingPipe,Terrifying,Detective
4242,Chubby Kaiju #4242-4242,None,Music Green,Common,Arab,Angry,Guilty,Bath
4243,Chubby Kaiju #4243-4243,None,Music Gold,Uncommon,Flannel,Throw Up,Puke,Baseball Cap
4244,Chubby Kaiju #4244-4244,None,Music Green,Common,Nerdy,Meh,Lazy,Clown Hair
4245,Chubby Kaiju #4245-4245,None,Money Orange,Uncommon,Graduation,Throw Up,Sad,Leprechaun
4246,Chubby Kaiju #4246-4246,None,Money Teal,Common,Tshirt,Normal,Dizzy,Yarmulke
4247,Chubby Kaiju #4247-4247,None,Money Orange,Uncommon,Construction Vest,Upset,Suspicious,Bowhat
4248,Chubby Kaiju #4248,None,Money Orange,Epic,Soldier,Bubblegum,Cyclopes,Kappa
4249,Chubby Kaiju #4249-4249,None,Music Gold,Common,Nerdy,Angry,Friendly,Birthday
4250,Chubby Kaiju #4250-4250,None,Money Teal,Rare,Hoodie,Clown,Derp,Villager
4251,Chubby Kaiju #4251-4251,None,Power Black,Uncommon,Flannel,Teeth,Suspicious,Round Hat
4252,Chubby Kaiju #4252-4252,None,Money Teal,Common,Arab,Confident,Guilty,Farmer
4253,Chubby Kaiju #4253-4253,None,Music Green,Common,Nerdy,Angry,Guilty,Clown Hair
4254,Chubby Kaiju #4254-4254,None,Music Green,Common,TankTop,Joke,Curious,Womans Turban
4255,Chubby Kaiju #4255-4255,None,Music Gold,Epic,Morie,Bird,Cyclopes,Hatch
4256,Chubby Kaiju #4256-4256,None,Music Green,Common,Tshirt,Meh,Curious,Clown Hair
4257,Chubby Kaiju #4257-4257,None,Music Red,Common,Polo,Confident,Lazy,Red Cap
4258,Chubby Kaiju #4258-4258,None,Music Gold,Uncommon,Construction Vest,Confuse,Sad,Leprechaun
4259,Chubby Kaiju #4259-4259,None,Money Orange,Common,K,Meh,Lazy,Clown Hair
4260,Chubby Kaiju #4260-4260,None,Money Teal,Common,Polo,Angry,Dizzy,Birthday
4261,Chubby Kaiju #4261-4261,None,Money RainBow,Uncommon,Bathroom,Teeth,Tears,Leprechaun
4262,Chubby Kaiju #4262-4262,None,Power Wolf,Common,Arab,Normal,Guilty,Womans Turban
4263,Chubby Kaiju #4263-4263,None,Music Gold,Epic,Morie Gang,Bubblegum,Cyclopes,Crocket Hat
4264,Chubby Kaiju #4264-4264,None,Power Black,Common,Shirt,Joke,Friendly,Yarmulke
4265,Chubby Kaiju #4265-4265,None,Power Yellow,Common,Tshirt,Joke,Angry,Clown Hair
4266,Chubby Kaiju #4266-4266,None,Money Orange,Uncommon,Construction Vest,Upset,Sad,Chef
4267,Chubby Kaiju #4267-4267,None,Power Wolf,Common,TankTop,Angry,Angry,Halo
4268,Chubby Kaiju #4268-4268,None,Power Yellow,Uncommon,Graduation,Tongue,Suspicious,Baseball Cap
4269,Chubby Kaiju #4269-4269,None,Money Teal,Common,TankTop,Meh,Angry,Beanie
4270,Chubby Kaiju #4270-4270,None,Power Yellow,SOS,Morie Boss,Robot,Rainbow Glasses,SOS Cap
4271,Chubby Kaiju #4271-4271,None,Money Orange,Common,TankTop,Sad,Friendly,Yarmulke
4272,Chubby Kaiju #4272-4272,None,Money Orange,Uncommon,Formal Suit,Upset,Suspicious,IceCream
4273,Chubby Kaiju #4273-4273,None,Power Black,Uncommon,Bathroom,Throw Up,Puke,IceCream
4274,Chubby Kaiju #4274-4274,None,Power Black,Common,Nerdy,Sad,Friendly,Farmer
4275,Chubby Kaiju #4275-4275,None,Money Teal,Common,Football,Joke,Dizzy,Vacation
4276,Chubby Kaiju #4276,None,Power Black,SOS,Dracula,SOS Gold Covid Mask,Dragonball,Cool Crown
4277,Chubby Kaiju #4277-4277,None,Power Wolf,Common,Shirt,Normal,Friendly,Womans Turban
4278,Chubby Kaiju #4278-4278,None,Music Green,Uncommon,Graduation,Tongue,Puke,Baseball Cap
4279,Chubby Kaiju #4279-4279,None,Power Black,Uncommon,Chinese,Confuse,Purple Eye,Bowhat
4280,Chubby Kaiju #4280-4280,None,Music Gold,Common,Sweater,Angry,Curious,Womans Turban
4281,Chubby Kaiju #4281-4281,None,Money Orange,Common,Nerdy,Normal,Lazy,Birthday
4282,Chubby Kaiju #4282-4282,None,Money Orange,Uncommon,Chinese,Confuse,Suspicious,IceCream
4283,Chubby Kaiju #4283-4283,None,Music Green,Rare,Super Soldier,Rainbow,Derp,Villager
4284,Chubby Kaiju #4284-4284,None,Power Black,Uncommon,Formal Suit,Teeth,Suspicious,IceCream
4285,Chubby Kaiju #4285-4285,None,Music Gold,Rare,Clown,SmokingPipe,Derp,Octopus
4286,Chubby Kaiju #4286-4286,None,Power Black,Common,Nerdy,Normal,Dizzy,Bath
4287,Chubby Kaiju #4287-4287,None,Music Red,Uncommon,Graduation,Confuse,Tears,HighTop
4288,Chubby Kaiju #4288-4288,None,Music Green,Rare,YO,SmokingPipe,Sunglasses,Villager
4289,Chubby Kaiju #4289-4289,None,Power Wolf,Epic,Penguin Suit,Beard God,Puke,Circuit Board
4290,Chubby Kaiju #4290-4290,None,Money Teal,Common,Sweater,Sad,Angry,Clown Hair
4291,Chubby Kaiju #4291-4291,None,Money RainBow,Common,K,Normal,Angry,Yarmulke
4292,Chubby Kaiju #4292-4292,None,Music Green,Uncommon,SOS Sweater,Throw Up,Sad,IceCream
4293,Chubby Kaiju #4293-4293,None,Power Black,Uncommon,Construction Vest,Teeth,Tears,Chef
4294,Chubby Kaiju #4294-4294,None,Music Green,Common,K,Normal,Lazy,Womans Turban
4295,Chubby Kaiju #4295-4295,None,Music Red,Rare,Seal Suit,Greedy,Sunglasses,Wizard Hat
4296,Chubby Kaiju #4296-4296,None,Money Orange,Uncommon,Construction Vest,Confuse,SuperLazy,Military
4297,Chubby Kaiju #4297-4297,None,Money Teal,Uncommon,Flannel,Upset,Sad,IceCream
4298,Chubby Kaiju #4298-4298,None,Music Green,Common,K,Sad,Angry,Vacation
4299,Chubby Kaiju #4299-4299,None,Money Teal,Epic,Soldier,Flame,Cyclopes,Roman Helmet
4300,Chubby Kaiju #4300-4300,None,Music Green,Uncommon,Chinese,Tongue,Sad,Military
4301,Chubby Kaiju #4301-4301,None,Money RainBow,SOS,Ninja,Robot,SOS Glasses,SOS Siren
