TOKEN_ID,TOKEN_NAME,UNIQUENESS INDEX,NAME,Background ID,Skull Gene,Hair Gene,Eyes Gene,Nose Gene,Teeth Gene,Bones Gene,Beard Gene
4838,CryptoSkull #4838,11,Sthrauszoukioz,#62,#1,#112,#31,#5,#6,#15,#0
4839,CryptoSkull #4839,22,Yichioh,#12,#7,#19,#38,#7,#3,#15,#8
4840,CryptoSkull #4840 (Game Token),25,Iazzadrurr,#110,#6,#122,#36,#6,#9,#15,#8
4841,CryptoSkull #4841 (Game Token),25,Mozzagnaon,#88,#13,#122,#2,#5,#1,#15,#8
4842,CryptoSkull #4842,22,Kakhil,#115,#1,#74,#56,#4,#0,#15,#8
4843,CryptoSkull #4843,16,Pronouxhouz,#55,#14,#122,#79,#7,#4,#13,#8
4844,CryptoSkull #4844,22,Praostrea,#79,#3,#44,#26,#1,#7,#15,#8
4845,CryptoSkull #4845 (Game Token),26,Hosidax,#122,#6,#122,#86,#2,#10,#15,#8
4846,CryptoSkull #4846,11,Friathrian,#37,#14,#74,#76,#7,#6,#15,#3
4847,CryptoSkull #4847,12,Bageth,#113,#4,#35,#81,#4,#4,#9,#8
4848,CryptoSkull #4848,22,Vrephri,#116,#4,#94,#76,#5,#4,#15,#8
4849,CryptoSkull #4849,16,Chiuszaohroiz,#2,#9,#122,#82,#3,#2,#8,#8
4850,CryptoSkull #4850,22,Llaorneth,#92,#10,#59,#6,#4,#10,#15,#8
4851,CryptoSkull #4851,22,Jiunsaulluuth,#72,#9,#0,#28,#6,#3,#15,#8
4852,CryptoSkull #4852,12,Ghiuzzi,#122,#14,#74,#14,#4,#5,#4,#8
4853,CryptoSkull #4853,22,Roidhuuda,#54,#5,#64,#80,#1,#8,#15,#8
4854,CryptoSkull #4854,22,Daachuuth,#40,#10,#68,#70,#6,#2,#15,#8
4855,CryptoSkull #4855 (Game Token),26,Zabaotras,#76,#14,#122,#11,#3,#8,#15,#8
4856,CryptoSkull #4856 (Game Token),25,Shiandrongoil,#107,#13,#122,#19,#1,#0,#15,#8
4857,CryptoSkull #4857,22,Shretteas,#59,#7,#57,#28,#5,#2,#15,#8
4858,CryptoSkull #4858,11,Vese,#39,#1,#68,#67,#3,#6,#15,#2
4859,CryptoSkull #4859 (Game Token),25,Uuhaashaul,#35,#12,#122,#24,#0,#3,#15,#8
4860,CryptoSkull #4860,22,Vokaz,#115,#7,#10,#87,#4,#5,#15,#8
4861,CryptoSkull #4861,22,Vezulfia,#93,#4,#67,#16,#3,#10,#15,#8
4862,CryptoSkull #4862 (Game Token),25,Slaba,#67,#1,#122,#1,#5,#6,#15,#8
4863,CryptoSkull #4863 (Game Token),25,Slioszemmao,#106,#7,#122,#83,#4,#6,#15,#8
4864,CryptoSkull #4864,22,Hiuldonthek,#51,#13,#121,#1,#1,#0,#15,#8
4865,CryptoSkull #4865,22,Slialfi,#23,#8,#86,#28,#3,#6,#15,#8
4866,CryptoSkull #4866,22,Larke,#97,#4,#2,#52,#3,#9,#15,#8
4867,CryptoSkull #4867,22,Ondath,#104,#3,#111,#4,#7,#8,#15,#8
4868,CryptoSkull #4868,22,Shrauszearphoin,#66,#12,#7,#60,#0,#4,#15,#8
4869,CryptoSkull #4869 (Game Token),25,Khoggurath,#107,#12,#122,#20,#7,#6,#15,#8
4870,CryptoSkull #4870,2,Tadhiantoth,#9,#11,#80,#82,#7,#2,#10,#7
4871,CryptoSkull #4871 (Game Token),25,Ammio,#71,#9,#122,#87,#6,#1,#15,#8
4872,CryptoSkull #4872,22,Prulmao,#67,#7,#118,#73,#3,#4,#15,#8
4873,CryptoSkull #4873,12,Vushalmaac,#64,#9,#105,#66,#6,#10,#1,#8
4874,CryptoSkull #4874,2,Odirkir,#114,#14,#59,#57,#7,#9,#1,#6
4875,CryptoSkull #4875 (Game Token),25,Khiaddephoc,#46,#4,#122,#4,#7,#5,#15,#8
4876,CryptoSkull #4876,22,Souzzaazzao,#130,#11,#23,#17,#2,#4,#15,#8
4877,CryptoSkull #4877,22,Srashutt,#16,#5,#56,#10,#4,#4,#15,#8
4878,CryptoSkull #4878 (Game Token),25,Zobrukiuw,#58,#10,#122,#81,#0,#8,#15,#8
4879,CryptoSkull #4879,22,Xorpoth,#43,#5,#95,#54,#0,#8,#15,#8
4880,CryptoSkull #4880 (Game Token),25,Buthonrutt,#120,#7,#122,#60,#6,#7,#15,#8
4881,CryptoSkull #4881,16,Almass,#41,#9,#122,#56,#4,#2,#8,#8
4882,CryptoSkull #4882,22,Akar,#95,#7,#8,#78,#5,#0,#15,#8
4883,CryptoSkull #4883,12,Seanthaudiuth,#53,#9,#6,#47,#0,#3,#3,#8
4884,CryptoSkull #4884 (Game Token),25,Druditt,#75,#2,#122,#82,#3,#6,#15,#8
4885,CryptoSkull #4885,22,Oummeddoi,#72,#9,#53,#51,#6,#6,#15,#8
4886,CryptoSkull #4886,2,Kuttuun,#66,#9,#43,#68,#0,#8,#5,#5
4887,CryptoSkull #4887,22,Lliobruuth,#110,#11,#65,#10,#5,#7,#15,#8
4888,CryptoSkull #4888,22,Olmauxiol,#75,#7,#50,#34,#3,#2,#15,#8
4889,CryptoSkull #4889,22,Eaknac,#18,#4,#103,#27,#4,#10,#15,#8
4890,CryptoSkull #4890,22,Rolfenga,#40,#10,#31,#33,#4,#5,#15,#8
4891,CryptoSkull #4891,22,Phinthol,#92,#8,#92,#35,#3,#9,#15,#8
4892,CryptoSkull #4892 (Game Token),25,Thiundrouth,#58,#0,#122,#60,#5,#3,#15,#8
4893,CryptoSkull #4893,11,Ghaareagriu,#34,#4,#22,#71,#1,#6,#15,#1
4894,CryptoSkull #4894,22,Wengoil,#43,#6,#57,#16,#3,#6,#15,#8
4895,CryptoSkull #4895,22,Hahaokhaa,#78,#7,#84,#68,#3,#0,#15,#8
4896,CryptoSkull #4896 (Game Token),25,Ezzelrurm,#130,#2,#122,#6,#2,#3,#15,#8
4897,CryptoSkull #4897,11,Biuzzammi,#103,#14,#15,#64,#3,#5,#15,#0
4898,CryptoSkull #4898 (Game Token),25,Phrukren,#119,#2,#122,#28,#4,#1,#15,#8
4899,CryptoSkull #4899,22,Ethogass,#102,#5,#69,#29,#5,#1,#15,#8
4900,CryptoSkull #4900,22,Thouphaa,#80,#5,#84,#63,#5,#5,#15,#8
4901,CryptoSkull #4901,2,Moiliaz,#131,#12,#75,#22,#2,#10,#10,#3
4902,CryptoSkull #4902,22,Tibbeas,#114,#3,#39,#36,#3,#4,#15,#8
4903,CryptoSkull #4903,22,Liunneath,#41,#13,#54,#84,#6,#7,#15,#8
4904,CryptoSkull #4904,22,Vrebukrac,#2,#12,#55,#63,#3,#1,#15,#8
4905,CryptoSkull #4905,22,Xantel,#126,#12,#47,#29,#3,#0,#15,#8
4906,CryptoSkull #4906,22,Miolthougnia,#3,#0,#10,#52,#1,#3,#15,#8
4907,CryptoSkull #4907,12,Druungaarliath,#63,#13,#53,#45,#2,#2,#5,#8
4908,CryptoSkull #4908 (Game Token),25,Ghiocett,#10,#0,#122,#62,#3,#6,#15,#8
4909,CryptoSkull #4909,22,Zextrirzhon,#42,#8,#53,#2,#1,#7,#15,#8
4910,CryptoSkull #4910,12,Lostreszan,#50,#8,#18,#20,#1,#0,#3,#8
4911,CryptoSkull #4911 (Game Token),25,Cialrirzherm,#89,#7,#122,#62,#2,#6,#15,#8
4912,CryptoSkull #4912,22,Trantuuthrehr,#107,#7,#91,#55,#2,#0,#15,#8
4913,CryptoSkull #4913 (Game Token),25,Sthrildaundruuz,#123,#12,#122,#48,#1,#0,#15,#8
4914,CryptoSkull #4914,22,Slochan,#30,#12,#17,#36,#6,#9,#15,#8
4915,CryptoSkull #4915,22,Thriurruucous,#81,#1,#117,#2,#4,#7,#15,#8
4916,CryptoSkull #4916,22,Driophregnos,#98,#11,#61,#40,#6,#7,#15,#8
4917,CryptoSkull #4917,16,Sherou,#55,#10,#122,#49,#3,#5,#0,#8
4918,CryptoSkull #4918,22,Pregga,#95,#5,#110,#61,#0,#7,#15,#8
4919,CryptoSkull #4919,12,Shrandraattio,#41,#12,#63,#78,#1,#4,#5,#8
4920,CryptoSkull #4920 (Game Token),25,Zeghibli,#69,#11,#122,#70,#6,#9,#15,#8
4921,CryptoSkull #4921,22,Xuhiphra,#47,#12,#47,#15,#1,#8,#15,#8
4922,CryptoSkull #4922,22,Kuntheal,#98,#9,#75,#47,#6,#8,#15,#8
4923,CryptoSkull #4923,11,Dethraw,#33,#6,#118,#17,#5,#7,#15,#1
4924,CryptoSkull #4924,22,Shraarraus,#4,#7,#69,#69,#6,#1,#15,#8
4925,CryptoSkull #4925,22,Paonsio,#105,#3,#41,#68,#1,#9,#15,#8
4926,CryptoSkull #4926,22,Chokkaon,#116,#4,#30,#39,#6,#1,#15,#8
4927,CryptoSkull #4927,12,Khilusel,#35,#11,#49,#64,#6,#2,#11,#8
4928,CryptoSkull #4928,22,Nedresha,#65,#4,#4,#14,#1,#4,#15,#8
4929,CryptoSkull #4929 (Game Token),25,Breblulmorm,#76,#7,#122,#62,#4,#4,#15,#8
4930,CryptoSkull #4930,22,Kiomiw,#123,#13,#20,#85,#4,#6,#15,#8
4931,CryptoSkull #4931 (Game Token),25,Secutro,#48,#11,#122,#84,#6,#10,#15,#8
4932,CryptoSkull #4932 (Game Token),25,Jiobhiun,#129,#3,#122,#45,#0,#6,#15,#8
4933,CryptoSkull #4933 (Game Token),25,Voura,#5,#1,#122,#54,#1,#9,#15,#8
4934,CryptoSkull #4934,15,Moucurau,#44,#6,#122,#59,#6,#4,#15,#2
4935,CryptoSkull #4935,11,Aolnausuun,#50,#0,#46,#37,#0,#3,#15,#4
4936,CryptoSkull #4936,22,Temfoustri,#105,#6,#72,#60,#3,#1,#15,#8
4937,CryptoSkull #4937,12,Grarzhiophruux,#105,#0,#50,#72,#6,#8,#11,#8
4938,CryptoSkull #4938,22,Kholme,#70,#4,#92,#74,#7,#0,#15,#8
4939,CryptoSkull #4939,22,Iognoth,#60,#7,#15,#19,#2,#0,#15,#8
4940,CryptoSkull #4940,22,Lerpur,#12,#11,#63,#82,#4,#10,#15,#8
4941,CryptoSkull #4941 (Game Token),25,Laudhoz,#35,#9,#122,#11,#5,#2,#15,#8
4942,CryptoSkull #4942,22,Bracixtru,#29,#6,#45,#0,#7,#5,#15,#8
4943,CryptoSkull #4943,12,Thrastren,#19,#9,#68,#78,#4,#6,#4,#8
4944,CryptoSkull #4944,22,Stiunisea,#47,#2,#24,#15,#4,#5,#15,#8
4945,CryptoSkull #4945,22,Yuuphretar,#35,#5,#109,#60,#0,#9,#15,#8
4946,CryptoSkull #4946,12,Iurnioth,#71,#2,#1,#83,#7,#5,#11,#8
4947,CryptoSkull #4947,22,Yilreth,#107,#1,#61,#46,#5,#6,#15,#8
4948,CryptoSkull #4948,2,Khorauces,#79,#4,#116,#65,#2,#9,#13,#0
4949,CryptoSkull #4949,22,Zoiknoxu,#102,#2,#113,#82,#6,#3,#15,#8
4950,CryptoSkull #4950 (Game Token),25,Glulmauhria,#83,#3,#122,#27,#3,#2,#15,#8
4951,CryptoSkull #4951 (Game Token),25,Phaarphaubbus,#33,#7,#122,#76,#4,#1,#15,#8
4952,CryptoSkull #4952,2,Pheatroulmoi,#127,#7,#14,#82,#0,#5,#6,#6
4953,CryptoSkull #4953,16,Boblass,#60,#13,#122,#69,#1,#10,#1,#8
4954,CryptoSkull #4954,22,Aaxaoshoh,#100,#14,#112,#72,#1,#5,#15,#8
4955,CryptoSkull #4955 (Game Token),25,Jerdohr,#125,#7,#122,#81,#7,#3,#15,#8
4956,CryptoSkull #4956,22,Vrodirr,#113,#5,#30,#0,#0,#7,#15,#8
4957,CryptoSkull #4957,22,Siondraolroith,#102,#7,#93,#79,#0,#10,#15,#8
4958,CryptoSkull #4958,22,Bhucou,#49,#8,#115,#77,#7,#7,#15,#8
4959,CryptoSkull #4959 (Game Token),25,Daukriol,#98,#6,#122,#3,#3,#4,#15,#8
4960,CryptoSkull #4960,22,Sluntohr,#15,#1,#43,#47,#1,#7,#15,#8
4961,CryptoSkull #4961,22,Olmex,#60,#3,#68,#30,#3,#4,#15,#8
4962,CryptoSkull #4962,22,Slallorruus,#103,#5,#67,#31,#4,#8,#15,#8
4963,CryptoSkull #4963,22,Wrorrudrass,#115,#4,#38,#20,#3,#2,#15,#8
4964,CryptoSkull #4964 (Game Token),25,Xultu,#59,#5,#122,#42,#5,#5,#15,#8
4965,CryptoSkull #4965 (Game Token),25,Koltik,#51,#3,#122,#55,#7,#8,#15,#8
4966,CryptoSkull #4966,22,Mouphremlo,#68,#5,#54,#63,#7,#7,#15,#8
4967,CryptoSkull #4967,22,Hadrosho,#114,#7,#95,#64,#7,#4,#15,#8
4968,CryptoSkull #4968 (Game Token),26,Prizzi,#30,#11,#122,#31,#3,#9,#15,#8
4969,CryptoSkull #4969,22,Struphraojouss,#80,#6,#24,#21,#4,#1,#15,#8
4970,CryptoSkull #4970,22,Egnunthass,#115,#14,#36,#4,#2,#4,#15,#8
4971,CryptoSkull #4971 (Game Token),25,Oblor,#120,#10,#122,#32,#5,#2,#15,#8
4972,CryptoSkull #4972,16,Niobrauth,#66,#4,#122,#77,#0,#4,#6,#8
4973,CryptoSkull #4973,22,Graabraz,#121,#5,#109,#51,#0,#10,#15,#8
4974,CryptoSkull #4974 (Game Token),25,Esekkes,#14,#12,#122,#84,#7,#5,#15,#8
4975,CryptoSkull #4975,22,Sthuddec,#113,#3,#95,#73,#2,#7,#15,#8
4976,CryptoSkull #4976,22,Phriumahea,#45,#6,#48,#42,#0,#6,#15,#8
4977,CryptoSkull #4977 (Game Token),25,Chebuxxe,#106,#2,#122,#81,#7,#4,#15,#8
4978,CryptoSkull #4978,22,Hizze,#15,#10,#56,#50,#6,#5,#15,#8
4979,CryptoSkull #4979,22,Tulthu,#60,#1,#62,#87,#1,#3,#15,#8
4980,CryptoSkull #4980,22,Iszagnis,#7,#10,#19,#2,#6,#1,#15,#8
4981,CryptoSkull #4981,12,Purkongiss,#122,#12,#68,#81,#1,#10,#5,#8
4982,CryptoSkull #4982,22,Praolphou,#52,#5,#109,#10,#1,#5,#15,#8
4983,CryptoSkull #4983,11,Zirtahr,#50,#0,#46,#64,#2,#5,#15,#7
4984,CryptoSkull #4984,22,Ghantho,#11,#13,#47,#23,#2,#0,#15,#8
4985,CryptoSkull #4985 (Game Token),25,Vralte,#52,#6,#122,#41,#4,#9,#15,#8
4986,CryptoSkull #4986,22,Voiphi,#82,#3,#81,#32,#2,#9,#15,#8
4987,CryptoSkull #4987 (Game Token),25,Geldeknul,#0,#10,#122,#22,#1,#8,#15,#8
4988,CryptoSkull #4988,11,Ublonoz,#102,#6,#27,#86,#1,#2,#15,#2
4989,CryptoSkull #4989,22,Chekrashoss,#53,#10,#84,#3,#6,#2,#15,#8
4990,CryptoSkull #4990,2,Togin,#119,#0,#106,#1,#4,#6,#0,#4
4991,CryptoSkull #4991 (Game Token),25,Remirzel,#8,#1,#122,#68,#3,#3,#15,#8
4992,CryptoSkull #4992,22,Throissugel,#74,#10,#21,#14,#1,#6,#15,#8
4993,CryptoSkull #4993 (Game Token),25,Uxtrimuc,#101,#10,#122,#25,#1,#1,#15,#8
4994,CryptoSkull #4994,12,Srukkaon,#68,#7,#60,#41,#4,#10,#6,#8
4995,CryptoSkull #4995,22,Osekke,#71,#6,#28,#43,#6,#7,#15,#8
4996,CryptoSkull #4996,22,Druzzaalre,#41,#9,#24,#77,#5,#9,#15,#8
4997,CryptoSkull #4997 (Game Token),25,Baunnoithriu,#59,#14,#122,#51,#0,#10,#15,#8
4998,CryptoSkull #4998,22,Thagreakriu,#98,#9,#54,#32,#3,#10,#15,#8
4999,CryptoSkull #4999,11,Iothrouhru,#69,#11,#93,#62,#3,#0,#15,#0
5000,CryptoSkull #5000,12,Jiostrurpur,#75,#9,#35,#48,#5,#6,#12,#8
5001,CryptoSkull #5001,12,Piungux,#81,#8,#17,#45,#3,#6,#12,#8
5002,CryptoSkull #5002,22,Llaoxho,#51,#11,#23,#62,#0,#10,#15,#8
5003,CryptoSkull #5003,16,Rautauh,#124,#2,#122,#28,#3,#5,#2,#8
5004,CryptoSkull #5004,11,Sthrissaorriuh,#42,#9,#105,#38,#5,#0,#15,#4
5005,CryptoSkull #5005,22,Brozessa,#81,#11,#57,#41,#6,#0,#15,#8
5006,CryptoSkull #5006,2,Ustraw,#93,#2,#51,#1,#6,#7,#0,#4
5007,CryptoSkull #5007,12,Graame,#102,#3,#80,#80,#2,#4,#8,#8
5008,CryptoSkull #5008,22,Viszilmitt,#49,#12,#62,#58,#2,#10,#15,#8
5009,CryptoSkull #5009,2,Shraolniu,#66,#5,#76,#42,#0,#8,#6,#2
5010,CryptoSkull #5010,25,Zoiciaxhao,#103,#13,#122,#38,#7,#10,#15,#8
5011,CryptoSkull #5011,26,Slealrensul,#7,#8,#122,#6,#3,#9,#15,#8
5012,CryptoSkull #5012,12,Riorol,#20,#7,#12,#21,#1,#3,#6,#8
5013,CryptoSkull #5013,11,Gephroindreth,#39,#6,#54,#5,#5,#10,#15,#7
5014,CryptoSkull #5014,22,Slikhikuz,#28,#0,#12,#68,#0,#1,#15,#8
5015,CryptoSkull #5015,22,Chaonnea,#68,#14,#67,#45,#5,#0,#15,#8
5016,CryptoSkull #5016,22,Mekiul,#2,#8,#100,#4,#3,#7,#15,#8
5017,CryptoSkull #5017,2,Shauttaoken,#67,#2,#101,#81,#0,#5,#3,#5
5018,CryptoSkull #5018,12,Ephrurzhuz,#15,#10,#75,#8,#7,#5,#12,#8
5019,CryptoSkull #5019,22,Vralmea,#35,#7,#61,#48,#2,#10,#15,#8
5020,CryptoSkull #5020,25,Kestrountek,#10,#13,#122,#0,#0,#9,#15,#8
5021,CryptoSkull #5021,22,Niubhaa,#9,#3,#24,#62,#1,#3,#15,#8
5022,CryptoSkull #5022,22,Voimmiath,#41,#5,#70,#75,#7,#9,#15,#8
5023,CryptoSkull #5023,22,Xaolliuttouth,#79,#6,#100,#45,#0,#6,#15,#8
5024,CryptoSkull #5024,22,Authuuz,#60,#5,#40,#69,#2,#3,#15,#8
5025,CryptoSkull #5025,22,Glaulthoilra,#78,#11,#89,#80,#1,#9,#15,#8
5026,CryptoSkull #5026,22,Pleabhoi,#63,#10,#63,#78,#0,#5,#15,#8
5027,CryptoSkull #5027,2,Bouliuh,#118,#8,#14,#84,#4,#6,#9,#3
5028,CryptoSkull #5028,11,Trijelferth,#88,#5,#88,#64,#4,#8,#15,#7
5029,CryptoSkull #5029,12,Gliasthaos,#37,#14,#88,#52,#5,#0,#3,#8
5030,CryptoSkull #5030,25,Aonsaoh,#97,#12,#122,#88,#1,#1,#15,#8
5031,CryptoSkull #5031,25,Touzziahlia,#26,#1,#122,#32,#7,#10,#15,#8
5032,CryptoSkull #5032,22,Phrauphrion,#84,#12,#41,#55,#2,#5,#15,#8
5033,CryptoSkull #5033,22,Denthiu,#119,#2,#59,#45,#3,#1,#15,#8
5034,CryptoSkull #5034,12,Chuthoijis,#104,#11,#36,#8,#3,#9,#3,#8
5035,CryptoSkull #5035,22,Orpoz,#54,#2,#16,#68,#7,#1,#15,#8
5036,CryptoSkull #5036,22,Shrendroizih,#43,#14,#101,#88,#2,#3,#15,#8
5037,CryptoSkull #5037,22,Nognuszorm,#38,#12,#22,#4,#7,#0,#15,#8
5038,CryptoSkull #5038,12,Tharnealdu,#31,#10,#75,#38,#7,#4,#8,#8
5039,CryptoSkull #5039,22,Poirlaolthaz,#80,#13,#83,#81,#3,#7,#15,#8
5040,CryptoSkull #5040,22,Dhiumlalliu,#107,#12,#47,#17,#2,#9,#15,#8
5041,CryptoSkull #5041,22,Textrath,#25,#13,#26,#6,#4,#4,#15,#8
5042,CryptoSkull #5042,12,Shaalphaa,#5,#5,#50,#3,#1,#1,#0,#8
5043,CryptoSkull #5043,15,Pungauh,#24,#8,#122,#33,#6,#6,#15,#3
5044,CryptoSkull #5044,22,Dhiorrauphea,#60,#5,#104,#25,#4,#5,#15,#8
5045,CryptoSkull #5045,22,Heaszonios,#57,#1,#15,#26,#0,#2,#15,#8
5046,CryptoSkull #5046,22,Oimfeas,#11,#3,#115,#25,#2,#9,#15,#8
5047,CryptoSkull #5047,22,Prokhath,#119,#13,#23,#86,#6,#1,#15,#8
5048,CryptoSkull #5048,2,Voknaacek,#11,#0,#91,#8,#7,#8,#1,#3
5049,CryptoSkull #5049,11,Bousekruu,#121,#13,#28,#35,#3,#7,#15,#4
5050,CryptoSkull #5050,22,Zurdeth,#45,#12,#29,#53,#4,#0,#15,#8
5051,CryptoSkull #5051,22,Lialthaw,#81,#1,#2,#36,#1,#1,#15,#8
5052,CryptoSkull #5052,22,Lidhozzuul,#14,#9,#72,#71,#5,#7,#15,#8
5053,CryptoSkull #5053,12,Thratri,#47,#9,#28,#53,#5,#8,#6,#8
5054,CryptoSkull #5054,12,Chendartal,#116,#0,#71,#47,#0,#8,#5,#8
5055,CryptoSkull #5055,22,Ziubroipho,#112,#13,#95,#3,#6,#5,#15,#8
5056,CryptoSkull #5056,22,Muphiphraa,#98,#10,#79,#7,#1,#3,#15,#8
5057,CryptoSkull #5057,15,Kephrikra,#67,#12,#122,#7,#7,#9,#15,#3
5058,CryptoSkull #5058,12,Beanthaus,#10,#0,#7,#61,#3,#1,#13,#8
5059,CryptoSkull #5059,22,Uulphearnia,#119,#6,#66,#5,#4,#2,#15,#8
5060,CryptoSkull #5060 (Game Token),25,Kaudiuz,#15,#4,#122,#60,#1,#4,#15,#8
5061,CryptoSkull #5061,22,Drondouth,#15,#14,#82,#66,#7,#3,#15,#8
5062,CryptoSkull #5062,22,Ghassujun,#58,#8,#18,#26,#7,#4,#15,#8
5063,CryptoSkull #5063 (Game Token),25,Phruuthrausouz,#95,#0,#122,#15,#2,#1,#15,#8
5064,CryptoSkull #5064,22,Thighox,#71,#10,#96,#84,#3,#3,#15,#8
5065,CryptoSkull #5065 (Game Token),25,Slistrutrarm,#111,#12,#122,#76,#4,#1,#15,#8
5066,CryptoSkull #5066,13,Rinte,#23,#5,#0,#85,#2,#0,#10,#8
5067,CryptoSkull #5067,12,Baallio,#22,#5,#113,#21,#1,#6,#13,#8
5068,CryptoSkull #5068 (Game Token),26,Thoigriokhaal,#130,#8,#122,#46,#2,#5,#15,#8
5069,CryptoSkull #5069,22,Ezzealun,#62,#0,#26,#12,#2,#0,#15,#8
5070,CryptoSkull #5070,22,Khoingoulfiu,#48,#11,#30,#49,#1,#8,#15,#8
5071,CryptoSkull #5071,12,Aagnaa,#45,#5,#25,#84,#6,#7,#1,#8
5072,CryptoSkull #5072,12,Yotha,#86,#3,#110,#4,#1,#5,#8,#8
5073,CryptoSkull #5073,22,Bibuc,#53,#13,#61,#41,#5,#7,#15,#8
5074,CryptoSkull #5074,16,Jilthu,#6,#0,#122,#31,#7,#3,#11,#8
5075,CryptoSkull #5075,11,Rukisuz,#20,#10,#21,#77,#2,#1,#15,#4
5076,CryptoSkull #5076,2,Tiobbea,#43,#12,#31,#16,#6,#3,#8,#2
5077,CryptoSkull #5077,22,Bhestriath,#99,#12,#39,#56,#7,#9,#15,#8
5078,CryptoSkull #5078,22,Sthrekaothax,#110,#0,#70,#24,#1,#0,#15,#8
5079,CryptoSkull #5079,12,Xiszaur,#50,#5,#58,#7,#5,#10,#7,#8
5080,CryptoSkull #5080,22,Jidazziorth,#108,#10,#110,#21,#2,#7,#15,#8
5081,CryptoSkull #5081 (Game Token),25,Cimmilris,#83,#12,#122,#19,#2,#6,#15,#8
5082,CryptoSkull #5082,22,Suphraultharm,#27,#11,#100,#34,#2,#2,#15,#8
5083,CryptoSkull #5083,22,Laphruurm,#43,#1,#77,#54,#1,#5,#15,#8
5084,CryptoSkull #5084,22,Ghioldulthearth,#40,#1,#60,#29,#6,#3,#15,#8
5085,CryptoSkull #5085,16,Drautrarnaal,#46,#5,#122,#42,#7,#2,#10,#8
5086,CryptoSkull #5086,15,Bloknunthaal,#111,#10,#122,#10,#2,#9,#15,#5
5087,CryptoSkull #5087 (Game Token),25,Irpana,#91,#6,#122,#45,#7,#7,#15,#8
5088,CryptoSkull #5088,12,Grosighal,#60,#3,#106,#61,#5,#10,#6,#8
5089,CryptoSkull #5089,22,Roithiuthao,#25,#9,#0,#83,#5,#4,#15,#8
5090,CryptoSkull #5090 (Game Token),25,Dhiamfaos,#78,#14,#122,#85,#0,#1,#15,#8
5091,CryptoSkull #5091,12,Fruukon,#131,#7,#2,#28,#1,#0,#12,#8
5092,CryptoSkull #5092 (Game Token),25,Ioxionsi,#46,#0,#122,#70,#6,#10,#15,#8
5093,CryptoSkull #5093,11,Strurzethuss,#127,#2,#61,#58,#4,#0,#15,#3
5094,CryptoSkull #5094 (Game Token),25,Phraophruno,#68,#6,#122,#73,#6,#9,#15,#8
5095,CryptoSkull #5095,12,Sthrubrurm,#22,#7,#109,#23,#4,#6,#7,#8
5096,CryptoSkull #5096,22,Yummahr,#110,#1,#20,#5,#2,#1,#15,#8
5097,CryptoSkull #5097,22,Gondalthe,#119,#12,#52,#33,#3,#2,#15,#8
5098,CryptoSkull #5098,11,Shriugraudoi,#17,#10,#103,#82,#2,#8,#15,#6
5099,CryptoSkull #5099 (Game Token),25,Wruntix,#18,#2,#122,#57,#0,#6,#15,#8
5100,CryptoSkull #5100,22,Etrias,#97,#1,#119,#40,#6,#10,#15,#8
5101,CryptoSkull #5101,12,Bliakixhio,#30,#11,#3,#52,#3,#9,#14,#8
5102,CryptoSkull #5102,12,Drumo,#15,#6,#43,#43,#2,#7,#12,#8
5103,CryptoSkull #5103,22,Wianniasa,#3,#10,#45,#77,#1,#6,#15,#8
5104,CryptoSkull #5104,11,Igrarth,#59,#13,#111,#28,#1,#4,#15,#7
5105,CryptoSkull #5105,22,Draarrulfuw,#108,#14,#93,#13,#4,#10,#15,#8
5106,CryptoSkull #5106 (Game Token),25,Stroblu,#51,#4,#122,#41,#0,#7,#15,#8
5107,CryptoSkull #5107,22,Stounsuuz,#106,#2,#46,#86,#0,#1,#15,#8
5108,CryptoSkull #5108,22,Pegrois,#35,#8,#13,#12,#2,#0,#15,#8
5109,CryptoSkull #5109,11,Llionsugnou,#29,#10,#31,#70,#0,#9,#15,#6
5110,CryptoSkull #5110,15,Struulthun,#80,#11,#122,#62,#2,#3,#15,#2
5111,CryptoSkull #5111,15,Texxithutt,#67,#6,#122,#25,#0,#6,#15,#4
5112,CryptoSkull #5112,22,Shiuxxoldoil,#127,#0,#1,#32,#5,#2,#15,#8
5113,CryptoSkull #5113,22,Driuthraz,#99,#10,#26,#79,#3,#4,#15,#8
5114,CryptoSkull #5114,12,Plemuu,#73,#9,#47,#46,#3,#4,#11,#8
5115,CryptoSkull #5115,22,Crebordorr,#96,#5,#65,#19,#0,#7,#15,#8
5116,CryptoSkull #5116,12,Praaddiudho,#106,#12,#80,#18,#7,#6,#1,#8
5117,CryptoSkull #5117 (Game Token),25,Jioldauth,#39,#12,#122,#17,#5,#5,#15,#8
5118,CryptoSkull #5118 (Game Token),25,Veltu,#95,#4,#122,#26,#3,#9,#15,#8
5119,CryptoSkull #5119,16,Khoigroigneas,#72,#1,#122,#23,#0,#4,#0,#8
5120,CryptoSkull #5120,12,Thrirpha,#101,#13,#118,#21,#6,#2,#2,#8
5121,CryptoSkull #5121,22,Drersith,#106,#1,#91,#56,#1,#2,#15,#8
5122,CryptoSkull #5122,12,Cobleth,#20,#11,#35,#6,#4,#6,#7,#8
5123,CryptoSkull #5123,2,Ghexxiachoin,#48,#6,#24,#24,#2,#5,#1,#0
5124,CryptoSkull #5124,22,Drengou,#125,#6,#113,#37,#2,#4,#15,#8
5125,CryptoSkull #5125,12,Guugnia,#13,#7,#2,#29,#3,#1,#7,#8
