TOKEN_ID,TOKEN_NAME,animation,hair,face accessory,eyes,earrings,horns,colour scheme,halo,other accessories
6033,Imp #6033,Look right,Hood,Pencil,Empty eyes,,Double horns,Berry Blossom,,Kawaii blocks
6034,Imp #6034,Float,Geisha cut,Disco glasses,Normal Eyes,Spike earring,Slick horns,Spearmint sunset,,Banana phone
6035,Imp #6035,Look left,Frou,Pencil,Eyes closed,Top Piercings,Slick horns,Spearmint Cherry,,Big wings
6036,Imp #6036,Float,,Face bandaid,Stubborn eyes,,Thin horns,Spearmint Cherry,,Turtleneck
6037,Imp #6037,Look left,Buzzed Punk,Round shades,Eyelashes,Thick Piercings,Medium horns,Spearmint sunset,,Axe
6038,Imp #6038,Float,Pirate,Small freckles,Normal Eyes,,Split horns,Neon Lantern,Crown,Tag
6039,Imp #6039,Look left,Double poof,Nosering,Normal Eyes,Two earrings,Small horns,Spearmint sunset,Balloons,Kawaii blocks
6040,Imp #6040,Look right,Double poof,Tooth,Eyelashes,,Medium horns,Spearmint Cherry,,Surrender flag
6041,Imp #6041,Float,Double poof,Branch nose,Blindfold,,Medium horns,Berry Blossom,,Decapitated
6042,Imp #6042,Look left,Bandana quiff,Cheek bolt,VR,,Thin horns,Neon Saphire,Top ghost,Ciggy
6043,Imp #6043,Look left,Tiara,Moustache,Blindfold,Cross earring,Split horns,Neon Saphire,,
6044,Imp #6044,Look left,Candle,,Eyelashes,Eth earring,Small horns,Angry Flamingo,Planets,Ice cream
6045,Imp #6045,Float,Visor Beanie,Tooth,Normal Eyes,Cross earring,Thin horns,Spearmint Cherry,,Crumpled ciggy
6046,Imp #6046,Look right,Long hair beanie,Tooth,Eyelashes,Stretcher,Thin horns,Spearmint sunset,,
6047,Imp #6047,Float,T-rex,Popsicle,Blindfold,Smiley earrings,Thin horns,Neon Lantern,,Rattlesnake
6048,Imp #6048,Look left,Cowboy hat,,Panda,Stripe earrings,Small horns,Spearmint sunset,,Captain vest
6049,Imp #6049,Look left,Viking braids,Cute cheeks,Eyelashes,Spike earring,Small horns,Angry Flamingo,,
6050,Imp #6050,Look right,Bowl cut beanie,Popsicle,Fire pupils,Stretcher,Small horns,Grape lipstick,,Small chains
6051,Imp #6051,Look right,Sapling,Lolly stick,Normal Eyes,Ofuda earrings,Tipped horns,Spearmint sunset,,Devil tail
6052,Imp #6052,Float,Dual colored hair,Heart pill,Eyes closed,Cyber earrings,Slick horns,Grape lipstick,Fez,Ice cream
6053,Imp #6053,Float,Captain hat,,Eyes closed,Eth earring,Double horns,Grape lipstick,,Suit
6054,Imp #6054,Float,Rasta,,Tired,Rose earring,Slick horns,Neon Saphire,Halo,Scythe
6055,Imp #6055,Look left,Candle,Disco glasses,Fire pupils,Goth earrings,Slick horns,Neon Lantern,Planets,Ciggy
6056,Imp #6056,Look left,Genie hair,Goatee,Normal Eyes,Thick Piercings,Split horns,Pink Forest,,Chain
6057,Imp #6057,Float,Three braids,Wayfarer shades,Stubborn eyes,Spike earring,Medium horns,Spearmint sunset,,Aux Cables
6058,Imp #6058,Look left,Dual colored hair,Cute cheeks,Normal Eyes,Cross earring,Medium horns,Spearmint sunset,,Scythe
6059,Imp #6059,Float,,Heart pill,Fire pupils,Eth earring,Split horns,Neon Juice,,Stars
6060,Imp #6060,Look right,Poof,Pencil,Normal Eyes,Moon earrings,Small horns,Angry Flamingo,Balloons,Monk collar
6061,Imp #6061,Look right,Super Saiyan,Cheek arrow,Eyelashes,Smiley earrings,Small horns,Angry Flamingo,,
6062,Imp #6062,Look left,Hood,,Stubborn eyes,Spike earring,Medium horns,Neon Saphire,,Rattlesnake
6063,Imp #6063,Look left,Desert hat,Rose,Eyepatch,,Tipped horns,Neon Juice,Rocket,Ice cream
6064,Imp #6064,Look left,Flat cap,Face stripes,Eyepatch,Diagonal piercings,Tipped horns,Neon Juice,,Hover rings
6065,Imp #6065,Look right,Hunter hat,Cheek O's,Eyepatch,Moon earrings,Tipped horns,Berry Blossom,,Hands
6066,Imp #6066,Float,,Kunai,Stubborn eyes,Two earrings,Small horns,Spearmint Cherry,,Turtleneck
6067,Imp #6067,Look right,Long curly hair,Heart pill,Eyes closed,Spike earring,Tipped horns,Grape lipstick,,
6068,Imp #6068,Look left,Skater Cap,Rose,Eyes closed,Cross earring,Thin horns,Grape lipstick,,Concentration
6069,Imp #6069,Look right,Poof,Monocle,Normal Eyes,Rose earring,Thin horns,Spearmint sunset,,Scarf
6070,Imp #6070,Look left,Unicorn,,Normal Eyes,BTC earring,Double horns,Neon Juice,UFO,Tag
6071,Imp #6071,Look left,Kitty,Disco glasses,Normal Eyes,Two earrings,Small horns,Angry Flamingo,,Mime suit
6072,Imp #6072,Float,Hunter hat,Small freckles,Normal Eyes,,Antlers,Neon Lantern,War flag,Eye necklace
6073,Imp #6073,Look right,Rasta,Tooth,Panda,Goth earrings,Branch horns 2,Neon Saphire,Rocket,Suit
6074,Imp #6074,Float,Three braids,Freckles,Fire lashes,Antichrist earrings,Split horns,Berry Blossom,Paper plane,
6075,Imp #6075,Look left,Cyborg spikes,,Normal Eyes,,Tipped horns,Neon Juice,Love message,Button Jacket
6076,Imp #6076,Look right,,Lolly stick,Eyelashes,Stretcher,Slick horns,Grape lipstick,,Imp Tail
6077,Imp #6077,Look right,Beanie,Cute cheeks,Eyelashes,Moon earrings,Medium horns,Spearmint sunset,,
6078,Imp #6078,Float,,Tooth,Eyes closed,Cyber earrings,Big horns,Neon Lantern,Little Dragon,Mime suit
6079,Imp #6079,Look left,Three braids,Rose,Empty eyes,,Thin horns,Neon Juice,,Monk collar
6080,Imp #6080,Look right,,Cheek heart,Mascara,,Slick horns,Spearmint sunset,,Captain vest
6081,Imp #6081,Look right,Spikes,Cheek arrow,Normal Eyes,Two earrings,Thin horns,Spearmint sunset,,
6082,Imp #6082,Look right,Tiara,Broken glasses,Normal Eyes,,Slick horns,Spearmint Cherry,,Royal mantle
6083,Imp #6083,Look left,Buzzed Punk,Moustache beard,Eyelashes,Spike earring,Slick horns,Spearmint Cherry,,
6084,Imp #6084,Look right,Ninja bandana,Round shades,Eyes closed,,Tipped horns,Angry Flamingo,,Lanterns
6085,Imp #6085,Float,,Drool,Stubborn eyes,Eth earring,Double horns,Cherry Tides,,Eye necklace
6086,Imp #6086,Float,Poof,Cheek arrow,Mascara,,Big horns,Neon Saphire,,Butterfly wings
6087,Imp #6087,Look left,Small beanie,Branch nose,Eyelashes,Goth earrings,Small horns,Spearmint Cherry,,
6088,Imp #6088,Float,Viking braids,,Eyepatch,Smiley earrings,Thin horns,Grape lipstick,,Surrender flag
6089,Imp #6089,Look left,Wild hair,Cheek heart,Eyelashes,,Big horns,Berry Blossom,,Chain
6090,Imp #6090,Look right,Crew cut,Pencil,VR,Moon earrings,Small horns,Spearmint Cherry,,Scroll
6091,Imp #6091,Float,Double poof,Tears,Blindfold,Thick Piercings,Double horns,Neon Lantern,Halo,
6092,Imp #6092,Look right,T-rex,Dragon moustache,Normal Eyes,,Medium horns,Grape lipstick,,Captain vest
6093,Imp #6093,Float,Bucket hat,Wayfarer shades,Normal Eyes,Key earring,Medium horns,Spearmint Cherry,,Ice cream
6094,Imp #6094,Look right,,Tears,Eyelashes,Diagonal piercings,Antlers,Cherry Tides,Crown,
6095,Imp #6095,Float,Geisha cut,Cheek arrow,Panda,Elf earrings,Medium horns,Spearmint sunset,,Laces
6096,Imp #6096,Look right,Wanderer cut,Goatee,Yokai eyes,Elf earrings,Tipped horns,Neon Juice,Moon,
6097,Imp #6097,Float,Sapling,Tooth,Normal Eyes,Two earrings,Tipped horns,Spearmint sunset,,Sword
6098,Imp #6098,Look left,Fisherman beanie,Goatee,Normal Eyes,Diagonal piercings,Medium horns,Angry Flamingo,,Royal mantle
6099,Imp #6099,Look right,Small beanie,,Eyes closed,Eth earring,Slick horns,Spearmint sunset,UFO,Lollypop
6100,Imp #6100,Float,,Cheek arrow,Panda,Spike earring,Big horns,Neon Juice,Top void,
6101,Imp #6101,Float,Wild hair,,Normal Eyes,Flower earring,Small horns,Spearmint Cherry,Paper plane,Turtleneck 2
6102,Imp #6102,Float,Buzzed Punk,,Fire pupils,Cross earring,Double horns,Grape lipstick,Top void,Chain
6103,Imp #6103,Float,,Rose,Tired,Two earrings,Small horns,Spearmint sunset,Fez,
6104,Imp #6104,Look right,Crew cut,Monocle,Normal Eyes,,Thin horns,Spearmint Cherry,,Devil tail
6105,Imp #6105,Float,T-rex,Broken glasses,Normal Eyes,Rose earring,Spiral horns,Cherry Tides,Kid,Stars
6106,Imp #6106,Float,Six dots,Black shades,Eyelashes,Two earrings,Small horns,Angry Flamingo,,Windy scarf
6107,Imp #6107,Look right,,Nosering,Normal Eyes,Spike earring,Double horns,Neon Juice,,Black and white wings
6108,Imp #6108,Look left,Bowl cut beanie,Heart pill,Eyes closed,Cross earring,Medium horns,Spearmint Cherry,,Axe
6109,Imp #6109,Look right,Bandana quiff,Aviator glasses,Yokai eyes,Piercings,Double horns,Neon Juice,,Royal mantle
6110,Imp #6110,Look left,,Disco glasses,Eyes closed,Stripe earrings,Medium horns,Spearmint Cherry,Balloons,
6111,Imp #6111,Float,Spikes,,Tired,Cyber earrings,Small horns,Spearmint sunset,,Monk collar
6112,Imp #6112,Float,T-rex,,Normal Eyes,,Small horns,Spearmint sunset,War flag,Suit
6113,Imp #6113,Look left,Visor Beanie,Cheek heart,Normal Eyes,Single earring,Slick horns,Spearmint sunset,Paper plane,Sai
6114,Imp #6114,Float,Dual colored hair,Straw,Blindfold,Cross earring,Split horns,Pink Forest,,Scroll
6115,Imp #6115,Look left,Small beanie,Rose,Eyes closed,Goth earrings,Small horns,Spearmint Cherry,,
6116,Imp #6116,Look left,Long hair beanie,Small freckles,Normal Eyes,Elf earrings,Medium horns,Spearmint Cherry,,Kawaii blocks
6117,Imp #6117,Look left,Desert hat,Wayfarer shades,Mascara,Two earrings,Small horns,Angry Flamingo,,Aux Cables
6118,Imp #6118,Float,Vine crown,,Eyes closed,BTC earring,Tipped horns,Spearmint Cherry,Fez,Banana phone
6119,Imp #6119,Float,Geisha cut,,Yokai eyes,,Slick horns,Pink Forest,Love message,Scarf
6120,Imp #6120,Look left,,Small freckles,Stubborn eyes,,Tipped horns,Angry Flamingo,Fez,Monk collar
6121,Imp #6121,Float,Three braids,Round shades,Eyes closed,Cyber earrings,Small horns,Grape lipstick,Balloons,Pipe
6122,Imp #6122,Float,Buzzed Punk,Freckles,Normal Eyes,Ofuda earrings,Medium horns,Spearmint sunset,,Button Jacket
6123,Imp #6123,Float,Bandana quiff,Goatee,Eyes closed,Smiley earrings,Medium horns,Spearmint Cherry,Balloons,
6124,Imp #6124,Look right,,Popsicle,Normal Eyes,,Tipped horns,Angry Flamingo,Top hat,Surrender flag
6125,Imp #6125,Look right,Buzzed Punk,,Normal Eyes,BTC earring,Slick horns,Spearmint Cherry,,Imp Tail
6126,Imp #6126,Look left,,Ring beard,Normal Eyes,Eth earring,Thin horns,Pink Forest,Paper plane,Sushi
6127,Imp #6127,Look right,Goggles,Tooth,Tired,Key earring,Split horns,Neon Juice,,Captain vest
6128,Imp #6128,Look left,Cyborg samurai hair,Tooth,Blindfold,Piercings,Thin horns,Pink Forest,Paper plane,
6129,Imp #6129,Look right,,Lolly stick,Stubborn eyes,,Medium horns,Angry Flamingo,Moon,Imp Tail
6130,Imp #6130,Float,,Fire beard,Eyepatch,,Branch horns 2,Neon Saphire,Floating Flowers,Axe
6131,Imp #6131,Look left,Frou,Small freckles,Mascara,Moon earrings,Medium horns,Berry Blossom,,
6132,Imp #6132,Float,,Moustache beard,Normal Eyes,Antichrist earrings,Big horns,Neon Juice,,Bottom void
6133,Imp #6133,Float,,Cheek bolt,Normal Eyes,Diagonal piercings,Slick horns,Spearmint sunset,,Peace hand
6134,Imp #6134,Float,Candle,Tooth,Mask,Thick Piercings,Big horns,Neon Juice,,Peace hand
6135,Imp #6135,Look left,,Moustache beard,Panda,Elf earrings,Medium horns,Spearmint Cherry,War flag,Hover rings
6136,Imp #6136,Float,Windy hair,,Eyes closed,Rose earring,Medium horns,Pink Forest,Top ghost,Peace hand
6137,Imp #6137,Float,Tiara,Goatee,VR,Piercings,Tipped horns,Spearmint sunset,Paper plane,
6138,Imp #6138,Look left,Rasta,Ring beard,Empty eyes,,Tipped horns,Neon Saphire,,
6139,Imp #6139,Float,,Branch nose,Eyelashes,,Medium horns,Spearmint Cherry,Paper plane,Turtleneck 2
6140,Imp #6140,Look right,Super Saiyan,Rose,Panda,Cross earring,Medium horns,Angry Flamingo,,Red tie
6141,Imp #6141,Look left,Bandana,3D glasses,Stubborn eyes,,Small horns,Angry Flamingo,,Tag
6142,Imp #6142,Look right,Alien,,Stubborn eyes,,Branch horns,Yin Yang,Demon,Big white wings
6143,Imp #6143,Float,,Cheek arrow,Eyes closed,,Medium horns,Angry Flamingo,,Decapitated
6144,Imp #6144,Look right,Geisha cut,Disco glasses,Normal Eyes,Cross earring,Slick horns,Angry Flamingo,,Spear
6145,Imp #6145,Float,Captain hat,Rose,Eyes closed,,Thin horns,Angry Flamingo,,Chain
6146,Imp #6146,Look right,,Long beard,Blindfold,,Split horns,Neon Lantern,Balloons,Kawaii blocks
6147,Imp #6147,Float,Flower tiara,,Panda,Goth earrings,Split horns,Neon Juice,Fez,Katana
6148,Imp #6148,Float,Buzzed Punk,Freckles,Normal Eyes,BTC earring,Slick horns,Pink Forest,,Suit
6149,Imp #6149,Look left,Tiara,Tears,Normal Eyes,Feather earrings,Medium horns,Angry Flamingo,Halo,
6150,Imp #6150,Look right,Bamboo hat,,Eyes closed,,Tipped horns,Angry Flamingo,Top ghost,Banana phone
6151,Imp #6151,Look left,,Popsicle,Yokai eyes,,Split horns,Grape lipstick,,Button Jacket
6152,Imp #6152,Look left,Punk,Tears,Normal Eyes,,Medium horns,Spearmint Cherry,Balloons,
6153,Imp #6153,Float,Small beanie,Snake tongue,Normal Eyes,Elf earrings,Medium horns,Berry Blossom,Balloons,
6154,Imp #6154,Float,Wild hair,,Cyclops,Antichrist earrings,Thin horns,Neon Saphire,,Turtleneck 2
6155,Imp #6155,Look left,Bowl cut beanie,Disco glasses,Tired,Smiley earrings,Medium horns,Grape lipstick,,Royal mantle
6156,Imp #6156,Float,Forehead bandaid,Aviator glasses,Tired,,Medium horns,Spearmint Cherry,Top hat,Sushi
6157,Imp #6157,Float,Captain hat,Moustache,Eyelashes,Feather earrings,Thin horns,Angry Flamingo,,Captain vest
6158,Imp #6158,Look right,Short dreads mesh,Branch nose,Normal Eyes,Antichrist earrings,Medium horns,Berry Blossom,,Button Jacket
6159,Imp #6159,Look left,Punk,Kunai,VR,Stripe earrings,Big horns,Neon Juice,,Surrender flag
6160,Imp #6160,Look right,,Cute cheeks,Normal Eyes,Feather earrings,Small horns,Spearmint sunset,,Captain vest
6161,Imp #6161,Look right,,Monocle,Normal Eyes,Cyber earrings,Thin horns,Grape lipstick,Halo,Royal mantle
6162,Imp #6162,Look right,,Ring beard,Yokai eyes,Antichrist earrings,Split horns,Ethereal Watermelon,Top hat,
6163,Imp #6163,Look right,Undercut,,Eyelashes,,Big horns,Grape lipstick,,Ninja mask
6164,Imp #6164,Float,Tiara,Cheek triangles,Blindfold,Feather earrings,Tipped horns,Grape lipstick,,Axe
6165,Imp #6165,Look left,Wanderer cut,War stripes,Cyclops,Feather earrings,Split horns,Ethereal Watermelon,,
6166,Imp #6166,Look left,Skater cut,Cheek arrow,Normal Eyes,Moon earrings,Thin horns,Grape lipstick,,Bottom Ghost
6167,Imp #6167,Look left,L-hand,Straw,Normal Eyes,,Big horns,Ethereal Watermelon,Floating Flowers,Ice cream
6168,Imp #6168,Float,Spikes,Cheek arrow,Normal Eyes,Flower earring,Medium horns,Spearmint Cherry,,
6169,Imp #6169,Look left,Triple poof,Dragon moustache,Normal Eyes,,Tipped horns,Angry Flamingo,Balloons,Laces
6170,Imp #6170,Look left,Poof,Face bandaid,Normal Eyes,Key earring,Spiral horns,Cherry Tides,Murder of crows,Double chain
6171,Imp #6171,Look right,Crew cut,Eye dots,Stubborn eyes,Two earrings,Slick horns,Grape lipstick,Paper plane,Mime suit
6172,Imp #6172,Float,Triple poof,Freckles,Normal Eyes,,Small horns,Spearmint Cherry,Moon,Aux Cables
6173,Imp #6173,Float,Kitty,Facemask,Normal Eyes,Goth earrings,Medium horns,Angry Flamingo,,Kawaii blocks
6174,Imp #6174,Look right,Cowboy hat,Goatee,Normal Eyes,Top Piercings,Small horns,Spearmint sunset,,Rattlesnake
6175,Imp #6175,Look left,Small beanie,Freckles,Yokai eyes,Goth earrings,Slick horns,Berry Blossom,,Ice cream
6176,Imp #6176,Look left,Kitty,Face stripes,Normal Eyes,Cyber earrings,Thin horns,Spearmint sunset,,Axe
6177,Imp #6177,Look right,Bamboo hat,Pencil,VR,Piercings,Big horns,Neon Lantern,,
6178,Imp #6178,Look left,Quiff,,Stubborn eyes,Moon earrings,Thin horns,Spearmint sunset,,Mime suit
6179,Imp #6179,Look right,T-rex,Specs,Eyes closed,Spike earring,Slick horns,Spearmint Cherry,,Small wings
6180,Imp #6180,Look right,,Nosering,VR,Feather earrings,Slick horns,Grape lipstick,Paper plane,Banana phone
6181,Imp #6181,Float,Three braids,,Stubborn eyes,,Tipped horns,Neon Saphire,,Clouds
6182,Imp #6182,Float,Wizard cap,Face stripes,Normal Eyes,,Small horns,Spearmint Cherry,Moon,Lollypop
6183,Imp #6183,Look left,Soldier,Wayfarer shades,Normal Eyes,Thick Piercings,Split horns,Berry Blossom,Floating Flowers,Aux Cables
6184,Imp #6184,Float,Hunter hat,Snake tongue,Stubborn eyes,Smiley earrings,Medium horns,Neon Lantern,,
6185,Imp #6185,Look left,,Moustache beard,Stubborn eyes,,Medium horns,Angry Flamingo,,Laces
6186,Imp #6186,Float,Metrosexual,Cheek arrow,Fire lashes,Key earring,Split horns,Neon Saphire,Paper plane,
6187,Imp #6187,Look right,Cowboy hat,Tooth,Mascara,,Thin horns,Grape lipstick,,Decapitated
6188,Imp #6188,Look right,Quiff,,Fire pupils,BTC earring,Double horns,Pink Forest,Fez,Laces
6189,Imp #6189,Look left,Small beanie,,Normal Eyes,Rose earring,Double horns,Berry Blossom,Rocket,Aux Cables
6190,Imp #6190,Float,Hunter hat,Branch nose,Eyes closed,Two earrings,Medium horns,Spearmint Cherry,,Ciggy
6191,Imp #6191,Look right,Punk,Cheek O's,Normal Eyes,Smiley earrings,Antlers,Neon Saphire,UFO,
6192,Imp #6192,Float,Desert hat,Face bandaid,Normal Eyes,Key earring,Slick horns,Spearmint Cherry,,Big wings
6193,Imp #6193,Look right,Alien,Tooth,Normal Eyes,Key earring,Double horns,Ethereal Watermelon,,Imp Tail
6194,Imp #6194,Look left,Undercut,Nosering,Normal Eyes,Elf earrings,Slick horns,Berry Blossom,Fez,Scroll
6195,Imp #6195,Look right,Ninja bandana,Disco glasses,Normal Eyes,Spike earring,Slick horns,Angry Flamingo,,Katana
6196,Imp #6196,Look right,Desert hat,Face bandaid,Normal Eyes,Ofuda earrings,Small horns,Angry Flamingo,,Ciggy
6197,Imp #6197,Float,Soldier,Moustache beard,Normal Eyes,Flower earring,Small horns,Spearmint Cherry,,
6198,Imp #6198,Float,Desert hat,Face stripes,Normal Eyes,,Small horns,Spearmint Cherry,Paper plane,Button Jacket
6199,Imp #6199,Float,Crew cut,,Normal Eyes,Moon earrings,Thin horns,Angry Flamingo,,Imp Tail
6200,Imp #6200,Float,Skater cut,Snake tongue,Normal Eyes,,Thin horns,Spearmint sunset,,Button Jacket
6201,Imp #6201,Float,,Stitches,Normal Eyes,Thick Piercings,Branch horns,Yin Yang,,Button Jacket
6202,Imp #6202,Float,,Freckles,Mascara,Goth earrings,Medium horns,Pink Forest,Halo,Lollypop
6203,Imp #6203,Float,Sapling,Face stripes,Eyelashes,Goth earrings,Small horns,Pink Forest,,Hover rings
6204,Imp #6204,Look left,Poof,Aviator glasses,Eyelashes,,Medium horns,Spearmint Cherry,Fez,
6205,Imp #6205,Look right,Cowboy hat,,Normal Eyes,Antichrist earrings,Medium horns,Angry Flamingo,Planets,Peace hand
6206,Imp #6206,Look right,Buzzed Punk,Long beard,Stubborn eyes,,Thin horns,Grape lipstick,Balloons,Pipe
6207,Imp #6207,Float,,Moustache,Eyelashes,Flower earring,Big horns,Ethereal Watermelon,Love message,Egyptian Staff
6208,Imp #6208,Look right,Triple poof,Flower,Cyclops,Elf earrings,Antlers,Neon Lantern,,Imp Tail
6209,Imp #6209,Float,Head arrows,Long beard,Normal Eyes,Ofuda earrings,Antlers,Ethereal Watermelon,Balloons,Lollypop
6210,Imp #6210,Look left,,Branch nose,Eyes closed,Elf earrings,Slick horns,Spearmint sunset,Fez,Button Jacket
6211,Imp #6211,Look left,Crew cut,,Stubborn eyes,BTC earring,Small horns,Spearmint Cherry,,Big wings
6212,Imp #6212,Float,Rasta,Gas mask,Normal Eyes,Flower earring,Big horns,Neon Lantern,Love message,Sai
6213,Imp #6213,Look left,Short dreads mesh,Nosering,Normal Eyes,Two earrings,Small horns,Spearmint sunset,,Laces
6214,Imp #6214,Float,Undercut,Face stripes,Mascara,,Slick horns,Spearmint sunset,,Chain
6215,Imp #6215,Float,Double poof,Tooth,Eyes closed,Single earring,Medium horns,Spearmint sunset,,Tag
6216,Imp #6216,Float,Long curly hair,Snake tongue,Stubborn eyes,,Small horns,Grape lipstick,,Surrender flag
6217,Imp #6217,Look right,Desert hat,Gas mask,Tired,Single earring,Medium horns,Spearmint Cherry,,Laces
6218,Imp #6218,Look left,,Nosering,VR,,Small horns,Spearmint sunset,,Aux Cables
6219,Imp #6219,Look left,Buzzed Punk,,Normal Eyes,Rose earring,Small horns,Angry Flamingo,,Aux Cables
6220,Imp #6220,Look left,Triple poof,Drool,Fire lashes,Feather earrings,Tipped horns,Ethereal Watermelon,Moon,Monk collar
6221,Imp #6221,Float,Three braids,,Eyelashes,Single earring,Double horns,Berry Blossom,Crown,Ice cream
6222,Imp #6222,Look left,Hairclips,Long beard,Panda,Cross earring,Tipped horns,Pink Forest,,Ciggy
6223,Imp #6223,Float,Ninja bandana,Grin,Eyes closed,,Slick horns,Berry Blossom,,Turtleneck
6224,Imp #6224,Look left,Geisha cut,Freckles,Eyes closed,,Thin horns,Spearmint Cherry,,Turtleneck
6225,Imp #6225,Look left,Backwards cap,Face stripes,Tired,Top Piercings,Medium horns,Spearmint sunset,,Tag
6226,Imp #6226,Look left,Bucket hat,,Eyelashes,Top Piercings,Tipped horns,Angry Flamingo,,Surrender flag
6227,Imp #6227,Look right,Poof,Aviator glasses,Normal Eyes,Diagonal piercings,Medium horns,Spearmint Cherry,Halo,Hover rings
6228,Imp #6228,Look left,Forehead bandaid,Nosering,Eyepatch,Moon earrings,Small horns,Berry Blossom,,
6229,Imp #6229,Look right,Three braids,Cheek arrow,Blindfold,,Thin horns,Neon Saphire,,Mime suit
6230,Imp #6230,Look left,Triple poof,Aviator glasses,Panda,Single earring,Small horns,Spearmint sunset,,Concentration
6231,Imp #6231,Float,,Disco glasses,Eyes closed,Thick Piercings,Thin horns,Spearmint sunset,Paper plane,Rattlesnake
6232,Imp #6232,Look right,Bandana,Tooth,Normal Eyes,Single earring,Small horns,Spearmint Cherry,,
6233,Imp #6233,Look right,Rasta,Cheek heart,Eyes closed,Rose earring,Small horns,Spearmint Cherry,,
