TOKEN_ID,TOKEN_NAME,Background,Fur,Mouth,Eyes,Clothes,Hat,Power,Speed,Cuteness,Intelligence,Total skills
2042,Panda #2042,Goodnight,Black,Bamboo,Eyepatch,Red Bandana,Blue Beanie,57,71,29,13,170
2043,Panda #2043,Banana,Silver,Ninja Mask,Eyepatch,Panda Necklace,Pirate,49,93,59,96,297
2044,Panda #2044,Lavender,Brown,Neutral,Hypno,Demon Wings,Bun,61,92,84,6,243
2045,Panda #2045,Banana,Red,Pizza,Green Iris,Yellow Tuxedo,Celestial Dragon,24,20,28,11,83
2046,Panda #2046,Neon Green,Pink,Blue Gum,Bitcoin,Gold Necklace,Bun,39,36,16,35,126
2047,Panda #2047,Azure,Black,Rose,Jester,Red Tuxedo,Red Beanie,84,24,52,80,240
2048,Panda #2048,Teal,Black,gm,Blindfold,Superpanda,Bun,55,86,84,69,294
2049,Panda #2049,Cerulean,Black,Neutral,Thug Life,Leather Jacket,Nogitsune,5,26,46,71,148
2050,Panda #2050,Lime,Blue,Mad,Green Iris,Yin Yang Necklace,Bun,12,10,98,41,161
2051,Panda #2051,Lime,Blue,Rose,Hypno,Santa,Bamboo Conical,35,6,28,68,137
2052,Panda #2052,Cerulean,Brown,Happy,Gradient Noun,Joker,Gold Laurel Wreath,8,97,35,24,164
2053,Panda #2053,Cerulean,Galaxy,Neutral,Glasses,Yin Yang Necklace,Lotus Flower,73,17,75,83,248
2054,Panda #2054,Gold,Black,gm,Jester,Blue Hoodie,Bun,37,76,64,97,274
2055,Panda #2055,Violet,Blue,Rose,Glasses,Red Hoodie,Koi,24,85,54,67,230
2056,Panda #2056,Azure,Brown,Surgical Mask,Hearts,Kimono,Laurel Wreath,57,81,39,78,255
2057,Panda #2057,Banana,DMT,Neutral,Orange Iris,Samurai,Kitsune,23,9,100,9,141
2058,Panda #2058,Neon Green,Blue,Sad,Orange Iris,Greek Toga,Bamboo Conical,96,34,91,32,253
2059,Panda #2059,Banana,Purple,Neutral,Orange Iris,Royal,Baby Panda,56,8,6,33,103
2060,Panda #2060,Lime,Brown,Ninja Mask,Hypno,Koi Tattoo,Kitsune,0,0,39,21,60
2061,Panda #2061,Coral,Pink,Neutral,Green Iris,Leather Jacket,Blue Partyhat,64,6,81,71,222
2062,Panda #2062,Coral,Black,Bamboo,Green Iris,Koi Tattoo,Bun,53,80,37,90,260
2063,Panda #2063,Banana,Black,Happy,Demonic,Red Tuxedo,Jester,97,42,15,8,162
2064,Panda #2064,Teal,Silver,Happy,Mad,Shakespear,Bamboo Conical,46,42,53,21,162
2065,Panda #2065,Lime,Mermaid,Party Horn Yellow,Hypno,Night's Watch,Bamboo Conical,19,41,93,10,163
2066,Panda #2066,Azure,Brown,Happy,Green Shutter,Yin Yang Necklace,Kitsune,21,74,57,31,183
2067,Panda #2067,Rise,Black,Happy,Sad,Panda Necklace,Bun,94,51,12,52,209
2068,Panda #2068,Lavender,Black,Cigarette,Green Iris,Blue Bandana,Pirate,31,87,23,19,160
2069,Panda #2069,Lime,Black,Trumpet,Hearts,Wizard Robe,Pink Paper Crown,27,55,88,31,201
2070,Panda #2070,Azure,Purple,Blue Gum,Green Iris,Holographic Jacket,Unicorn,85,30,93,61,269
2071,Panda #2071,Banana,Red,Joint,Bitcoin,Pink Tuxedo,Red Beanie,1,20,29,25,75
2072,Panda #2072,Cerulean,Black,Blue Gum,Pink Shutter,Gold Necklace,Halo,86,94,24,60,264
2073,Panda #2073,Cerulean,Black,Happy,Cyber,Superpanda,Koi,24,92,75,94,285
2074,Panda #2074,Neon Green,Black,Bamboo,Blue Iris,Gold Necklace,Jester,68,99,0,50,217
2075,Panda #2075,Lavender,Black,Trumpet,Bitcoin,Vampire,Bamboo Conical,97,13,75,64,249
2076,Panda #2076,Cerulean,Blue,Rainbow Grill,Jester,Pink Tuxedo,Jester,40,19,75,75,209
2077,Panda #2077,Cotton Candy,Blue,Pizza,Cyborg,Prisoner,Kitsune,53,22,22,62,159
2078,Panda #2078,Banana,Brown,Pyro,Cyborg,Night's Watch,Laurel Wreath,37,33,29,42,141
2079,Panda #2079,Lime,Brown,Happy,Thug Life,Leather Jacket,Earth Dragon,40,37,64,60,201
2080,Panda #2080,Banana,Black,Banana,Orange Iris,Joker,Bamboo Conical,28,90,37,58,213
2081,Panda #2081,Lavender,Black,Trumpet,Jester,Yin Yang Necklace,Earth Dragon,21,21,46,62,150
2082,Panda #2082,Teal,DMT,Neutral,Orange Iris,Panda Necklace,Silver Crown,89,99,2,60,250
2083,Panda #2083,Cerulean,Black,Rose,Anime,Blue Bandana,Bamboo Conical,49,83,26,4,162
2084,Panda #2084,Lime,Black,Party Horn Red,Sad,Blue Tuxedo,Purple Paper Crown,52,100,92,82,326
2085,Panda #2085,Teal,Black,Evil Cigarette,Blindfold,Joker,Gold Laurel Wreath,15,20,42,0,77
2086,Panda #2086,Cotton Candy,Black,Pyro,Blue Iris,Yellow Tuxedo,Bun,1,44,64,21,130
2087,Panda #2087,Cerulean,Rainbow,Trumpet,Green Iris,Red Hoodie,Halo,37,92,13,7,149
2088,Panda #2088,Banana,Black,Neutral,Bitcoin,Yin Yang Necklace,Black Conical,22,99,76,53,250
2089,Panda #2089,Banana,Pink,Rainbow Grill,Orange Iris,Panda Necklace,Black Conical,34,27,47,38,146
2090,Panda #2090,Neon Green,Brown,Banana,Green Iris,Black Hoodie,Laurel Wreath,85,97,43,48,273
2091,Panda #2091,Cerulean,Black,Death Whistle,Eyepatch,Black Hoodie,Bamboo Conical,3,71,42,54,170
2092,Panda #2092,Lime,Mermaid,Neutral,Anime,Holographic Jacket,Yellow Paper Crown,78,72,6,62,218
2093,Panda #2093,Banana,Black,Neutral,Blue Iris,Yin Yang Necklace,Bamboo Conical,20,17,66,75,178
2094,Panda #2094,Teal,Brown,Happy,Pink Shutter,Koi Tattoo,Bamboo Conical,99,73,81,42,295
2095,Panda #2095,Lime,Pink,Surgical Mask,Blue Iris,Pirate,Koi,77,68,51,72,268
2096,Panda #2096,Dawn,Brown,Pink Gum,Orange Iris,Pink Tuxedo,Squid,88,100,77,62,327
2097,Panda #2097,Banana,Albino,Neutral,Superpanda,Blue Tuxedo,Pink Paper Crown,27,57,87,42,213
2098,Panda #2098,Teal,Blue,Joint,Green Iris,Prisoner,Bamboo Conical,16,53,55,34,158
2099,Panda #2099,Dawn,Pink,Pink Gum,Hearts,Red Bandana,Yellow Paper Crown,31,91,61,94,277
2100,Panda #2100,Cerulean,Brown,Cigarette,Green Iris,Red Bandana,Lotus Flower,49,27,15,18,109
2101,Panda #2101,Dawn,Red,Ninja Mask,Orange Iris,Yellow Tuxedo,Squid,41,69,64,23,197
2102,Panda #2102,Teal,Red,Banana,Hearts,Kimono,Red Beanie,63,95,97,77,332
2103,Panda #2103,Banana,Red,Rose,Glasses,Yin Yang Necklace,Earth Dragon,65,77,63,44,249
2104,Panda #2104,Banana,Albino,Blue Gum,Blue Iris,Gold Necklace,Blue Paper Crown,2,93,5,59,159
2105,Panda #2105,Lime,Pink,Evil Cigarette,3D,Gold Necklace,Purple Paper Crown,35,21,77,97,230
2106,Panda #2106,Violet,Purple,Bamboo,Red Noun,Blue Hoodie,Blue Beanie,11,5,29,93,138
2107,Panda #2107,Teal,Albino,Cigarette,Blindfold,Joker,Bamboo Conical,23,8,20,81,132
2108,Panda #2108,Cerulean,Purple,Trumpet,Blue Iris,Koi Tattoo,Bamboo Conical,15,81,24,100,220
2109,Panda #2109,Cerulean,DMT,Cigarette,Monocle,Hawaiian,Yellow Paper Crown,12,43,4,75,134
2110,Panda #2110,Lavender,Black,Blue Gum,Red Noun,Blue Hoodie,Bun,25,80,37,2,144
2111,Panda #2111,Banana,Gold,Banana,Superpanda,Red Bandana,Bamboo Conical,42,95,71,20,228
2112,Panda #2112,Banana,Black,Ninja Mask,Red Noun,Joker,Kitsune,8,13,69,15,105
2113,Panda #2113,Cerulean,Purple,Pai Mei,Cyber,Blue Hoodie,Black Conical,48,64,53,59,224
2114,Panda #2114,Azure,Red,Rose,Red Noun,Vampire,Baby Panda,65,18,45,43,171
2115,Panda #2115,Violet,Brown,gm,Blue Iris,Red Bandana,Wizard,45,39,75,70,229
2116,Panda #2116,Teal,Galaxy,Cigarette,Orange Iris,Shakespear,Bun,95,97,86,63,341
2117,Panda #2117,Teal,Gold,Evil Cigarette,Mad,Black Hoodie,Bamboo Conical,89,31,89,32,241
2118,Panda #2118,Banana,Camo,Trumpet,Green Iris,Red Bandana,Laurel Wreath,71,100,81,27,279
2119,Panda #2119,Lime,Pink,Bamboo,Thug Life,Superpanda,Blue Paper Crown,98,21,52,9,180
2120,Panda #2120,Cerulean,Black,Neutral,VR,Superpanda,Bun,18,26,4,9,57
2121,Panda #2121,Teal,Black,Pai Mei,Jester,Panda Necklace,Bamboo Conical,85,11,34,34,164
2122,Panda #2122,Cerulean,Blue,Party Horn Red,Green Iris,Pirate,King's Crown,97,40,11,53,201
2123,Panda #2123,Rise,Black,Bamboo,Superpanda,Wizard Robe,Silver Crown,69,63,42,50,224
2124,Panda #2124,Gold,Gold,Banana,Blue Iris,Red Bandana,Bamboo Conical,11,7,81,81,180
2125,Panda #2125,Banana,Black,Pyro,Glasses,Blue Tuxedo,Blue Beanie,54,7,74,12,147
2126,Panda #2126,Banana,Purple,Gold Grill,Anime,Koi Tattoo,Santa,39,29,18,98,184
2127,Panda #2127,Banana,Rainbow,Mad,Superpanda,Red Tuxedo,Gold Laurel Wreath,48,64,18,0,130
2128,Panda #2128,Coral,Black,Party Horn Yellow,Green Iris,Royal,Pink Paper Crown,32,67,22,87,208
2129,Panda #2129,Banana,Red,Neutral,Sad,Shakespear,Red Beanie,75,28,91,21,215
2130,Panda #2130,Vaporwave,Silver,Joint,Gradient Noun,Black Tuxedo,Blue Beanie,20,37,59,96,212
2131,Panda #2131,Violet,Red,Neutral,Sad,Kimono,Blue Beanie,95,32,74,48,249
2132,Panda #2132,Teal,Purple,Pink Gum,Pink Shutter,Leather Jacket,Laurel Wreath,24,48,51,34,157
2133,Panda #2133,Banana,Black,Trumpet,Pink Shutter,Red Tuxedo,Earth Dragon,55,28,42,44,169
2134,Panda #2134,Banana,Purple,Bamboo,Sad,Leather Jacket,Bamboo Conical,42,79,80,83,284
2135,Panda #2135,Azure,Albino,Bamboo,Eyepatch,Red Bandana,Kitsune,47,97,63,31,238
2136,Panda #2136,Vaporwave,Albino,Neutral,Glasses,Red Bandana,Kitsune,56,48,41,0,145
2137,Panda #2137,Cerulean,Mermaid,Banana,Hypno,Red Hoodie,Bamboo Conical,4,61,91,40,196
2138,Panda #2138,Lime,Black,Bamboo,Green Iris,Greek Toga,Lotus Flower,5,26,33,97,161
2139,Panda #2139,Cerulean,Black,Mad,Green Iris,Gold Necklace,Unicorn,18,47,98,22,185
2140,Panda #2140,Banana,Red,Neutral,Vaporwave,Yin Yang Necklace,Bun,66,23,80,14,183
2141,Panda #2141,Lime,Blue,Surgical Mask,Vaporwave,Red Hoodie,Koi,96,68,99,10,273
2142,Panda #2142,Teal,Red,Mad,Red Noun,Night's Watch,Bamboo Conical,37,75,35,11,158
2143,Panda #2143,Cerulean,Brown,Joint,Green Iris,Red Bandana,Pirate,97,69,65,48,279
2144,Panda #2144,Lime,Blue,Cigarette,3D,Holographic Jacket,Blue Beanie,12,13,38,80,143
2145,Panda #2145,Lime,Camo,Joint,Blue Iris,Black Tuxedo,Koi,42,89,56,25,212
2146,Panda #2146,Banana,Brown,Pizza,Thug Life,Wizard Robe,Kitsune,53,92,55,76,276
2147,Panda #2147,Lime,Rainbow,Happy,Red Noun,Vampire,Bamboo Conical,60,61,93,12,226
2148,Panda #2148,Banana,Mermaid,Bamboo,Sad,Blue Bandana,Bamboo Conical,92,21,85,36,234
2149,Panda #2149,Azure,Pink,Neutral,Green Iris,Red Hoodie,Halo,96,90,10,83,279
2150,Panda #2150,Coral,Silver,Bamboo,Green Shutter,Red Bandana,Blue Beanie,53,33,77,66,229
2151,Panda #2151,Lavender,Black,Ninja Mask,Demonic,Red Bandana,Blue Beanie,42,19,19,15,95
2152,Panda #2152,Banana,Red,Rose,Jester,Pirate,Blue Beanie,13,51,44,59,167
2153,Panda #2153,Gold,Black,Party Horn Yellow,Holy,Pink Tuxedo,Purple Paper Crown,86,25,77,44,232
2154,Panda #2154,Lime,Black,Neutral,Anime,Yellow Tuxedo,Pirate,55,94,31,10,190
2155,Panda #2155,Cerulean,Purple,Vampire,Superpanda,Yin Yang Necklace,Lotus Flower,67,93,94,59,313
2156,Panda #2156,Teal,Galaxy,Neutral,Monocle,Red Bandana,Yellow Paper Crown,12,3,0,57,72
2157,Panda #2157,Lime,Purple,Cigarette,Monocle,Leather Jacket,Bamboo Conical,65,3,25,34,127
2158,Panda #2158,Banana,Purple,Surgical Mask,Jester,Vampire,Bun,94,14,63,50,221
2159,Panda #2159,Vaporwave,Mermaid,Death Whistle,Anime,Prisoner,Baby Panda,20,59,14,91,184
2160,Panda #2160,Banana,Black,Neutral,Blindfold,Greek Toga,Black Conical,14,22,96,71,203
2161,Panda #2161,Coral,Camo,Pizza,Pink Shutter,Yin Yang Necklace,Earth Dragon,51,41,80,65,237
2162,Panda #2162,Banana,Red,gm,Cyborg,Black Hoodie,Baby Panda,19,45,19,89,172
2163,Panda #2163,Teal,Brown,Ninja Mask,Gradient Noun,Pink Tuxedo,Red Beanie,22,100,65,68,255
2164,Panda #2164,Lime,Black,Happy,Glasses,Joker,Gold Crown,71,61,27,7,166
2165,Panda #2165,Lime,Black,gm,Glasses,Joker,Samurai,76,4,25,36,141
2166,Panda #2166,Banana,Albino,Ninja Mask,Sad,Pirate,Blue Beanie,21,22,64,23,130
2167,Panda #2167,Dawn,Mermaid,Sad,Glasses,Royal,Gold Crown,12,23,96,56,187
2168,Panda #2168,Lime,Pink,Jester,Gradient Noun,Koi Tattoo,Wizard,86,88,64,2,240
2169,Panda #2169,Lavender,Purple,Happy,Cyber,Wizard Robe,Bamboo Conical,0,14,81,33,128
2170,Panda #2170,Cerulean,Black,Blue Gum,Demonic,Panda Necklace,Gold Crown,6,70,37,32,145
2171,Panda #2171,Rise,Mermaid,Cigarette,Green Shutter,Red Tuxedo,Wizard,96,66,93,34,289
2172,Panda #2172,Cerulean,Brown,Happy,3D,Yin Yang Necklace,Koi,69,98,3,37,207
2173,Panda #2173,Banana,Brown,Neutral,Vaporwave,Blue Hoodie,Santa,72,6,86,60,224
2174,Panda #2174,Cerulean,Red,Surgical Mask,Orange Iris,Greek Toga,Red Beanie,0,44,33,32,109
2175,Panda #2175,Lime,Pink,Ninja Mask,Superpanda,Koi Tattoo,Halo,19,57,81,57,214
2176,Panda #2176,Cerulean,Brown,Jester,Orange Iris,Joker,Santa,69,3,88,8,168
2177,Panda #2177,Banana,Pink,Mad,Sad,Royal,Red Beanie,75,23,23,92,213
2178,Panda #2178,Violet,Rainbow,Pink Gum,Monocle,Prisoner,Yellow Paper Crown,83,46,78,40,247
2179,Panda #2179,Violet,Black,Rose,Cyborg,Shakespear,Blue Beanie,15,96,94,34,239
2180,Panda #2180,Azure,Black,gm,Cyborg Laser,Shakespear,Celestial Dragon,47,82,15,12,156
2181,Panda #2181,Vaporwave,Albino,Sad,Glasses,Yellow Tuxedo,Koi,52,26,13,25,116
2182,Panda #2182,Banana,Albino,Ninja Mask,Orange Iris,Greek Toga,Squid,60,67,5,68,200
2183,Panda #2183,Cerulean,Black,Trumpet,Orange Iris,Yin Yang Necklace,Unicorn,62,72,12,38,184
2184,Panda #2184,Banana,Rainbow,Mad,Blue Iris,Blue Tuxedo,Yellow Paper Crown,12,17,82,28,139
2185,Panda #2185,Banana,Silver,Happy,Blue Iris,Black Tuxedo,Kitsune,72,84,41,52,249
2186,Panda #2186,Neon Green,Brown,Happy,Cyber,Yin Yang Necklace,Lotus Flower,26,26,84,21,157
2187,Panda #2187,Coral,Black,Vampire,Orange Iris,Pink Tuxedo,Lotus Flower,52,57,80,69,258
2188,Panda #2188,Cerulean,Rainbow,Neutral,Gradient Noun,Gold Necklace,Blue Beanie,66,62,64,86,278
2189,Panda #2189,Lime,Black,Pink Gum,Sad,Kimono,Baby Panda,17,12,69,73,171
2190,Panda #2190,Teal,Pink,Mad,Green Iris,Pink Tuxedo,Samurai,66,32,67,34,199
2191,Panda #2191,Lime,Silver,Vampire,Mad,Blue Hoodie,Black Conical,82,56,50,17,205
2192,Panda #2192,Neon Green,Mermaid,Neutral,Glasses,Red Bandana,Jester,84,50,12,51,197
2193,Panda #2193,Lime,Black,Trumpet,Vaporwave,Red Tuxedo,Lotus Flower,77,70,40,1,188
2194,Panda #2194,Banana,Camo,Trumpet,Green Shutter,Black Hoodie,Gold Laurel Wreath,84,59,76,61,280
2195,Panda #2195,Lavender,Black,Vampire,Jester,Koi Tattoo,Jester,10,2,66,79,157
2196,Panda #2196,Lime,Blue,Party Horn Yellow,Blue Iris,Panda Necklace,Bamboo Conical,78,92,40,71,281
2197,Panda #2197,Lavender,Albino,Bamboo,Pink Shutter,Panda Necklace,Kitsune,83,71,4,22,180
2198,Panda #2198,Teal,Camo,Pyro,Monocle,Gold Necklace,Wizard,30,63,17,87,197
2199,Panda #2199,Cerulean,Brown,Pyro,Monocle,Joker,Baby Panda,57,21,43,10,131
2200,Panda #2200,Vaporwave,Black,Blue Gum,Pink Shutter,Red Hoodie,Silver Crown,100,87,9,67,263
2201,Panda #2201,Lavender,Brown,Neutral,Demonic,Red Tuxedo,Wizard,90,97,46,52,285
2202,Panda #2202,Azure,DMT,Neutral,Jester,Shakespear,Red Beanie,32,11,65,0,108
2203,Panda #2203,Teal,Brown,gm,Green Iris,Blue Hoodie,Bamboo Conical,30,58,45,92,225
2204,Panda #2204,Lime,Galaxy,Neutral,Hearts,Red Tuxedo,Bamboo Conical,33,96,57,18,204
2205,Panda #2205,Vaporwave,Black,Party Horn Yellow,Demonic,Santa,Squid,88,70,28,65,251
2206,Panda #2206,Coral,Camo,Pink Gum,Jester,Black Hoodie,Nogitsune,71,44,8,29,152
2207,Panda #2207,Banana,Pink,Cigarette,Glasses,Blue Bandana,Koi,91,93,11,87,282
2208,Panda #2208,Goodnight,Purple,Joint,Eyepatch,Gold Necklace,Wizard,10,97,58,26,191
2209,Panda #2209,Teal,Pink,Cigarette,Cyborg,Superpanda,Kitsune,90,86,76,79,331
2210,Panda #2210,Lime,Black,Pizza,Blue Iris,Blue Bandana,Red Beanie,15,71,33,87,206
2211,Panda #2211,Lime,Brown,Sad,Green Iris,Koi Tattoo,Blue Paper Crown,15,80,62,39,196
2212,Panda #2212,Rise,Black,Happy,Blue Iris,Pink Tuxedo,Koi,44,34,4,93,175
2213,Panda #2213,Cerulean,Brown,Happy,Orange Iris,Hawaiian,Gold Laurel Wreath,99,46,1,50,196
2214,Panda #2214,Cerulean,Black,Happy,VR,Joker,Pirate,41,75,17,2,135
2215,Panda #2215,Cerulean,Red,Cigarette,Vaporwave,Shakespear,Baby Panda,80,78,95,83,336
2216,Panda #2216,Lavender,Black,Blue Gum,Superpanda,Leather Jacket,Pirate,1,25,73,67,166
2217,Panda #2217,Goodnight,Albino,Surgical Mask,Hearts,Pandaball Z,Unicorn,47,30,24,36,137
2218,Panda #2218,Cerulean,Camo,Bamboo,Green Iris,Black Hoodie,Lotus Flower,18,56,33,83,190
2219,Panda #2219,Banana,Mermaid,Surgical Mask,Orange Iris,Santa,Red Beanie,50,70,43,100,263
2220,Panda #2220,Banana,Blue,Blue Gum,Monocle,Superpanda,Blue Paper Crown,7,22,70,74,173
2221,Panda #2221,Lime,Purple,Neutral,Cyborg Laser,Blue Bandana,Bun,97,86,42,67,292
2222,Panda #2222,Teal,Black,Neutral,Mad,Black Tuxedo,Silver Crown,29,60,77,20,186
2223,Panda #2223,Banana,Black,Blue Gum,Superpanda,Yellow Tuxedo,Squid,23,37,43,83,186
2224,Panda #2224,Goodmorning,Brown,Party Horn Red,Anime,Blue Hoodie,Red Beanie,1,67,64,15,147
2225,Panda #2225,Banana,Brown,Pyro,Orange Iris,Yin Yang Necklace,Silver Crown,78,30,43,43,194
2226,Panda #2226,Azure,Black,Neutral,Monocle,Greek Toga,Halo,81,55,17,47,200
2227,Panda #2227,Banana,Purple,Neutral,Green Iris,Yin Yang Necklace,Pirate,84,14,17,41,156
2228,Panda #2228,Lavender,Blue,Banana,Red Laser,Red Tuxedo,Bamboo Conical,0,86,61,12,159
2229,Panda #2229,Banana,Red,Blue Gum,Red Noun,Red Bandana,Blue Beanie,47,65,70,54,236
2230,Panda #2230,Lime,Black,Neutral,Anime,Red Bandana,Lotus Flower,76,35,50,20,181
2231,Panda #2231,Goodmorning,Mermaid,Blue Gum,Cyber,Shakespear,Koi,68,10,44,81,203
2232,Panda #2232,Lavender,Black,Pink Gum,Blindfold,Yin Yang Necklace,Blue Beanie,58,77,36,73,244
2233,Panda #2233,Cotton Candy,Blue,Pai Mei,Orange Iris,Panda Necklace,Santa,13,95,22,35,165
2234,Panda #2234,Rise,Black,Neutral,Pink Shutter,Superpanda,Jester,40,94,20,9,163
2235,Panda #2235,Cerulean,Pink,Neutral,Monocle,Red Bandana,Bun,11,25,19,28,83
2236,Panda #2236,Coral,Blue,Neutral,Orange Iris,Pandaball Z,Blue Partyhat,43,99,4,20,166
2237,Panda #2237,Coral,Red,Pizza,Monocle,Red Bandana,Kitsune,99,91,43,47,280
2238,Panda #2238,Teal,Albino,Pai Mei,Monocle,Yin Yang Necklace,Purple Paper Crown,32,64,83,57,236
2239,Panda #2239,Cerulean,Black,Bamboo,Green Iris,Blue Bandana,Earth Dragon,47,76,70,40,233
2240,Panda #2240,Cerulean,Black,Bamboo,Glasses,Demon Wings,Bun,27,73,78,22,200
2241,Panda #2241,Banana,Purple,Neutral,Blue Iris,Red Bandana,Bamboo Conical,90,71,74,47,282
2242,Panda #2242,Banana,Black,Banana,Orange Iris,Leather Jacket,Kitsune,29,0,37,5,71
2243,Panda #2243,Lavender,Mermaid,Happy,3D,Red Bandana,Celestial Dragon,74,56,97,18,245
2244,Panda #2244,Cerulean,Galaxy,Neutral,Orange Iris,Red Bandana,Nogitsune,24,90,39,23,176
2245,Panda #2245,Azure,Brown,Sad,Jester,Yellow Tuxedo,Blue Beanie,61,96,43,21,221
2246,Panda #2246,Lime,Albino,Trumpet,Monocle,Panda Necklace,Bamboo Conical,37,39,93,89,258
2247,Panda #2247,Cerulean,Silver,Neutral,Orange Iris,Kimono,Blue Paper Crown,52,35,38,72,197
2248,Panda #2248,Banana,Albino,Neutral,Monocle,Blue Hoodie,Blue Beanie,74,34,20,80,208
2249,Panda #2249,Neon Green,Brown,Ninja Mask,Blue Iris,Shakespear,Baby Panda,82,23,21,64,190
2250,Panda #2250,Cerulean,Brown,Pai Mei,Mad,Pink Tuxedo,Pirate,58,57,22,29,166
2251,Panda #2251,Cerulean,Mermaid,Bamboo,Blue Iris,Santa,Halo,18,0,37,10,65
2252,Panda #2252,Neon Green,Mermaid,gm,Cyborg Laser,Pirate,Bamboo Conical,67,16,29,19,131
2253,Panda #2253,Lime,Camo,Rose,Green Shutter,Red Bandana,Red Beanie,66,31,9,47,153
2254,Panda #2254,Teal,Purple,Neutral,Orange Iris,Vampire,Pirate,5,18,56,100,179
2255,Panda #2255,Goodnight,Black,Cigarette,Cyborg,Pirate,Lotus Flower,30,44,15,41,130
2256,Panda #2256,Lavender,Brown,Pizza,Holy,Koi Tattoo,Bun,7,81,13,33,134
2257,Panda #2257,Lime,Rainbow,Rose,Green Iris,Hawaiian,Pink Paper Crown,2,72,39,37,150
2258,Panda #2258,Violet,Black,Jester,Eyepatch,Wizard Robe,Blue Beanie,29,57,27,94,207
2259,Panda #2259,Teal,Black,Joint,Pink Shutter,Blue Tuxedo,Nogitsune,40,72,20,80,212
2260,Panda #2260,Lavender,Albino,Ninja Mask,Bitcoin,Leather Jacket,Bamboo Conical,68,94,92,71,325
2261,Panda #2261,Lavender,Black,gm,Bitcoin,Red Bandana,Halo,55,10,13,29,107
2262,Panda #2262,Banana,Brown,Neutral,Glasses,Prisoner,Blue Beanie,22,54,57,95,228
2263,Panda #2263,Lavender,Black,Mad,Orange Iris,Panda Necklace,Nogitsune,84,60,63,87,294
2264,Panda #2264,Cotton Candy,Albino,gm,Demonic,Gold Necklace,Black Conical,37,9,93,39,178
2265,Panda #2265,Lavender,Black,Mad,Sad,Joker,Blue Beanie,84,68,23,11,186
2266,Panda #2266,Neon Green,Blue,Neutral,Red Noun,Kimono,Wizard,94,73,58,44,269
2267,Panda #2267,Azure,Rainbow,Mad,Red Noun,Pandaball Z,Bamboo Conical,49,75,55,69,248
2268,Panda #2268,Banana,Mermaid,Ninja Mask,Orange Iris,Yin Yang Necklace,Halo,54,77,45,51,227
2269,Panda #2269,Coral,Brown,Rose,Hearts,Kimono,Pirate,4,43,74,78,199
2270,Panda #2270,Banana,Galaxy,Gold Grill,Monocle,Black Hoodie,King's Crown,8,64,5,49,126
2271,Panda #2271,Lime,Black,Surgical Mask,Green Iris,Red Bandana,King's Crown,78,8,35,25,146
2272,Panda #2272,Lime,Black,Evil Cigarette,Orange Iris,Vampire,Red Beanie,9,93,30,73,205
2273,Panda #2273,Cerulean,Albino,Neutral,Red Noun,Shakespear,Wizard,98,54,35,94,281
2274,Panda #2274,Dawn,Albino,Happy,Pink Shutter,Superpanda,Nogitsune,91,28,48,86,253
2275,Panda #2275,Lime,Black,Sad,Green Iris,Kimono,Yellow Paper Crown,87,24,97,5,213
2276,Panda #2276,Cerulean,Silver,Happy,Green Iris,Blue Bandana,Gold Crown,76,67,32,50,225
2277,Panda #2277,Lavender,Albino,Pink Gum,Eyepatch,Holographic Jacket,Halo,29,84,18,86,217
2278,Panda #2278,Cerulean,Camo,Neutral,Eyepatch,Angel Wings,Laurel Wreath,28,37,58,76,199
2279,Panda #2279,Cerulean,Mermaid,Blue Gum,Green Shutter,Gold Necklace,Red Beanie,40,17,6,67,130
2280,Panda #2280,Teal,Blue,Neutral,Orange Iris,Wizard Robe,Bamboo Conical,98,77,46,89,310
2281,Panda #2281,Banana,Black,Happy,Thug Life,Demon Wings,Unicorn,20,75,61,61,217
2282,Panda #2282,Lavender,Blue,Joint,Demonic,Blue Tuxedo,Halo,30,34,80,15,159
2283,Panda #2283,Goodnight,Camo,Vampire,Glasses,Red Bandana,Red Beanie,82,96,19,17,214
2284,Panda #2284,Dawn,Black,Happy,Thug Life,Superpanda,Lotus Flower,33,40,56,58,187
2285,Panda #2285,Violet,Black,Bamboo,Sad,Red Bandana,Koi,13,99,27,41,180
2286,Panda #2286,Banana,Black,Banana,Blue Laser,Kimono,Purple Paper Crown,63,86,91,21,261
2287,Panda #2287,Banana,Mermaid,Pink Gum,Sad,Koi Tattoo,Silver Crown,18,50,17,13,98
2288,Panda #2288,Cerulean,Purple,Neutral,Thug Life,Pink Tuxedo,Bun,20,97,86,51,254
2289,Panda #2289,Banana,Brown,Gold Grill,Orange Iris,Black Tuxedo,Pirate,58,73,10,55,196
2290,Panda #2290,Lime,Albino,gm,Blue Iris,Blue Bandana,Bamboo Conical,9,35,92,41,177
2291,Panda #2291,Cerulean,Black,Happy,Blue Iris,Blue Tuxedo,Yellow Paper Crown,99,46,10,64,219
2292,Panda #2292,Banana,Mermaid,Happy,Bitcoin,Koi Tattoo,Bamboo Conical,58,65,53,85,261
2293,Panda #2293,Dawn,Black,Neutral,Blue Iris,Superpanda,Blue Beanie,37,33,70,82,222
2294,Panda #2294,Lavender,Silver,Pai Mei,Glasses,Gold Necklace,Bun,18,100,78,83,279
2295,Panda #2295,Lavender,Blue,Blue Gum,Blue Iris,Joker,Squid,8,46,35,7,96
2296,Panda #2296,Teal,Red,Surgical Mask,Anime,Royal,Blue Beanie,37,72,62,63,234
